Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,TC_Counter5,TC_Counter6,TC_Counter7,TC_Counter8,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
20,	06/12/2024 23:44:21.782,604.234,2.0065,1,6,0,0,0,0,0,0,0,0,-0.195962,3.868142,-0.758008842604,0.0000000002867645,0.0003656742,0.000000001114256,0.001396614,,,,,,,,,25.2199962197884,-0.0011292662892146
21,	06/12/2024 23:44:23.283,605.7349,3.5074,1,6,0,0,0,0,0,0,0,0,-0.05926514,3.879585,-0.2299241481669,0.0000000002867645,0.000422538,0.000000001114256,0.001616786,,0.00446945382282138,,-0.00473161321133375,-266.317504882813,,,,25.22,-0.001134872
22,	06/12/2024 23:44:33.283,615.735,13.5075,1,6,0,0,0,0,0,0,0,0,-0.04815006,3.881373,-0.18688834283238,0.0000000002867645,0.0005214936,0.000000001114256,0.002000887,,0.00140029401518404,,-0.00516763096675277,-202.006698608398,,,,25.1067516207537,-0.0138651051665927
23,	06/12/2024 23:44:43.284,625.7361,23.5086,1,6,0,0,0,0,0,0,0,0,-0.07685852,3.878432,-0.29809054344064,0.0000000002867645,0.0006973097,0.000000001114256,0.002682954,,-0.0000911882525542751,,,,,,,25.1852714316611,0.0142547656726429
24,	06/12/2024 23:44:53.286,635.7385,33.511,1,6,0,0,0,0,0,0,0,0,-0.09600544,3.876294,-0.37214531103936,0.0000000002867645,0.0009380753,0.000000001114256,0.003616489,,-0.000150382998981513,,,,,,,25.14288,0.01676083
25,	06/12/2024 23:45:02.367,644.8193,42.5918,1,6,0,0,0,0,0,0,0,0,-0.2005224,3.866264,-0.7752725363136,0.0000000002867645,0.001316985,0.000000001114256,0.005083199,,-0.00132458505686373,,0.0108812199905515,16.3051300048828,,,,25.1753479243156,0.0205635605709067
26,	06/12/2024 23:45:12.368,654.8204,52.5929,1,6,0,0,0,0,0,0,0,0,-0.2298069,3.864428,-0.8880722189532,0.0000000002867645,0.001913891,0.000000001114256,0.0073907,,-0.00015531359531451,,0.121210500597954,,,,,25.1249432835578,0.0034548562815118
27,	06/12/2024 23:45:22.369,664.8216,62.5941,1,6,0,0,0,0,0,0,0,0,-0.1602926,3.870034,-0.6203378119484,0.0000000002867645,0.002424025,0.000000001114256,0.009363583,,0.000684974889736623,,-0.0810355097055435,,,,,25.12034,0.003237724
28,	06/12/2024 23:45:32.370,674.8222,72.5947,1,6,0,0,0,0,0,0,0,0,-0.1682444,3.868407,-0.6508378146708,0.0000000002867645,0.002879075,0.000000001114256,0.01112426,,-0.0000825804963824339,,,,,,,25.16524,-0.002807975
29,	06/12/2024 23:45:42.371,684.8238,82.5963,1,6,0,0,0,0,0,0,0,0,-0.1787167,3.867799,-0.6912402735433,0.0000000002867645,0.003359917,0.000000001114256,0.01298423,,-0.000132407600176521,,,,,,,25.1648,-0.006046295
30,	06/12/2024 23:45:52.372,694.8247,92.5972,1,6,0,0,0,0,0,0,0,0,-0.1909218,3.866298,-0.7381605734964,0.0000000002867645,0.003872323,0.000000001114256,0.01496564,,-0.000202688606805168,,,,,,,25.28613,0.01206934
31,	06/12/2024 23:46:02.372,704.8247,102.5972,1,6,0,0,0,0,0,0,0,0,-0.2047834,3.864024,-0.7912879724016,0.0000000002867645,0.004421371,0.000000001114256,0.01708797,,-0.000168575395946391,,0.343508213758469,,,,,25.1954850678263,0.00639384699998615
32,	06/12/2024 23:46:12.373,714.8256,112.5981,1,6,0,0,0,0,0,0,0,0,-0.220645,3.863172,-0.85238958594,0.0000000002867645,0.005011554,0.000000001114256,0.01936834,,,,,,,,,25.1833134914063,-0.0038032704206705
33,	06/12/2024 23:46:22.374,724.8259,122.5984,1,6,0,0,0,0,0,0,0,0,-0.2376699,3.860478,-0.9175194202122,0.0000000002867645,0.005646638,0.000000001114256,0.02182109,,-0.000175431894604117,,,,,,,25.14578,0.009796023
34,	06/12/2024 23:46:32.374,734.826,132.5985,1,6,0,0,0,0,0,0,0,0,-0.2561979,3.857774,-0.9883535974746,0.0000000002867645,0.006331434,0.000000001114256,0.02446451,,-0.00013756709813606,,0.331852197647095,2.22269296646118,,,,25.20861,0.01193404
35,	06/12/2024 23:46:42.374,744.8261,142.5986,1,6,0,0,0,0,0,0,0,0,-0.2761726,3.857313,-1.0652841602238,0.0000000002867645,0.007069143,0.000000001114256,0.02731066,,-0.0000935561110964045,,,,,,,25.21716,0.01280665
36,	06/12/2024 23:46:52.374,754.8261,152.5986,1,6,0,0,0,0,0,0,0,0,-0.297657,3.855307,-1.147559115699,0.0000000002867645,0.007863779,0.000000001114256,0.03037469,,-0.000125317805213854,,0.351350098848343,,,,,25.196039411035,0.0016648691463852
37,	06/12/2024 23:47:02.374,764.8264,162.5989,1,6,0,0,0,0,0,0,0,0,-0.3198442,3.852911,-1.2323312364662,0.0000000002867645,0.008718809,0.000000001114256,0.03366956,,-0.0000817064865259454,,,,,,,25.23354,0.01582921
38,	06/12/2024 23:47:12.375,774.8272,172.5997,1,6,0,0,0,0,0,0,0,0,-0.3434811,3.849848,-1.3223500258728,0.0000000002867645,0.009638898,0.000000001114256,0.03721282,,-0.000266983814071864,,0.334141105413437,2.91857695579529,,,,25.24209,0.002806187
39,	06/12/2024 23:47:22.375,784.8272,182.5997,1,6,0,0,0,0,0,0,0,0,-0.3688526,3.846582,-1.4188217718132,0.0000000002867645,0.01062723,0.000000001114256,0.04101624,,-0.000564571120776236,,,,,,,25.2170584320784,-0.0147275363403179
40,	06/12/2024 23:47:32.375,794.8274,192.5999,1,6,0,0,0,0,0,0,0,0,-0.3955011,3.844144,-1.5203631805584,0.0000000002867645,0.01168755,0.000000001114256,0.04509363,,-0.000147621496580541,,0.396110504865646,,,,,25.24488,-0.00769794
41,	06/12/2024 23:47:42.375,804.8276,202.6001,1,6,0,0,0,0,0,0,0,0,-0.4235926,3.841172,-1.6270920345272,0.0000000002867645,0.01282314,0.000000001114256,0.04945713,,-0.000113766596768983,,,,,,,25.26154,-0.0005728006
42,	06/12/2024 23:47:52.376,814.8286,212.6011,1,6,0,0,0,0,0,0,0,0,-0.4528913,3.837646,-1.7380364858798,0.0000000002867645,0.01403879,0.000000001114256,0.05412439,,-0.000292954908218235,,0.359371811151505,2.64374089241028,,,,25.3614396596726,0.00366921951641348
43,	06/12/2024 23:48:02.378,824.8301,222.6026,1,6,0,0,0,0,0,0,0,0,-0.3732052,3.84338,-1.434369401576,0.0000000002867645,0.0152306,0.000000001114256,0.05869973,,0.000717321527190506,,-0.284343987703323,,,,,25.23329,-0.01206279
44,	06/12/2024 23:48:12.379,834.8311,232.6036,1,6,0,0,0,0,0,0,0,0,-0.3577127,3.844433,-1.3752025083991,0.0000000002867645,0.01623667,0.000000001114256,0.06256739,,0.000480637711007148,,,,,,,25.21872,-0.01649618
45,	06/12/2024 23:48:22.380,844.832,242.6045,1,6,0,0,0,0,0,0,0,0,-0.3568296,3.844387,-1.3717910754552,0.0000000002867645,0.01722967,0.000000001114256,0.06638496,,0.0000303038505080622,,,,,,,25.2401273494223,0.0148597204581658
46,	06/12/2024 23:48:32.380,854.8321,252.6046,1,6,0,0,0,0,0,0,0,0,-0.3572111,3.843201,-1.3728340567311,0.0000000002867645,0.01822185,0.000000001114256,0.07019897,,-0.0000634955722489394,,,,,,,25.21932,-0.01306951
47,	06/12/2024 23:48:42.381,864.8331,262.6056,1,6,0,0,0,0,0,0,0,0,-0.3570223,3.84341,-1.372183078043,0.0000000002867645,0.01921372,0.000000001114256,0.07401137,,-0.0000659892029943876,,,,,,,25.29391,-0.003141165
48,	06/12/2024 23:48:52.382,874.834,272.6065,1,6,0,0,0,0,0,0,0,0,-0.3575535,3.842284,-1.373822092194,0.0000000002867645,0.02020577,0.000000001114256,0.07782409,,,,,,,,,25.28747,-0.01350999
49,	06/12/2024 23:49:02.382,884.8348,282.6073,1,6,0,0,0,0,0,0,0,0,-0.3572302,3.842646,-1.3727091991092,0.0000000002867645,0.02119804,0.000000001114256,0.08163719,,-0.000074558898631949,,,,,,,25.18284,-0.02289951
50,	06/12/2024 23:49:12.383,894.8349,292.6074,1,6,0,0,0,0,0,0,0,0,-0.3570528,3.842196,-1.3718668399488,0.0000000002867645,0.02219049,0.000000001114256,0.08545055,,-0.0000862804736243561,,,,,,,25.3391193020908,-0.0142008936030309
51,	06/12/2024 23:49:22.383,904.835,302.6075,1,6,0,0,0,0,0,0,0,0,-0.3569431,3.841757,-1.3712886530267,0.0000000002867645,0.02318269,0.000000001114256,0.08926251,,-0.0000495935601065867,,,,,,,25.32665,-0.003680587
52,	06/12/2024 23:49:32.384,914.836,312.6085,1,6,0,0,0,0,0,0,0,0,-0.3573532,3.84148,-1.372765170736,0.0000000002867645,0.02417432,0.000000001114256,0.09307184,,-0.0000418825802626088,,,,,,,25.25311,-0.001657009
53,	06/12/2024 23:49:42.386,924.838,322.6105,1,6,0,0,0,0,0,0,0,0,-0.3571243,3.840939,-1.3716926517177,0.0000000002867645,0.02516712,0.000000001114256,0.0968852,,-0.000121241399028804,,,,,,,25.24948,0.006256104
54,	06/12/2024 23:49:52.387,934.8394,332.6119,1,6,0,0,0,0,0,0,0,0,-0.3571119,3.840385,-1.3714471840815,0.0000000002867645,0.02615896,0.000000001114256,0.1006944,,-0.0000344131294696126,,,0,,,,25.2533950414215,-0.0194088038650576
55,	06/12/2024 23:50:02.387,944.8394,342.6119,1,6,0,0,0,0,0,0,0,0,-0.3572493,3.839496,-1.3716572583528,0.0000000002867645,0.02715113,0.000000001114256,0.1045045,,-0.0000497454493597616,,0,,,,,25.2908779211155,0.0151678442299414
56,	06/12/2024 23:50:12.387,954.8397,352.6122,1,6,0,0,0,0,0,0,0,0,-0.357275,3.839759,-1.371849896725,0.0000000002867645,0.02814349,0.000000001114256,0.1083148,,,,2.46268701553345,,,,,25.25914,0.006472468
57,	06/12/2024 23:50:22.388,964.8405,362.613,1,6,0,0,0,0,0,0,0,0,-0.3572826,3.83911,-1.371647202486,0.0000000002867645,0.02913571,0.000000001114256,0.1121241,,-0.0000638875208096579,,,,,,,25.3054709570156,0.0275526323090918
58,	06/12/2024 23:50:32.388,974.8407,372.6132,1,6,0,0,0,0,0,0,0,0,-0.3573713,3.838722,-1.3718490714786,0.0000000002867645,0.03012729,0.000000001114256,0.1159305,,-0.0000282923792838119,,,,,,,25.26265,-0.02744853
59,	06/12/2024 23:50:42.388,984.8408,382.6133,1,6,0,0,0,0,0,0,0,0,-0.3571501,3.838149,-1.3707952991649,0.0000000002867645,0.03111955,0.000000001114256,0.1197391,,-0.000082382932305336,,,,,,,25.23231,0.001785755
60,	06/12/2024 23:50:52.389,994.841,392.6135,1,6,0,0,0,0,0,0,0,0,-0.3574438,3.837575,-1.371717390785,0.0000000002867645,0.03211194,0.000000001114256,0.1235477,,-0.0000776064625824802,,,,,,,25.2468718026271,0.00087917757602994
61,	06/12/2024 23:51:02.389,1004.8417,402.6142,1,6,0,0,0,0,0,0,0,0,-0.3569145,3.837712,-1.369735059624,0.0000000002867645,0.03310413,0.000000001114256,0.127355,,,,,,,,,25.3093045667318,0.0118123391764397
62,	06/12/2024 23:51:12.390,1014.8419,412.6144,1,6,0,0,0,0,0,0,0,0,-0.3570099,3.836696,-1.3697384552904,0.0000000002867645,0.03409569,0.000000001114256,0.1311595,,-0.0000628644265816547,,,,,,,25.3000508280644,0.0162982492098393
63,	06/12/2024 23:51:22.390,1024.8419,422.6144,1,6,0,0,0,0,0,0,0,0,-0.3570805,3.834223,-1.3691262659515,0.0000000002867645,0.03508809,0.000000001114256,0.1349668,,-0.0000605321802140679,,,,,,,25.2468724800227,0.0048024611889909
64,	06/12/2024 23:51:32.390,1034.8422,432.6147,1,6,0,0,0,0,0,0,0,0,-0.3573198,3.835946,-1.3706594575308,0.0000000002867645,0.03608037,0.000000001114256,0.1387731,,0.0000612003423157148,,,,,,,25.2668207080897,-0.00300697623725792
65,	06/12/2024 23:51:42.391,1044.8437,442.6162,1,6,0,0,0,0,0,0,0,0,-0.3571844,3.835344,-1.3699250454336,0.0000000002867645,0.03707264,0.000000001114256,0.1425789,,-0.0000424364516220521,,,,,,,25.2988850248536,-0.014386659329312
66,	06/12/2024 23:51:52.392,1054.8439,452.6164,1,6,0,0,0,0,0,0,0,0,-0.3576479,3.834947,-1.3715607411613,0.0000000002867645,0.03806426,0.000000001114256,0.1463817,,-0.0000616780307609588,,,0,,,,25.35239,-0.006802082
67,	06/12/2024 23:52:02.392,1064.8441,462.6166,1,6,0,0,0,0,0,0,0,0,-0.3571663,3.834787,-1.3696566840781,0.0000000002867645,0.03905669,0.000000001114256,0.1501872,,,,2.16444706916809,,,,,25.3680570943088,0.0054638351298419
68,	06/12/2024 23:52:12.393,1074.845,472.6175,1,6,0,0,0,0,0,0,0,0,-0.3574724,3.83386,-1.370499135464,0.0000000002867645,0.04004903,0.000000001114256,0.1539918,,-0.0000607737893005833,,,,,,,25.36915,0.01406133
69,	06/12/2024 23:52:22.394,1084.8459,482.6184,1,6,0,0,0,0,0,0,0,0,-0.3571749,3.833325,-1.3691674735425,0.0000000002867645,0.04104125,0.000000001114256,0.1577955,,0.00121845898684114,,,,,,,25.40373,0.007693768
70,	06/12/2024 23:52:32.394,1094.8467,492.6192,1,6,0,0,0,0,0,0,0,0,-0.3573437,3.832987,-1.3696937566319,0.0000000002867645,0.04203348,0.000000001114256,0.1615988,,-0.0000879141589393839,,,,,,,25.4143904573688,0.00344280678843818
71,	06/12/2024 23:52:42.394,1104.8468,502.6193,1,6,0,0,0,0,0,0,0,0,-0.3572035,3.832705,-1.3690556404675,0.0000000002867645,0.04302569,0.000000001114256,0.1654014,,-0.0000706914215697907,,,,,,,25.43048,0.007139444
72,	06/12/2024 23:52:52.395,1114.847,512.6195,1,6,0,0,0,0,0,0,0,0,-0.3570423,3.831629,-1.3680536309067,0.0000000002867645,0.04401745,0.000000001114256,0.1692019,,-0.000191605198779143,,,,,,,25.46075,0.02207577
73,	06/12/2024 23:53:02.395,1124.8471,522.6196,1,6,0,0,0,0,0,0,0,0,-0.3570843,3.831314,-1.3681020777702,0.0000000002867645,0.04500969,0.000000001114256,0.1730037,,-0.0000589848714298569,,,,,,,25.4511052142447,-0.0032344909718817
74,	06/12/2024 23:53:12.396,1134.848,532.6205,1,6,0,0,0,0,0,0,0,0,-0.3571463,3.830737,-1.3681335458231,0.0000000002867645,0.04600189,0.000000001114256,0.1768048,,-0.0000538214117113966,,-0.00187565397936851,0.339554011821747,,,,25.51139,0.01851141
75,	06/12/2024 23:53:22.396,1144.848,542.6205,1,6,0,0,0,0,0,0,0,0,-0.3572483,3.83007,-1.368285996381,0.0000000002867645,0.04699425,0.000000001114256,0.180606,,,,,,,,,25.3736738625129,-0.0039014959179379
76,	06/12/2024 23:53:32.397,1154.8491,552.6216,1,6,0,0,0,0,0,0,0,0,-0.3573284,3.829797,-1.3684952343348,0.0000000002867645,0.047986,0.000000001114256,0.1844044,,-0.0000433394889114425,,,,,,,25.4539672452035,0.00345341957424479
77,	06/12/2024 23:53:42.397,1164.8492,562.6217,1,6,0,0,0,0,0,0,0,0,-0.3569336,3.829471,-1.3668668701256,0.0000000002867645,0.0489782,0.000000001114256,0.188204,,-0.0000299932398775127,,,,,,,25.5406161226745,0.00368177662493963
78,	06/12/2024 23:53:52.399,1174.8509,572.6234,1,6,0,0,0,0,0,0,0,0,-0.357008,3.828546,-1.366821550368,0.0000000002867645,0.04997055,0.000000001114256,0.1920036,,-0.0000613229276495986,,0.853097677230835,,,,,25.53167,-0.01437783
79,	06/12/2024 23:54:02.400,1184.8526,582.6251,1,6,0,0,0,0,0,0,0,0,-0.3574324,3.828175,-1.36831377787,0.0000000002867645,0.05096278,0.000000001114256,0.1958023,,-0.0000446487792942207,,,,,,,25.48388,-0.0156033
80,	06/12/2024 23:54:12.402,1194.8542,592.6267,1,6,0,0,0,0,0,0,0,0,-0.3569956,3.826941,-1.3662010984596,0.0000000002867645,0.05195513,0.000000001114256,0.1996009,,0.00686692679300904,,,,,,,25.5313239122335,0.0016729296441863
81,	06/12/2024 23:54:22.403,1204.855,602.6275,1,6,0,0,0,0,0,0,0,0,-0.356883,3.826615,-1.365653841045,0.0000000002867645,0.05294737,0.000000001114256,0.2033986,,,,,,,,,25.5452116530854,0.00568266674004484
82,	06/12/2024 23:54:32.403,1214.8556,612.6281,1,6,0,0,0,0,0,0,0,0,-0.3570642,3.826733,-1.3663893572586,0.0000000002867645,0.05393975,0.000000001114256,0.2071962,,-0.0000404213096771855,,,,,,,25.5501899221271,0.0164948812788046
83,	06/12/2024 23:54:42.405,1224.857,622.6295,1,6,0,0,0,0,0,0,0,0,-0.3570366,3.826063,-1.3660445249058,0.0000000002867645,0.05493193,0.000000001114256,0.2109925,,-0.000063807972765062,,,,,,,25.5587634183053,0.0014550997583204
84,	06/12/2024 23:54:52.405,1234.8572,632.6297,1,6,0,0,0,0,0,0,0,0,-0.3573771,3.825883,-1.3672829714793,0.0000000002867645,0.05592366,0.000000001114256,0.2147866,,-0.0000663876417092979,,,,,,,25.50062,-0.01493394
85,	06/12/2024 23:55:02.405,1244.8573,642.6298,1,6,0,0,0,0,0,0,0,0,-0.3573027,3.825135,-1.3667310633645,0.0000000002867645,0.0569158,0.000000001114256,0.2185817,,0.0000285261503449874,,,,,,,25.4664,0.002897978
86,	06/12/2024 23:55:12.405,1254.8574,652.6299,1,6,0,0,0,0,0,0,0,0,-0.3570919,3.824597,-1.3657326094643,0.0000000002867645,0.05790826,0.000000001114256,0.2223774,,0.0000129212403408019,,,0,,,,25.48529,-0.005911589
87,	06/12/2024 23:55:22.406,1264.8581,662.6306,1,6,0,0,0,0,0,0,0,0,-0.357235,3.82379,-1.36599162065,0.0000000002867645,0.05890043,0.000000001114256,0.2261715,,,,,,,,,25.3714763577833,-0.005808473664443
88,	06/12/2024 23:55:32.407,1274.859,672.6315,1,6,0,0,0,0,0,0,0,0,-0.3571596,3.823338,-1.3655418707448,0.0000000002867645,0.05989265,0.000000001114256,0.2299652,,-0.0000775177904870361,,1.85770094394684,,,,,25.3996808093231,0.0142780918063647
89,	06/12/2024 23:55:42.408,1284.86,682.6325,1,6,0,0,0,0,0,0,0,0,-0.3572273,3.822663,-1.3655595822999,0.0000000002867645,0.06088442,0.000000001114256,0.2337566,,-0.0000635350879747421,,,,,,,25.32334,-0.01849711
90,	06/12/2024 23:55:52.408,1294.8604,692.6329,1,6,0,0,0,0,0,0,0,0,-0.3571968,3.822233,-1.3652893964544,0.0000000002867645,0.06187667,0.000000001114256,0.2375493,,0.0000644406609353609,,,,,,,25.38826,0.019629
91,	06/12/2024 23:56:02.409,1304.8611,702.6336,1,6,0,0,0,0,0,0,0,0,-0.3572063,3.821621,-1.3651070974123,0.0000000002867645,0.06286894,0.000000001114256,0.2413414,,-0.0000580863015784416,,,,,,,25.35044,-0.02051532
92,	06/12/2024 23:56:12.409,1314.8611,712.6336,1,6,0,0,0,0,0,0,0,0,-0.3569536,3.820999,-1.3639193486464,0.0000000002867645,0.06386127,0.000000001114256,0.2451333,,-0.0000882110616657883,,,,,,,25.2373363361148,-0.0114859053423643
93,	06/12/2024 23:56:22.410,1324.8624,722.6349,1,6,0,0,0,0,0,0,0,0,-0.3573761,3.819757,-1.3650898596077,0.0000000002867645,0.06485348,0.000000001114256,0.248924,,0.00218697194941342,,,,,,,25.1506146519395,-0.0142824370182645
94,	06/12/2024 23:56:32.411,1334.8633,732.6358,1,6,0,0,0,0,0,0,0,0,-0.3569965,3.819614,-1.363588829351,0.0000000002867645,0.06584517,0.000000001114256,0.2527122,,0.00168819597456604,,,,,,,25.19129,-0.002117753
95,	06/12/2024 23:56:42.412,1344.8648,742.6373,1,6,0,0,0,0,0,0,0,0,-0.3572006,3.818458,-1.3639554886748,0.0000000002867645,0.06683739,0.000000001114256,0.2565019,,-0.000068281042331364,,,,,,,25.1934394621512,-0.00045122382374205
96,	06/12/2024 23:56:52.413,1354.8656,752.6381,1,6,0,0,0,0,0,0,0,0,-0.3572588,3.818513,-1.3641973721644,0.0000000002867645,0.06782977,0.000000001114256,0.2602915,,,,1.56859600543976,0.458910793066025,,,,25.165958679335,-0.000220539492184567
97,	06/12/2024 23:57:02.414,1364.8667,762.6392,1,6,0,0,0,0,0,0,0,0,-0.357151,3.817855,-1.363550731105,0.0000000002867645,0.06882202,0.000000001114256,0.26408,,0.0000208624405786395,,,,,,,25.1402590460463,0.0219706462210115
98,	06/12/2024 23:57:12.415,1374.8675,772.64,1,6,0,0,0,0,0,0,0,0,-0.3573914,3.817521,-1.3643491747194,0.0000000002867645,0.06981432,0.000000001114256,0.2678681,,-0.0000816663014120422,,,,,,,25.10171,-0.0295651
99,	06/12/2024 23:57:22.416,1384.8682,782.6407,1,6,0,0,0,0,0,0,0,0,-0.3570757,3.816719,-1.3628576086283,0.0000000002867645,0.07080656,0.000000001114256,0.2716554,,-0.0000451255509688053,,,,,,,25.0313956615903,-0.0272101399343659
100,	06/12/2024 23:57:32.416,1394.8684,792.6409,1,6,0,0,0,0,0,0,0,0,-0.3570185,3.815909,-1.3623501073165,0.0000000002867645,0.07179888,0.000000001114256,0.2754424,,-0.000103891099570319,,,,,,,24.8560770399773,-0.0268864664017868
101,	06/12/2024 23:57:42.416,1404.8686,802.6411,1,6,0,0,0,0,0,0,0,0,-0.3570862,3.815354,-1.3624102615148,0.0000000002867645,0.07279055,0.000000001114256,0.2792262,,0.0000431476801168174,,,,,,,24.9664219312597,-0.0141639789615142
102,	06/12/2024 23:57:52.417,1414.8696,812.6421,1,6,0,0,0,0,0,0,0,0,-0.3568268,3.814389,-1.3610762208252,0.0000000002867645,0.07378288,0.000000001114256,0.283012,,,,,,,,,24.97711,0.02622306
103,	06/12/2024 23:58:02.418,1424.8705,822.643,1,6,0,0,0,0,0,0,0,0,-0.3572388,3.81547,-1.363033924236,0.0000000002867645,0.07477511,0.000000001114256,0.2867968,,-0.0000676036870572716,,,,,,,24.94104,-0.01061022
104,	06/12/2024 23:58:12.420,1434.8721,832.6446,1,6,0,0,0,0,0,0,0,0,-0.3574333,3.813532,-1.3630833274156,0.0000000002867645,0.07576735,0.000000001114256,0.2905809,,-0.0000653499300824478,,,,,,,24.9639108278469,-0.00524824258366952
105,	06/12/2024 23:58:22.421,1444.8729,842.6454,1,6,0,0,0,0,0,0,0,0,-0.3573246,3.8129,-1.36244296734,0.0000000002867645,0.07675957,0.000000001114256,0.2943644,,-0.000134960995637812,,1.69523894786835,,,,,24.8256849759035,-0.0208698141163385
