,Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
0,9,	03/22/2024 23:54:24.744,252.2494,10.001,1,6,0,0,0,-0.04277325,3.883448,-0.166107692,9.74969e-08,8.71603e-06,3.78983e-07,3.38517e-05,,-0.001096963,,,,,,,25.93548476,0.001275749
24,33,	03/22/2024 23:58:24.762,492.268,250.0196,1,6,0,0,0,-0.2467222,3.857785,-0.951801202,9.74969e-08,0.008999,3.78983e-07,0.03482421,,-0.000126668,,,2.556508064,,,,25.82414,0.00398159
25,34,	03/22/2024 23:58:34.762,502.2681,260.0197,1,6,0,0,0,-0.2611923,3.856708,-1.007342433,9.74969e-08,0.009703216,3.78983e-07,0.03754076,,-0.000212674,,,,,,,25.82188227,0.001461531
26,35,	03/22/2024 23:58:44.763,512.269,270.0206,1,6,0,0,0,-0.2760859,3.854233,-1.064099387,9.74969e-08,0.01044781,3.78983e-07,0.04041174,,-0.000249995,,0.394948393,,,,,25.83688,-0.007973909
27,36,	03/22/2024 23:58:54.765,522.2706,280.0222,1,6,0,0,0,-0.2913151,3.853053,-1.12245252,9.74969e-08,0.01123439,3.78983e-07,0.04344315,,-0.000190582,,,,,,,25.79955711,-0.009497985
28,37,	03/22/2024 23:59:04.765,532.2707,290.0223,1,6,0,0,0,-0.3070412,3.850211,-1.182173406,9.74969e-08,0.01206402,3.78983e-07,0.04663891,,-0.000228816,,0.414966911,,,,,25.8250768,0.003226272
29,38,	03/22/2024 23:59:14.766,542.2716,300.0232,1,6,0,0,0,-0.3142262,3.85007,-1.209792866,9.74969e-08,0.01292056,3.78983e-07,0.04993717,,-1.69905e-06,,,,,,,25.86558874,0.00738557
30,39,	03/22/2024 23:59:24.767,552.2731,310.0247,1,6,0,0,0,-0.295969,3.850699,-1.139687532,9.74969e-08,0.01378881,3.78983e-07,0.05327971,,0.000191342,,,,,,,25.84982506,0.001524745
31,40,	03/22/2024 23:59:34.768,562.2738,320.0254,1,6,0,0,0,-0.3022547,3.850284,-1.163766435,9.74969e-08,0.01461751,3.78983e-07,0.05647074,,,,,,,,,25.85940733,0.009677329
32,41,	03/22/2024 23:59:44.769,572.275,330.0266,1,6,0,0,0,-0.3107605,3.849309,-1.196213189,9.74969e-08,0.01546822,3.78983e-07,0.05974554,,-0.000130924,,,1.512748003,,,,25.87534126,-0.003929598
33,42,	03/22/2024 23:59:54.769,582.2752,340.0268,1,6,0,0,0,-0.3188992,3.847996,-1.227122846,9.74969e-08,0.01634174,3.78983e-07,0.06310714,,,,,,,,,25.8624,-0.002698898
34,43,	03/23/2024 00:00:04.772,592.2774,350.029,1,6,0,0,0,-0.3270617,3.846658,-1.258094505,9.74969e-08,0.01723859,3.78983e-07,0.06655744,,-0.000145341,,,,,,,25.89259,-0.002520084
35,44,	03/23/2024 00:00:14.772,602.2778,360.0294,1,6,0,0,0,-0.3211021,3.846474,-1.235110879,9.74969e-08,0.01815873,3.78983e-07,0.0700962,,-9.89561e-05,,1.102141023,,,,,25.93235548,0.00920284
36,45,	03/23/2024 00:00:24.773,612.279,370.0306,1,6,0,0,0,-0.2949171,3.84798,-1.134835102,9.74969e-08,0.01898803,3.78983e-07,0.07328768,,0.001282855,,-0.067543678,,,,,25.94137,-0.009139776
37,46,	03/23/2024 00:00:34.775,622.2805,380.0321,1,6,0,0,0,-0.293294,3.848534,-1.128751931,9.74969e-08,0.01980441,3.78983e-07,0.0764296,,-1.8966e-05,,,,,,,25.91662813,-0.006208449
38,47,	03/23/2024 00:00:44.775,632.2812,390.0328,1,6,0,0,0,-0.2921848,3.848668,-1.12452229,9.74969e-08,0.02061808,3.78983e-07,0.07956091,,0.001123782,,,,,,,25.90704,-0.009906292
39,48,	03/23/2024 00:00:54.776,642.282,400.0336,1,6,0,0,0,-0.2912283,3.847931,-1.120626404,9.74969e-08,0.02142834,3.78983e-07,0.08267891,,-4.78102e-05,,,,,,,25.95693157,0.002994408
40,49,	03/23/2024 00:01:04.777,652.2831,410.0347,1,6,0,0,0,-0.2897739,3.848129,-1.115087348,9.74969e-08,0.02223535,3.78983e-07,0.08578419,,-0.000182737,,,,,,,25.96742238,0.008730831
41,50,	03/23/2024 00:01:14.778,662.2834,420.035,1,6,0,0,0,-0.2889051,3.847714,-1.111624198,9.74969e-08,0.02303924,3.78983e-07,0.08887734,,-3.35434e-05,,,,,,,25.99838035,0.002522531
42,51,	03/23/2024 00:01:24.778,672.2834,430.035,1,6,0,0,0,-0.2876024,3.847448,-1.106535279,9.74969e-08,0.02383931,3.78983e-07,0.09195562,,,,,,,,,25.97831,-0.01494825
43,52,	03/23/2024 00:01:34.778,682.2835,440.0351,1,6,0,0,0,-0.2864037,3.84657,-1.10167188,9.74969e-08,0.02463668,3.78983e-07,0.09502331,,2.96756e-05,,,,,,,26.0116879,-0.007909011
44,53,	03/23/2024 00:01:44.778,692.2836,450.0352,1,6,0,0,0,-0.2853308,3.84738,-1.097776013,9.74969e-08,0.02543084,3.78983e-07,0.09807846,,-6.36104e-05,,,,,,,26.03552,-0.001458526
45,54,	03/23/2024 00:01:54.778,702.284,460.0356,1,6,0,0,0,-0.2839403,3.8462,-1.092091182,9.74969e-08,0.02622173,3.78983e-07,0.1011209,,-7.12393e-05,,-0.003174881,0.0,,,,26.07430038,0.014180385
46,55,	03/23/2024 00:01:59.812,707.3179,465.0695,1,6,0,0,0,-0.1971159,3.856392,-0.76015618,9.74969e-08,0.02658044,3.78983e-07,0.1025014,,0.000107711,,-0.171640202,,,,,26.06156184,0.005449826
47,56,	03/23/2024 00:02:09.813,717.3192,475.0708,1,6,0,0,0,-0.1671066,3.857646,-0.644638107,9.74969e-08,0.02707866,3.78983e-07,0.1044227,,0.004023362,,-0.090025499,-0.936374724,,,,26.079,-0.007972121
48,57,	03/23/2024 00:02:18.655,726.161,483.9126,1,6,0,0,0,-0.2590723,3.847313,-0.996732228,9.74969e-08,0.02756046,3.78983e-07,0.1062795,,-0.001364337,,0.037115332,,,,,26.14181448,0.020099561
49,58,	03/23/2024 00:02:28.656,736.1617,493.9133,1,6,0,0,0,-0.2639122,3.848176,-1.015580594,9.74969e-08,0.02828915,3.78983e-07,0.1090839,,,,,9.376912117,,,,26.09079984,-0.002226606
50,59,	03/23/2024 00:02:38.657,746.1628,503.9144,1,6,0,0,0,-0.2658386,3.847672,-1.022859738,9.74969e-08,0.02902444,3.78983e-07,0.1119132,,7.58622e-06,,,,,,,26.08125,-0.005042553
51,60,	03/23/2024 00:02:48.658,756.1637,513.9153,1,6,0,0,0,-0.2679186,3.847019,-1.030687945,9.74969e-08,0.02976581,3.78983e-07,0.1147654,,3.54454e-05,,,,,,,26.09568,-0.00721395
52,61,	03/23/2024 00:02:58.658,766.1639,523.9155,1,6,0,0,0,-0.2702332,3.846524,-1.039458489,9.74969e-08,0.03051311,3.78983e-07,0.1176401,,-8.22235e-05,,,,,,,26.07900445,-0.001470504
53,62,	03/23/2024 00:03:08.659,776.1648,533.9164,1,6,0,0,0,-0.2408485,3.84906,-0.927040327,9.74969e-08,0.03125041,3.78983e-07,0.1204762,,0.001078844,,,,,,,26.16168,0.01470506
54,63,	03/23/2024 00:03:18.660,786.1654,543.917,1,6,0,0,0,-0.2328424,3.849401,-0.896303767,9.74969e-08,0.03190405,3.78983e-07,0.1229922,,0.000339938,,,,,,,26.09174608,0.005209541
55,64,	03/23/2024 00:03:28.661,796.1665,553.9181,1,6,0,0,0,-0.1910028,3.853106,-0.735954035,9.74969e-08,0.03249876,3.78983e-07,0.1252823,,0.00093042,,-0.899164796,,,,,26.08539,-0.004453063
56,65,	03/23/2024 00:03:38.662,806.168,563.9196,1,6,0,0,0,-0.1756659,3.854496,-0.677103509,9.74969e-08,0.03301024,3.78983e-07,0.1272534,,0.000125842,,,,,,,26.10694,0.000526905
57,66,	03/23/2024 00:03:48.663,816.1685,573.9201,1,6,0,0,0,-0.1518965,3.856774,-0.585830472,9.74969e-08,0.03346378,3.78983e-07,0.1290021,,0.001110498,,,-1.825515985,,,,26.10301,0.000527501
58,67,	03/23/2024 00:03:58.663,826.1691,583.9207,1,6,0,0,0,-0.1304369,3.858716,-0.503318953,9.74969e-08,0.03385432,3.78983e-07,0.1305086,,9.12373e-05,,-0.237894103,,,,,26.1362,0.003215075
59,68,	03/23/2024 00:04:08.664,836.1693,593.9209,1,6,0,0,0,-0.1106501,3.860634,-0.427179538,9.74969e-08,0.03418764,3.78983e-07,0.1317951,,0.000111547,,,,,,,26.12343,-0.002751946
60,69,	03/23/2024 00:04:18.664,846.1693,603.9209,1,6,0,0,0,-0.09228134,3.862368,-0.356424495,9.74969e-08,0.03446884,3.78983e-07,0.132881,,0.00289934,,-0.170320094,,,,,26.1406687,0.010365117
61,70,	03/23/2024 00:04:28.665,856.1705,613.9221,1,6,0,0,0,-0.0756712,3.864088,-0.292400176,9.74969e-08,0.03470155,3.78983e-07,0.1337799,,0.000302092,,,,,,,26.17424,0.007205009
62,71,	03/23/2024 00:04:38.665,866.171,623.9226,1,6,0,0,0,-0.05968761,3.86558,-0.230727231,9.74969e-08,0.03488885,3.78983e-07,0.1345038,,,,,-6.391854763,,,,26.20817,0.001699328
63,72,	03/23/2024 00:04:48.666,876.1721,633.9237,1,6,0,0,0,-0.04511547,3.868011,-0.174507134,9.74969e-08,0.03503366,3.78983e-07,0.1350637,,0.000193598,,,,,,,26.17010536,0.004978147
64,73,	03/23/2024 00:04:58.667,886.1724,643.924,1,6,0,0,0,-0.03095245,3.86868,-0.119745124,9.74969e-08,0.03513844,3.78983e-07,0.1354689,,0.000118876,,-0.117219798,,,,,26.17162,0.004220605
65,74,	03/23/2024 00:05:08.667,896.173,653.9246,1,6,0,0,0,-0.1058035,3.862114,-0.408625179,9.74969e-08,0.03525038,3.78983e-07,0.1359017,,-0.003031572,,0.020255061,,,,,26.26514723,0.000702178
66,75,	03/23/2024 00:05:18.668,906.174,663.9256,1,6,0,0,0,-0.1313505,3.859391,-0.506932938,9.74969e-08,0.03559152,3.78983e-07,0.1372185,,-0.000874846,,0.0245369,,,,,26.22298474,0.005921073
67,76,	03/23/2024 00:05:25.356,912.8616,670.6132,1,6,0,0,0,-0.2266674,3.849165,-0.872480223,9.74969e-08,0.03587804,3.78983e-07,0.1383235,,-0.002634248,,0.088193677,12.99429035,,,,26.21266953,-0.002928244
68,77,	03/23/2024 00:05:35.357,922.8624,680.614,1,6,0,0,0,-0.2788982,3.844621,-1.072257877,9.74969e-08,0.03659023,3.78983e-07,0.1410633,,-0.00049681,,0.020377159,22.39072037,,,,26.27694,0.01142323
69,78,	03/23/2024 00:05:45.357,932.8623,690.6139,1,6,0,0,0,-0.3172712,3.84,-1.218321408,9.74969e-08,0.03741718,3.78983e-07,0.1442408,,-0.000438145,,0.128035501,,,,,26.25463127,0.011424422
70,79,	03/23/2024 00:05:55.357,942.8626,700.6142,1,6,0,0,0,-0.3557367,3.83605,-1.364623768,9.74969e-08,0.03835018,3.78983e-07,0.1478216,,-0.0005538,,0.227955207,5.681387901,,,,26.33317,0.01364708
71,80,	03/23/2024 00:06:05.357,952.8627,710.6143,1,6,0,0,0,-0.3633432,3.834682,-1.393305629,9.74969e-08,0.0393371,3.78983e-07,0.1516069,,,,,,,,,26.25032,-0.01171649
72,81,	03/23/2024 00:06:15.358,962.8642,720.6158,1,6,0,0,0,-0.3437357,3.83537,-1.318353592,9.74969e-08,0.04038319,3.78983e-07,0.1556162,,0.00136748,,0.317785203,,,,,26.2432,-0.003222227
73,82,	03/23/2024 00:06:25.359,972.8643,730.6159,1,6,0,0,0,-0.2934456,3.839597,-1.126712845,9.74969e-08,0.04125003,3.78983e-07,0.1589431,,0.00108486,,-0.166790202,,,,,26.255,-0.02085865
74,83,	03/23/2024 00:06:35.359,982.8651,740.6167,1,6,0,0,0,-0.2784891,3.841568,-1.069834815,9.74969e-08,0.04202551,3.78983e-07,0.1619215,,-0.000946677,,-0.181907907,,,,,26.32661,0.01763523
75,84,	03/23/2024 00:06:45.360,992.8654,750.617,1,6,0,0,0,-0.2817154,3.840339,-1.081882638,9.74969e-08,0.04280334,3.78983e-07,0.1649087,,2.82117e-05,,,,,,,26.26625,-0.000934601
76,85,	03/23/2024 00:06:55.361,1002.8666,760.6182,1,6,0,0,0,-0.2847862,3.839648,-1.093478763,9.74969e-08,0.0435895,3.78983e-07,0.1679274,,-7.32514e-05,,,,,,,26.27488,-0.001227856
77,86,	03/23/2024 00:07:05.361,1012.8672,770.6188,1,6,0,0,0,-0.2875795,3.838957,-1.104005335,9.74969e-08,0.04438334,3.78983e-07,0.1709751,,-0.000783498,,0.50845021,,,,,26.32416104,0.012176499
78,87,	03/23/2024 00:07:15.362,1022.8674,780.619,1,6,0,0,0,-0.3213301,3.835394,-1.232427538,9.74969e-08,0.04525213,3.78983e-07,0.174308,,-0.000233722,,,,,,,26.28593,-0.002928972
79,88,	03/23/2024 00:07:25.362,1032.8675,790.6191,1,6,0,0,0,-0.2702312,3.838827,-1.037370827,9.74969e-08,0.04613346,3.78983e-07,0.1776883,,0.000542456,,,,,,,26.31049,-0.002456903
80,89,	03/23/2024 00:07:35.362,1042.8675,800.6191,1,6,0,0,0,-0.2579107,3.840694,-0.990556078,9.74969e-08,0.04685961,3.78983e-07,0.1804768,,0.001200962,,-0.512384117,,,,,26.31217192,-0.012877479
81,90,	03/23/2024 00:07:45.362,1052.8675,810.6191,1,6,0,0,0,-0.2515144,3.841014,-0.966070332,9.74969e-08,0.04756714,3.78983e-07,0.1831941,,8.5758e-05,,,,,,,26.33128,0.01042306
82,91,	03/23/2024 00:07:55.362,1062.8677,820.6193,1,6,0,0,0,-0.2457981,3.840953,-0.94409895,9.74969e-08,0.04825796,3.78983e-07,0.1858476,,4.85968e-06,,,0.0,,,,26.29305687,0.003222299
83,92,	03/23/2024 00:08:05.363,1072.8687,830.6203,1,6,0,0,0,-0.1738138,3.846977,-0.668657691,9.74969e-08,0.04881406,3.78983e-07,0.1879857,,0.001049899,,-0.377508014,-0.970749676,,,,26.26212,-0.003926754
