,Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
0,10,	03/24/2024 12:13:33.673,242.7564,0.5089,1,6,0,0,0,-0.03460026,3.852625,-0.133301827,6.45743e-10,3.01072e-06,2.49489e-09,1.16055e-05,,-4.98245e-05,,6.92713e-05,,,,,25.89599,0.000998378
39,49,	03/24/2024 12:18:29.570,538.6534,296.4059,1,6,0,0,0,-0.3391132,3.741727,-1.268869016,6.45743e-10,0.01491242,2.49489e-09,0.05640751,,0.002061619,,-0.017969569,,,,,25.59103799,-0.000998869
40,50,	03/24/2024 12:18:39.571,548.6543,306.4068,1,6,0,0,0,-0.3347139,3.740973,-1.252155663,6.45743e-10,0.01584297,2.49489e-09,0.05988868,,0.000540414,,-0.073173128,,,,,25.57677283,0.000760538
41,51,	03/24/2024 12:18:49.571,558.6545,316.407,1,6,0,0,0,-0.3472071,3.736018,-1.297171975,6.45743e-10,0.01678485,2.49489e-09,0.06341035,,-0.001479615,,0.238565594,,,,,25.62449,0.008225441
42,52,	03/24/2024 12:18:59.571,568.6545,326.407,1,6,0,0,0,-0.3544607,3.733221,-1.323280129,6.45743e-10,0.01775936,2.49489e-09,0.06704973,,-0.000200024,,0.166125804,,,,,25.56571,-0.02013028
43,53,	03/24/2024 12:19:08.692,577.7754,335.5279,1,6,0,0,0,-0.3604889,3.720343,-1.341142356,6.45743e-10,0.01866449,2.49489e-09,0.07042743,,-0.000187382,,0.271624386,,,,,25.5802,0.005457401
44,54,	03/24/2024 12:19:08.714,577.7978,335.5503,1,6,0,0,0,-0.3611403,3.730442,-1.347212943,6.45743e-10,0.01866665,2.49489e-09,0.07043546,,,,,,,,,25.58015383,0.005445719
45,55,	03/24/2024 12:19:18.715,587.7987,345.5512,1,6,0,0,0,-0.3680906,3.727139,-1.371924831,6.45743e-10,0.01967883,2.49489e-09,0.0742097,,-0.000187497,,-0.001071581,-832.4384766,,,,25.55954191,0.000230126
46,56,	03/24/2024 12:19:28.716,597.7997,355.5522,1,6,0,0,0,-0.3583584,3.729581,-1.33652668,6.45743e-10,0.02068717,2.49489e-09,0.07796939,,0.000543628,,-0.01782785,,,,,25.58263374,0.012903683
47,57,	03/24/2024 12:19:38.716,607.7998,365.5523,1,6,0,0,0,-0.3600187,3.728505,-1.342331523,6.45743e-10,0.02168512,2.49489e-09,0.08169091,,-0.000107598,,,,,,,25.61189,-0.004457831
48,58,	03/24/2024 12:19:48.716,617.8,375.5525,1,6,0,0,0,-0.3349581,3.736603,-1.251605441,6.45743e-10,0.02263966,2.49489e-09,0.08525486,,0.0007926,,-0.344177514,,,,,25.62692436,0.002228551
49,59,	03/24/2024 12:19:58.717,627.8008,385.5533,1,6,0,0,0,-0.3284197,3.738195,-1.22769688,6.45743e-10,0.02356001,2.49489e-09,0.08869445,,0.000181331,,-0.001403861,,,,,25.52855,-0.007695556
50,60,	03/24/2024 12:20:08.718,637.8017,395.5542,1,6,0,0,0,-0.3221025,3.739816,-1.204604083,6.45743e-10,0.02446337,2.49489e-09,0.092072,,0.000124872,,,-1.816573024,,,,25.5440081,0.005218258
51,61,	03/24/2024 12:20:18.719,647.8026,405.5551,1,6,0,0,0,-0.2971125,3.748124,-1.113614492,6.45743e-10,0.02534507,2.49489e-09,0.09537034,,0.006875189,,-0.026082261,,,,,25.53344356,-0.000769436
52,62,	03/24/2024 12:20:28.720,657.8036,415.5561,1,6,0,0,0,-0.2778168,3.753817,-1.042873427,6.45743e-10,0.02614052,2.49489e-09,0.09835386,,0.00096185,,-0.099319249,-7.794346809,,,,25.52877,0.000770092
53,63,	03/24/2024 12:20:38.720,667.8036,425.5561,1,6,0,0,0,-0.2870283,3.750258,-1.076430178,6.45743e-10,0.02690803,2.49489e-09,0.1012349,,-0.00297653,,0.178596005,,,,,25.57253794,-0.000457751
54,64,	03/24/2024 12:20:38.998,668.0819,425.8344,1,6,0,0,0,-0.2873011,3.739365,-1.074323678,6.45743e-10,0.02692984,2.49489e-09,0.1013167,,,,,,,,,25.57253838,-0.000457764
55,65,	03/24/2024 12:20:39.003,668.0867,425.8392,1,6,0,0,0,-0.2874613,3.749853,-1.077937618,6.45743e-10,0.02693036,2.49489e-09,0.1013186,,-0.006499364,,0.009723093,8.217460632,,,,25.57253236,-0.000449359
56,66,	03/24/2024 12:20:49.004,678.0877,435.8402,1,6,0,0,0,-0.2836256,3.752485,-1.06430081,6.45743e-10,0.02772497,2.49489e-09,0.1042986,,0.105609201,,-0.000754468,-1325.437012,,,,25.55974,0.01743555
57,67,	03/24/2024 12:20:59.004,688.0879,445.8404,1,6,0,0,0,-0.2797737,3.751874,-1.049675671,6.45743e-10,0.02850762,2.49489e-09,0.1072344,,6.1951e-05,,,,,,,25.55410582,0.011144939
58,68,	03/24/2024 12:21:09.006,698.0891,455.8416,1,6,0,0,0,-0.2749271,3.752897,-1.031773089,6.45743e-10,0.02927806,2.49489e-09,0.1101253,,0.001691277,,,,,,,25.50568,-0.008749962
59,69,	03/24/2024 12:21:19.007,708.0905,465.843,1,6,0,0,0,-0.2704525,3.754238,-1.015343053,6.45743e-10,0.03003593,2.49489e-09,0.1129699,,-3.31902e-06,,-0.56421268,,,,,25.55954,-0.000759959
60,70,	03/24/2024 12:21:23.732,712.8153,470.5678,1,6,0,0,0,-0.2683582,3.744103,-1.004760742,6.45743e-10,0.03038902,2.49489e-09,0.1142954,,,,,,,,,25.61116,0.01613021
61,71,	03/24/2024 12:21:23.754,712.8376,470.5901,1,6,0,0,0,-0.2680216,3.754676,-1.006334269,6.45743e-10,0.03039075,2.49489e-09,0.1143019,,,,,,,,,25.61111574,0.016084241
62,72,	03/24/2024 12:21:31.673,720.7563,478.5088,1,6,0,0,0,-0.298358,3.744497,-1.117200636,6.45743e-10,0.03098236,2.49489e-09,0.1165228,,-0.000593883,,0.097343966,,,,,25.59539815,-0.000239405
63,73,	03/24/2024 12:21:39.882,728.9651,486.7176,1,6,0,0,0,-0.3220596,3.733802,-1.202506779,6.45743e-10,0.03169833,2.49489e-09,0.1191997,,-0.000566452,,0.04277572,2.483217001,,,,25.56837,0.002988577
64,74,	03/24/2024 12:21:49.882,738.9652,496.7177,1,6,0,0,0,-0.3477488,3.726331,-1.295827134,6.45743e-10,0.03261369,2.49489e-09,0.1226169,,-0.001347832,,0.125161499,7.336462021,,,,25.52931443,-0.017204083
65,75,	03/24/2024 12:21:59.057,748.1405,505.893,1,6,0,0,0,-0.3749409,3.71566,-1.393152904,6.45743e-10,0.03354144,2.49489e-09,0.1260691,,-0.001439421,,0.129603297,19.66245079,,,,25.55337117,-0.00815461
66,76,	03/24/2024 12:22:08.465,757.5486,515.3011,1,6,0,0,0,-0.3942318,3.702062,-1.459470566,6.45743e-10,0.0345466,2.49489e-09,0.1298018,,-0.000416317,,0.130927205,7.088922977,,,,25.62126,0.03180385
67,77,	03/24/2024 12:22:18.466,767.5497,525.3022,1,6,0,0,0,-0.4144812,3.702457,-1.53459882,6.45743e-10,0.0356706,2.49489e-09,0.1339674,,-0.001768617,,0.088826656,,,,,25.57233,0.006288886
68,78,	03/24/2024 12:22:24.682,773.7656,531.5181,1,6,0,0,0,-0.38445,3.713042,-1.427478997,6.45743e-10,0.03638251,2.49489e-09,0.1366035,,0.02009986,,-0.023228521,-35.89648819,,,,25.66354,0.0248152
69,79,	03/24/2024 12:22:34.682,783.7658,541.5183,1,6,0,0,0,-0.3586559,3.719269,-1.333937771,6.45743e-10,0.03739943,2.49489e-09,0.140384,,0.000344132,,-0.083215833,-20.2437706,,,,25.55857573,-0.00791517
70,80,	03/24/2024 12:22:44.682,793.7659,551.5184,1,6,0,0,0,-0.3576965,3.719594,-1.330485755,6.45743e-10,0.03839334,2.49489e-09,0.1440812,,,,,,,,,25.64959,0.01583815
71,81,	03/24/2024 12:22:54.229,803.3123,561.0648,1,6,0,0,0,-0.3304834,3.729688,-1.232599971,6.45743e-10,0.03932925,2.49489e-09,0.1475634,,0.117966004,,-0.001198541,,,,,25.5886,0.003299117
72,82,	03/24/2024 12:23:04.229,813.3124,571.0649,1,6,0,0,0,-0.3118677,3.733864,-1.164471578,6.45743e-10,0.04021931,2.49489e-09,0.1508844,,0.000462606,,-0.104615599,-3.999119997,,,,25.59573,0.00492692
73,83,	03/24/2024 12:23:14.230,823.3135,581.066,1,6,0,0,0,-0.2963991,3.737911,-1.107913456,6.45743e-10,0.04106465,2.49489e-09,0.1540426,,0.000192111,,-0.175467193,-6.032670021,,,,25.59870335,-0.004060775
74,84,	03/24/2024 12:23:24.231,833.3144,591.0669,1,6,0,0,0,-0.2910118,3.740031,-1.088393153,6.45743e-10,0.0418751,2.49489e-09,0.1570736,,0.114163101,,-0.000661513,-1511.687012,,,,25.61317,0.005518794
75,85,	03/24/2024 12:23:34.231,843.3145,601.067,1,6,0,0,0,-0.2815943,3.743532,-1.054157273,6.45743e-10,0.04267083,2.49489e-09,0.1600506,,0.000113952,,,,,,,25.57584,0.001770258
76,86,	03/24/2024 12:23:44.232,853.3153,611.0678,1,6,0,0,0,-0.2905979,3.739454,-1.08667748,6.45743e-10,0.04345853,2.49489e-09,0.162998,,-0.000279989,,0.030823,,,,,25.6019,0.009213686
77,87,	03/24/2024 12:23:49.860,858.9434,616.6959,1,6,0,0,0,-0.2891293,3.727883,-1.077840202,6.45743e-10,0.04391145,2.49489e-09,0.1646917,,-0.001314725,,-0.002126178,,,,,25.61297,0.01168191
78,88,	03/24/2024 12:23:49.865,858.9482,616.7007,1,6,0,0,0,-0.2892036,3.738925,-1.08131057,6.45743e-10,0.04391197,2.49489e-09,0.1646936,,,,,,,,,25.61297,0.01168191
79,89,	03/24/2024 12:23:50.195,859.2786,617.0311,1,6,0,0,0,-0.2884903,3.728553,-1.075651374,6.45743e-10,0.04393848,2.49489e-09,0.1647928,,-0.048090398,,-0.000676352,-1478.520996,,,,25.61296654,0.011681914
80,90,	03/24/2024 12:23:50.206,859.2898,617.0423,1,6,0,0,0,-0.2886581,3.738928,-1.079271853,6.45743e-10,0.04393938,2.49489e-09,0.1647961,,,,,,,,,25.61297714,0.011673385
81,91,	03/24/2024 12:24:00.207,869.2907,627.0432,1,6,0,0,0,-0.2863979,3.73928,-1.07092194,6.45743e-10,0.04473791,2.49489e-09,0.1677826,,0.111687697,,-0.000714739,-1399.110962,,,,25.6225318,0.003988224
82,92,	03/24/2024 12:24:10.207,879.2908,637.0433,1,6,0,0,0,-0.2826672,3.73978,-1.057113141,6.45743e-10,0.04552797,2.49489e-09,0.1707378,,2.58807e-05,,,,,,,25.59999,-0.001827478
83,93,	03/24/2024 12:24:16.168,885.2516,643.0041,1,6,0,0,0,-0.3839836,3.707759,-1.423718649,6.45743e-10,0.04599748,2.49489e-09,0.1724939,,-0.074499369,,0.341749996,,,,,25.56282487,-0.005157534
84,94,	03/24/2024 12:24:16.673,885.7565,643.509,1,6,0,0,0,-0.4376078,3.68954,-1.614571482,6.45743e-10,0.04605128,2.49489e-09,0.1726933,,,,,,,,,25.56282425,-0.00515759
85,95,	03/24/2024 12:24:17.170,886.254,644.0065,1,6,0,0,0,-0.4737358,3.678441,-1.74260919,6.45743e-10,0.04611191,2.49489e-09,0.172917,,-0.022300299,,0.00149807,337.5404968,,,,25.56282425,-0.00515759
86,96,	03/24/2024 12:24:18.101,887.1846,644.9371,1,6,0,0,0,-0.4985485,3.668037,-1.828694344,6.45743e-10,0.0462371,2.49489e-09,0.1733769,,-0.004983527,,0.007704224,183.3771057,,,,25.61124,0.01513064
87,97,	03/24/2024 12:24:19.171,888.2541,646.0066,1,6,0,0,0,-0.5398846,3.656122,-1.973883964,6.45743e-10,0.04639198,2.49489e-09,0.1739441,,-0.005376997,,0.01675963,82.90646362,,,,25.61124,0.01513064
88,98,	03/24/2024 12:24:21.236,890.3197,648.0722,1,6,0,0,0,-0.5682116,3.645777,-2.071572782,6.45743e-10,0.04670895,2.49489e-09,0.1751017,,-0.003337049,,0.03038325,76.89354706,,,,25.56899657,-0.013201057
89,99,	03/24/2024 12:24:24.194,893.2774,651.0299,1,6,0,0,0,-0.542222,3.655892,-1.982305072,6.45743e-10,0.04718397,2.49489e-09,0.1768323,,0.0315395,,-0.044967148,32.65740967,,,,25.55889,-0.003157854
90,100,	03/24/2024 12:24:25.168,894.2517,652.0042,1,6,0,0,0,-0.4902449,3.67143,-1.799899833,6.45743e-10,0.04732682,2.49489e-09,0.1773551,,0.004593064,,-0.007715188,-21.28616905,,,,25.55889,-0.003157854
91,101,	03/24/2024 12:24:26.170,895.2533,653.0058,1,6,0,0,0,-0.4525938,3.683484,-1.667122021,6.45743e-10,0.04746055,2.49489e-09,0.1778466,,0.005275725,,-0.01021455,-108.8401031,,,,25.55888939,-0.003157854
92,102,	03/24/2024 12:24:27.212,896.2959,654.0484,1,6,0,0,0,-0.4262295,3.69364,-1.57433833,6.45743e-10,0.04758907,2.49489e-09,0.1783204,,0.007480093,,-0.0119742,-90.33109283,,,,25.62723,0.02135634
93,103,	03/24/2024 12:24:29.172,898.2558,656.0083,1,6,0,0,0,-0.3928728,3.703919,-1.455169029,6.45743e-10,0.04781314,2.49489e-09,0.1791489,,0.01249291,,-0.0161191,-78.9180069,,,,25.58422117,0.021356344
94,104,	03/24/2024 12:24:33.703,902.7867,660.5392,1,6,0,0,0,-0.3657103,3.714127,-1.358294499,6.45743e-10,0.04828806,2.49489e-09,0.1809101,,0.001590991,,-0.041524511,-45.89402008,,,,25.64149158,0.017898159
95,105,	03/24/2024 12:24:43.704,912.7879,670.5404,1,6,0,0,0,-0.3578606,3.714337,-1.329214867,6.45743e-10,0.04928788,2.49489e-09,0.1846232,,0.000190055,,-0.127946094,-21.49888039,,,,25.58381,-0.007984042
96,106,	03/24/2024 12:24:53.705,922.7881,680.5406,1,6,0,0,0,-0.3573589,3.713354,-1.327000101,6.45743e-10,0.05028109,2.49489e-09,0.1883122,,-4.13689e-05,,,,,,,25.61009,0.0193578
97,107,	03/24/2024 12:25:03.705,932.789,690.5415,1,6,0,0,0,-0.3573637,3.71391,-1.327216619,6.45743e-10,0.0512741,2.49489e-09,0.1919999,,,,-0.001201159,,,,,25.63692,0.01689851
98,108,	03/24/2024 12:25:13.707,942.7901,700.5426,1,6,0,0,0,-0.3326216,3.721191,-1.237748504,6.45743e-10,0.05226443,2.49489e-09,0.1956773,,0.003665067,,-0.295119196,,,,,25.57892,0.008684397
99,109,	03/24/2024 12:25:18.704,947.7874,705.5399,1,6,0,0,0,-0.3030291,3.731872,-1.130865813,6.45743e-10,0.05270172,2.49489e-09,0.1973068,,0.001221913,,-0.055033371,-2.611301899,,,,25.56539181,-0.008982662
100,110,	03/24/2024 12:25:28.704,957.7876,715.5401,1,6,0,0,0,-0.2753515,3.73883,-1.029492449,6.45743e-10,0.05350678,2.49489e-09,0.2003133,,0.00061581,,-0.080507956,-16.48233032,,,,25.56146,-0.01882792
101,111,	03/24/2024 12:25:33.803,962.8862,720.6387,1,6,0,0,0,-0.2486238,3.748863,-0.932056565,6.45743e-10,0.05387557,2.49489e-09,0.2016939,,0.001186905,,-0.037613321,-14.11631966,,,,25.56785,0.003468394
102,112,	03/24/2024 12:25:43.803,972.8869,730.6394,1,6,0,0,0,-0.2188396,3.757055,-0.822192413,6.45743e-10,0.05452499,2.49489e-09,0.2041307,,0.000759889,,-0.00078411,-16.45425034,,,,25.54645178,-0.005918647
103,113,	03/24/2024 12:25:48.436,977.5191,735.2716,1,6,0,0,0,-0.2470417,3.746757,-0.925605219,6.45743e-10,0.05480398,2.49489e-09,0.2051791,,-0.071440339,,0.00429583,,,,,25.54156,-0.001527667
104,114,	03/24/2024 12:25:50.188,979.2719,737.0244,1,6,0,0,0,-0.2812128,3.736368,-1.050714507,6.45743e-10,0.05493391,2.49489e-09,0.2056653,,-0.003701618,,0.01476211,24.41477966,,,,25.52973,-0.003697872
105,115,	03/24/2024 12:26:00.188,989.2719,747.0244,1,6,0,0,0,-0.295084,3.73136,-1.101064634,6.45743e-10,0.05574043,2.49489e-09,0.2086766,,-0.000548032,,0.092455193,43.72893143,,,,25.51395623,0.005515722
106,116,	03/24/2024 12:26:10.189,999.273,757.0255,1,6,0,0,0,-0.3012676,3.72941,-1.1235504,6.45743e-10,0.05656859,2.49489e-09,0.2117661,,-0.000313285,,,,,,,25.53422,-0.00105679
107,117,	03/24/2024 12:26:20.190,1009.2739,767.0264,1,6,0,0,0,-0.3060684,3.726506,-1.140565729,6.45743e-10,0.05741265,2.49489e-09,0.214913,,-0.000225582,,0.270364493,,,,,25.55561426,-0.004051894
108,118,	03/24/2024 12:26:25.171,1014.2546,772.0071,1,6,0,0,0,-0.3426332,3.715324,-1.272993351,6.45743e-10,0.05784128,2.49489e-09,0.2165099,,-0.001770498,,0.155524895,4.822020054,,,,25.5206878,-0.010914665
109,119,	03/24/2024 12:26:27.580,1016.6635,774.416,1,6,0,0,0,-0.365797,3.700948,-1.353795676,6.45743e-10,0.05807906,2.49489e-09,0.2173923,,-0.003259839,,0.02345131,70.6762085,,,,25.52539,0.001471043
110,120,	03/24/2024 12:26:35.812,1024.8957,782.6482,1,6,0,0,0,-0.3919964,3.686512,-1.445099433,6.45743e-10,0.0589488,2.49489e-09,0.2206122,,-0.01427053,,0.106570698,17.28161049,,,,25.50568414,0.008444701
111,121,	03/24/2024 12:26:35.818,1024.9013,782.6538,1,6,0,0,0,-0.3921824,3.697273,-1.450005399,6.45743e-10,0.05894945,2.49489e-09,0.2206146,,,,,,,,,25.50567245,0.008442076
