,Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
0,10,	03/21/2024 14:07:54.584,245.2214,3.001,1,6,0,0,0,-0.0603199,3.871957,-0.233556059,2.64618e-10,3.79182e-05,1.02704e-09,0.000146946,,-0.001016099,,0.000682892,,,,,25.11295917,-0.002463273
21,31,	03/21/2024 14:11:24.596,455.2341,213.0137,1,6,0,0,0,-0.2518911,3.839834,-0.96722001,2.64618e-10,0.008185759,1.02704e-09,0.03156698,,-0.000414357,,0.265446812,,,,,25.11125,0.008681417
22,32,	03/21/2024 14:11:34.597,465.2351,223.0147,1,6,0,0,0,-0.2679644,3.836972,-1.0281719,2.64618e-10,0.008906702,1.02704e-09,0.03433422,,-0.000223984,,,,,,,25.0739,-0.0228852
23,33,	03/21/2024 14:11:44.597,475.2353,233.0149,1,6,0,0,0,-0.2852478,3.833963,-1.093629511,2.64618e-10,0.009673667,1.02704e-09,0.03727586,,-0.000143797,,0.267214,,,,,25.11522,-0.005278587
24,34,	03/21/2024 14:11:54.599,485.237,243.0166,1,6,0,0,0,-0.302742,3.830574,-1.159675634,2.64618e-10,0.01048884,1.02704e-09,0.04039986,,-0.000125459,,0.248440206,3.970796108,,,,25.10246,-0.006743073
25,35,	03/21/2024 14:12:04.600,495.2378,253.0174,1,6,0,0,0,-0.3212566,3.827344,-1.22955952,2.64618e-10,0.01135437,1.02704e-09,0.04371397,,-0.000329077,,,,,,,25.12236,-0.01220345
26,36,	03/21/2024 14:12:14.601,505.2386,263.0182,1,6,0,0,0,-0.3405533,3.823918,-1.302247894,2.64618e-10,0.01227219,1.02704e-09,0.04722513,,-0.000444234,,0.262875706,,,,,25.15259,0.01092196
27,37,	03/21/2024 14:12:24.602,515.2396,273.0192,1,6,0,0,0,-0.3607693,3.820123,-1.378183101,2.64618e-10,0.01324451,1.02704e-09,0.05094129,,-0.000711131,,0.155733094,4.150176048,,,,25.12875581,0.003239589
28,38,	03/21/2024 14:12:34.602,525.2396,283.0192,1,6,0,0,0,-0.3815889,3.81627,-1.456246271,2.64618e-10,0.01427323,1.02704e-09,0.0548691,,-0.000177578,,,,,,,25.13815489,-5.0035e-05
29,39,	03/21/2024 14:12:44.603,535.2406,293.0202,1,6,0,0,0,-0.4026775,3.812022,-1.535015489,2.64618e-10,0.0153612,1.02704e-09,0.05901879,,-0.000382916,,0.373770088,3.545027971,,,,25.20989,0.0144434
30,40,	03/21/2024 14:12:54.604,545.2423,303.0219,1,6,0,0,0,-0.388485,3.812392,-1.481057106,2.64618e-10,0.01643697,1.02704e-09,0.06312144,,0.000486679,,,,,,,25.19465,-0.001009107
31,41,	03/21/2024 14:13:04.605,555.2424,313.022,1,6,0,0,0,-0.3904371,3.811787,-1.488263062,2.64618e-10,0.01752931,1.02704e-09,0.06728527,,-0.000118654,,0.460228413,,,,,25.23692661,0.01343355
32,42,	03/21/2024 14:13:14.605,565.2426,323.0222,1,6,0,0,0,-0.3883801,3.810293,-1.479841976,2.64618e-10,0.01861085,1.02704e-09,0.07140731,,-4.52787e-05,,-0.062360309,,,,,25.23693,0.006985664
33,43,	03/21/2024 14:13:24.605,575.2426,333.0222,1,6,0,0,0,-0.3580446,3.814009,-1.365585327,2.64618e-10,0.01963094,1.02704e-09,0.07529727,,5.35386e-05,,,,,,,25.236763,-0.011675767
34,44,	03/21/2024 14:13:34.605,585.2427,343.0223,1,6,0,0,0,-0.3573961,3.813594,-1.362963623,2.64618e-10,0.02062478,1.02704e-09,0.07908768,,-8.53463e-06,,,,,,,25.20013846,-0.003754576
35,45,	03/21/2024 14:13:44.605,595.2428,353.0224,1,6,0,0,0,-0.3573875,3.81285,-1.362664929,2.64618e-10,0.02161754,1.02704e-09,0.0828732,,-8.98139e-05,,,,,,,25.24538186,0.001937094
36,46,	03/21/2024 14:13:54.605,605.243,363.0226,1,6,0,0,0,-0.3573627,3.813729,-1.362884493,2.64618e-10,0.02260984,1.02704e-09,0.08665615,,,,,,,,,25.27073263,0.002168415
37,47,	03/21/2024 14:14:04.606,615.2439,373.0235,1,6,0,0,0,-0.3574238,3.810838,-1.362084199,2.64618e-10,0.02360241,1.02704e-09,0.09043931,,-8.37143e-05,,,,,,,25.26602,-0.001009107
38,48,	03/21/2024 14:14:14.607,625.2448,383.0244,1,6,0,0,0,-0.35744,3.810437,-1.362002601,2.64618e-10,0.02459507,1.02704e-09,0.09422198,,-6.04497e-05,,,,,,,25.30718953,-0.00497516
39,49,	03/21/2024 14:14:24.608,635.2457,393.0253,1,6,0,0,0,-0.3573046,3.809423,-1.361124361,2.64618e-10,0.02558766,1.02704e-09,0.09800358,,-4.25179e-05,,1.412469983,,,,,25.28652593,-0.003753317
40,50,	03/21/2024 14:14:34.608,645.2458,403.0254,1,6,0,0,0,-0.3576155,3.808635,-1.36202691,2.64618e-10,0.02658049,1.02704e-09,0.1017853,,0.003963593,,,,,,,25.2991141,-0.015953061
41,51,	03/21/2024 14:14:44.608,655.246,413.0256,1,6,0,0,0,-0.3574305,3.80801,-1.361098918,2.64618e-10,0.02757271,1.02704e-09,0.1055638,,0.049959101,,,,,,,25.32954,-0.000705719
42,52,	03/21/2024 14:14:54.608,665.2461,423.0257,1,6,0,0,0,-0.3572788,3.806895,-1.360122877,2.64618e-10,0.0285654,1.02704e-09,0.1093434,,-8.64172e-05,,,0.0,,,,25.30945,-0.00649929
43,53,	03/21/2024 14:15:04.608,675.2461,433.0257,1,6,0,0,0,-0.357234,3.806335,-1.359752277,2.64618e-10,0.02955815,1.02704e-09,0.1131224,,-0.000104777,,,,,,,25.32914333,-0.004046584
44,54,	03/21/2024 14:15:14.609,685.2471,443.0267,1,6,0,0,0,-0.3442163,3.807448,-1.310585663,2.64618e-10,0.03054158,1.02704e-09,0.1168656,,0.00010652,,,,,,,25.32201,-0.001232028
45,55,	03/21/2024 14:15:24.609,695.2473,453.0269,1,6,0,0,0,-0.3363886,3.807546,-1.280815068,2.64618e-10,0.03148618,1.02704e-09,0.1204621,,,,,,,,,25.36634,0.005701184
46,56,	03/21/2024 14:15:34.610,705.2481,463.0277,1,6,0,0,0,-0.3289251,3.808158,-1.252598751,2.64618e-10,0.03241019,1.02704e-09,0.1239806,,0.000230273,,,,,,,25.37854,0.01373112
47,57,	03/21/2024 14:15:44.611,715.249,473.0286,1,6,0,0,0,-0.3221941,3.80771,-1.226821697,2.64618e-10,0.03331433,1.02704e-09,0.1274237,,2.54061e-05,,,,,,,25.39804058,0.006688904
48,58,	03/21/2024 14:15:54.611,725.249,483.0286,1,6,0,0,0,-0.315587,3.808657,-1.201962637,2.64618e-10,0.0341999,1.02704e-09,0.1307964,,0.000307441,,,,,,,25.35339782,-0.016180048
49,59,	03/21/2024 14:16:04.612,735.25,493.0296,1,6,0,0,0,-0.3090296,3.809392,-1.177214886,2.64618e-10,0.03506738,1.02704e-09,0.1341005,,2.38243e-05,,,,,,,25.3916832,0.007222061
50,60,	03/21/2024 14:16:14.612,745.2501,503.0297,1,6,0,0,0,-0.3029222,3.809459,-1.153969701,2.64618e-10,0.03591713,1.02704e-09,0.1373373,,-2.78187e-05,,,,,,,25.39395,0.005226135
51,61,	03/21/2024 14:16:24.612,755.2502,513.0298,1,6,0,0,0,-0.296895,3.809706,-1.131082663,2.64618e-10,0.03675015,1.02704e-09,0.1405107,,2.9711e-05,,0.0,,,,,25.43991615,0.011197269
52,62,	03/21/2024 14:16:34.613,765.2511,523.0307,1,6,0,0,0,-0.2910585,3.810397,-1.109048435,2.64618e-10,0.03756645,1.02704e-09,0.1436206,,0.000229482,,,,,,,25.43823816,0.009440797
53,63,	03/21/2024 14:16:44.613,775.2511,533.0307,1,6,0,0,0,-0.284853,3.810463,-1.085421817,2.64618e-10,0.03836622,1.02704e-09,0.1466679,,-1.31955e-05,,,,,,,25.43656542,0.000474543
54,64,	03/21/2024 14:16:54.614,785.2514,543.031,1,6,0,0,0,-0.2789755,3.810718,-1.063096959,2.64618e-10,0.03914934,1.02704e-09,0.1496519,,5.01443e-05,,,0.0,,,,25.41497443,-0.007744349
55,65,	03/21/2024 14:17:04.614,795.2515,553.0311,1,6,0,0,0,-0.2730942,3.811066,-1.04078002,2.64618e-10,0.03991672,1.02704e-09,0.1525763,,,,-2.699806929,,,,,25.40465,0.003218055
56,66,	03/21/2024 14:17:14.615,805.2524,563.032,1,6,0,0,0,-0.2670088,3.811246,-1.017636221,2.64618e-10,0.0406681,1.02704e-09,0.15544,,6.40103e-05,,,,,,,25.36016,-0.007455349
57,67,	03/21/2024 14:17:24.615,815.2524,573.032,1,6,0,0,0,-0.2618694,3.811954,-0.998234107,2.64618e-10,0.04140375,1.02704e-09,0.158244,,5.01801e-06,,,,,,,25.35209855,0.005980596
58,68,	03/21/2024 14:17:34.615,825.2527,583.0323,1,6,0,0,0,-0.2562075,3.81216,-0.976703983,2.64618e-10,0.04212341,1.02704e-09,0.1609873,,1.73852e-06,,,,,,,25.3793,0.01571357
59,69,	03/21/2024 14:17:44.616,835.2536,593.0332,1,6,0,0,0,-0.2593641,3.811522,-0.988571973,2.64618e-10,0.04283787,1.02704e-09,0.1637108,,-1.53704e-05,,,,,,,25.29259,-0.008258224
60,70,	03/21/2024 14:17:54.616,845.2537,603.0333,1,6,0,0,0,-0.2567616,3.811452,-0.978634514,2.64618e-10,0.04355553,1.02704e-09,0.1664461,,-9.43605e-05,,,,,,,25.25765645,-0.011674132
61,71,	03/21/2024 14:18:04.616,855.2537,613.0333,1,6,0,0,0,-0.2727776,3.809078,-1.039031155,2.64618e-10,0.04429368,1.02704e-09,0.1692584,,-0.000138939,,0.880325973,,,,,25.25614,0.003219247
62,72,	03/21/2024 14:18:14.616,865.2539,623.0335,1,6,0,0,0,-0.2755928,3.807302,-1.049265019,2.64618e-10,0.04505527,1.02704e-09,0.1721589,,-0.000207154,,,,,,,25.23063,-0.002753139
63,73,	03/21/2024 14:18:24.616,875.2539,633.0335,1,6,0,0,0,-0.2783785,3.807213,-1.059846244,2.64618e-10,0.04582517,1.02704e-09,0.1750903,,0.004436695,,,,,,,25.23078,0.006271601
64,74,	03/21/2024 14:18:34.616,885.254,643.0336,1,6,0,0,0,-0.2809896,3.805677,-1.069355658,2.64618e-10,0.04660202,1.02704e-09,0.1780476,,0.006510051,,,,,,,25.18202,-0.004751682
65,75,	03/21/2024 14:18:44.617,895.2549,653.0345,1,6,0,0,0,-0.283309,3.805215,-1.078051656,2.64618e-10,0.04738536,1.02704e-09,0.181029,,-4.27148e-05,,,,,,,25.19495,0.006747842
66,76,	03/21/2024 14:18:54.617,905.2551,663.0347,1,6,0,0,0,-0.28545,3.804516,-1.085999092,2.64618e-10,0.04817425,1.02704e-09,0.184031,,-9.77486e-05,,,0.0,,,,25.1925,0.000235438
67,77,	03/21/2024 14:19:04.618,915.2561,673.0357,1,6,0,0,0,-0.2873297,3.804326,-1.093095848,2.64618e-10,0.04896929,1.02704e-09,0.1870558,,1.95192e-05,,0.81746012,,,,,25.1416,-0.00921309
68,78,	03/21/2024 14:19:14.619,925.257,683.0366,1,6,0,0,0,-0.2890215,3.802344,-1.098959166,2.64618e-10,0.0497701,1.02704e-09,0.190102,,0.003792887,,,,,,,25.17033167,-0.00046858
69,79,	03/21/2024 14:19:24.620,935.2579,693.0375,1,6,0,0,0,-0.2914915,3.802745,-1.108467844,2.64618e-10,0.05057645,1.02704e-09,0.1931686,,0.002926937,,,0.290711612,,,,25.15041371,0.00421877
70,80,	03/21/2024 14:19:34.621,945.2587,703.0383,1,6,0,0,0,-0.2932749,3.801751,-1.114958144,2.64618e-10,0.05138838,1.02704e-09,0.1962559,,,,,,,,,25.09954885,-0.00474146
71,81,	03/21/2024 14:19:44.621,955.2589,713.0385,1,6,0,0,0,-0.2953091,3.802255,-1.122840502,2.64618e-10,0.05220529,1.02704e-09,0.1993615,,-7.86293e-05,,,,,,,25.09482961,-0.004518034
72,82,	03/21/2024 14:19:54.621,965.259,723.0386,1,6,0,0,0,-0.2973814,3.801025,-1.130354136,2.64618e-10,0.05302833,1.02704e-09,0.20249,,2.34307e-05,,,,,,,25.13784,0.003463626
73,83,	03/21/2024 14:20:04.622,975.2599,733.0395,1,6,0,0,0,-0.2990427,3.800021,-1.13636854,2.64618e-10,0.0538568,1.02704e-09,0.2056384,,-0.000239711,,,,,,,25.11305,0.00346303
74,84,	03/21/2024 14:20:14.623,985.2607,743.0403,1,6,0,0,0,-0.3011522,3.799419,-1.144203391,2.64618e-10,0.05469068,1.02704e-09,0.2088068,,,,1.170240045,,,,,25.12733,-0.003518462
75,85,	03/21/2024 14:20:24.623,995.2608,753.0404,1,6,0,0,0,-0.3033524,3.798932,-1.15241514,2.64618e-10,0.05553036,1.02704e-09,0.2119967,,-8.09551e-05,,,,,,,25.14966942,0.010444978
76,86,	03/21/2024 14:20:34.624,1005.2619,763.0415,1,6,0,0,0,-0.3053427,3.797966,-1.159681193,2.64618e-10,0.05637488,1.02704e-09,0.2152044,,4.24389e-05,,,,,,,25.15286,0.008445978
77,87,	03/21/2024 14:20:44.624,1015.262,773.0416,1,6,0,0,0,-0.3010416,3.798247,-1.143430354,2.64618e-10,0.05722373,1.02704e-09,0.2184279,,-7.2821e-05,,,,,,,25.19008,0.01438379
78,88,	03/21/2024 14:20:54.625,1025.263,783.0426,1,6,0,0,0,-0.2994556,3.79816,-1.137380282,2.64618e-10,0.05805713,1.02704e-09,0.2215931,,2.49318e-05,,,,,,,25.1264,-0.01942217
79,89,	03/21/2024 14:21:04.627,1035.2646,793.0442,1,6,0,0,0,-0.2924166,3.797771,-1.110531283,2.64618e-10,0.05888388,1.02704e-09,0.2247331,,,,,,,,,25.17016,0.01467228
80,90,	03/21/2024 14:21:14.627,1045.2646,803.0442,1,6,0,0,0,-0.2894535,3.798503,-1.099489988,2.64618e-10,0.05969178,1.02704e-09,0.2278018,,-1.88067e-05,,,,,,,25.16621594,-0.005458392
81,91,	03/21/2024 14:21:24.628,1055.2656,813.0452,1,6,0,0,0,-0.286438,3.797936,-1.087873192,2.64618e-10,0.06049144,1.02704e-09,0.2308393,,4.93935e-06,,,0.0,,,,25.17563,-0.003274679
82,92,	03/21/2024 14:21:34.628,1065.2657,823.0453,1,6,0,0,0,-0.2836533,3.798607,-1.077487411,2.64618e-10,0.06128297,1.02704e-09,0.233846,,-1.23672e-05,,,,,,,25.17878911,-3.27461e-08
83,93,	03/21/2024 14:21:44.629,1075.2666,833.0462,1,6,0,0,0,-0.2959538,3.796608,-1.123620565,2.64618e-10,0.06208877,1.02704e-09,0.2369061,,-4.61103e-05,,,,,,,25.12868,-0.008211732
84,94,	03/21/2024 14:21:54.629,1085.2667,843.0463,1,6,0,0,0,-0.2984276,3.795892,-1.132798939,2.64618e-10,0.06291442,1.02704e-09,0.2400404,,-7.67671e-05,,,,,,,25.15968,-0.005459189
85,95,	03/21/2024 14:22:04.629,1095.2667,853.0463,1,6,0,0,0,-0.3438759,3.78941,-1.303086774,2.64618e-10,0.06382264,1.02704e-09,0.2434841,,-0.001181341,,1.673517942,0.759246886,,,,25.13414408,-0.006747233
86,96,	03/21/2024 14:22:14.629,1105.267,863.0466,1,6,0,0,0,-0.3594084,3.785694,-1.360610223,2.64618e-10,0.06479795,1.02704e-09,0.2471785,,-0.000276112,,0.1532318,,,,,25.14295378,-0.000765383
87,97,	03/21/2024 14:22:24.630,1115.2678,873.0474,1,6,0,0,0,-0.3737764,3.784045,-1.414386718,2.64618e-10,0.06581599,1.02704e-09,0.2510321,,-8.96888e-05,,,,,,,25.10953364,-0.00071168
88,98,	03/21/2024 14:22:34.631,1125.2688,883.0484,1,6,0,0,0,-0.3888245,3.782598,-1.470766776,2.64618e-10,0.06687518,1.02704e-09,0.2550388,,-0.000266943,,0.385726303,3.086604118,,,,25.11667054,0.003228148
89,99,	03/21/2024 14:22:44.632,1135.2697,893.0493,1,6,0,0,0,-0.4038382,3.778377,-1.525852967,2.64618e-10,0.06797525,1.02704e-09,0.2591972,,-0.000292137,,,,,,,25.0857,-0.01343131
