,Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
0,10,	03/15/2024 10:53:55.429,252.2076,10.0018,1,6,0,0,0,-0.06910324,3.879898,-0.268113523,1.11262e-12,0.000164221,4.324e-12,0.000637276,,-0.000165652,,0.002967666,,,,,24.90254699,0.004236985
11,21,	03/15/2024 10:55:45.432,362.2104,120.0046,1,6,0,0,0,-0.1314821,3.871302,-0.509006917,1.11262e-12,0.003172451,4.324e-12,0.01229508,,,,,,,,,24.86866,-0.007039905
12,22,	03/15/2024 10:55:55.433,372.2111,130.0053,1,6,0,0,0,-0.139636,3.870347,-0.540439774,1.11262e-12,0.003549129,4.324e-12,0.01375312,,0.008079889,,0.397800803,,,,,24.87185,-0.004145503
13,23,	03/15/2024 10:56:05.434,382.2122,140.0064,1,6,0,0,0,-0.1488152,3.870517,-0.575991761,1.11262e-12,0.003950413,4.324e-12,0.01530597,,-0.000223507,,,0.0,,,,24.86834,-0.008137226
14,24,	03/15/2024 10:56:15.434,392.2123,150.0065,1,6,0,0,0,-0.1595001,3.868099,-0.616962177,1.11262e-12,0.00437821,4.324e-12,0.0169609,,-6.68942e-05,,,,,,,24.89589,0.01775563
15,25,	03/15/2024 10:56:25.434,402.2125,160.0067,1,6,0,0,0,-0.1696634,3.86659,-0.656018806,1.11262e-12,0.004834564,4.324e-12,0.01872571,,-0.000167311,,,2.259943008,,,,24.90303,-0.004020333
16,26,	03/15/2024 10:56:35.434,412.2125,170.0067,1,6,0,0,0,-0.1810141,3.865126,-0.699642304,1.11262e-12,0.00532099,4.324e-12,0.02060616,,-3.79715e-05,,0.372489214,,,,,24.96588263,0.024450733
17,27,	03/15/2024 10:56:45.434,422.2125,180.0067,1,6,0,0,0,-0.193387,3.86374,-0.747197087,1.11262e-12,0.005840169,4.324e-12,0.02261247,,-0.000144375,,,,,,,24.96841,0.009489655
18,28,	03/15/2024 10:56:55.435,432.2134,190.0076,1,6,0,0,0,-0.2060881,3.862075,-0.795927699,1.11262e-12,0.006393886,4.324e-12,0.02475139,,-0.000173221,,,,,,,24.97163197,0.012954439
19,29,	03/15/2024 10:57:05.435,442.2136,200.0078,1,6,0,0,0,-0.219533,3.860555,-0.847519221,1.11262e-12,0.006984016,4.324e-12,0.02703,,-6.13234e-05,,0.328480989,,,,,25.00060815,-0.00502628
20,30,	03/15/2024 10:57:15.436,452.2147,210.0089,1,6,0,0,0,-0.2336016,3.858628,-0.901381675,1.11262e-12,0.007612455,4.324e-12,0.02945543,,-0.000171818,,,,,,,25.02089,0.007474422
21,31,	03/15/2024 10:57:25.436,462.2147,220.0089,1,6,0,0,0,-0.2486544,3.856492,-0.958933704,1.11262e-12,0.008280919,4.324e-12,0.03203412,,-0.00018802,,,,,,,25.02845,0.00682354
22,32,	03/15/2024 10:57:35.436,472.2147,230.0089,1,6,0,0,0,-0.2643013,3.853787,-1.018560914,1.11262e-12,0.008992139,4.324e-12,0.03477636,,-0.000204561,,0.260488003,2.83662796,,,,25.04414543,0.008046615
23,33,	03/15/2024 10:57:45.437,482.2154,240.0096,1,6,0,0,0,-0.2806873,3.853049,-1.081501921,1.11262e-12,0.009747574,4.324e-12,0.03768753,,-0.000318054,,,,,,,25.02203,0.006033778
24,34,	03/15/2024 10:57:55.437,492.2158,250.01,1,6,0,0,0,-0.2975512,3.849745,-1.145496244,1.11262e-12,0.01054913,4.324e-12,0.04077473,,-0.000128662,,,,,,,24.98016781,-0.003455782
25,35,	03/15/2024 10:58:05.438,502.2164,260.0106,1,6,0,0,0,-0.3154459,3.848024,-1.213843394,1.11262e-12,0.01139948,4.324e-12,0.0440479,,-0.000247112,,0.401803792,,,,,25.06373131,0.008262875
26,36,	03/15/2024 10:58:15.438,512.2168,270.011,1,6,0,0,0,-0.33391,3.845788,-1.284147071,1.11262e-12,0.01230012,4.324e-12,0.04751255,,-0.000214803,,,2.64664793,,,,25.12309015,0.011500684
27,37,	03/15/2024 10:58:25.439,522.2176,280.0118,1,6,0,0,0,-0.3531408,3.843082,-1.357149052,1.11262e-12,0.01325318,4.324e-12,0.05117647,,-0.000279375,,0.4558613,,,,,25.12018207,-0.008824264
28,38,	03/15/2024 10:58:35.440,532.2183,290.0125,1,6,0,0,0,-0.3731308,3.840507,-1.433011449,1.11262e-12,0.01426056,4.324e-12,0.05504658,,-0.000150668,,,,,,,25.15151755,-0.016088413
29,39,	03/15/2024 10:58:45.440,542.2188,300.013,1,6,0,0,0,-0.3345289,3.843296,-1.285693583,1.11262e-12,0.01524603,4.324e-12,0.05883231,,0.000146337,,,,,,,25.21506246,0.009138928
30,40,	03/15/2024 10:58:55.441,552.2195,310.0137,1,6,0,0,0,-0.3352709,3.841845,-1.288058831,1.11262e-12,0.01617545,4.324e-12,0.06240389,,5.55142e-05,,,,,,,25.27216,-0.01429856
31,41,	03/15/2024 10:59:05.441,562.2197,320.0139,1,6,0,0,0,-0.3499489,3.840567,-1.344002197,1.11262e-12,0.01713075,4.324e-12,0.06607351,,-0.000330641,,,,,,,25.28324,0.007480979
32,42,	03/15/2024 10:59:15.441,572.22,330.0142,1,6,0,0,0,-0.3567429,3.839607,-1.369752536,1.11262e-12,0.01811219,4.324e-12,0.069842,,-0.000173719,,0.887393773,,,,,25.31498,-0.001795888
33,43,	03/15/2024 10:59:25.441,582.22,340.0142,1,6,0,0,0,-0.3641605,3.837414,-1.397434601,1.11262e-12,0.01911317,4.324e-12,0.07368415,,-9.50242e-05,,,,,,,25.3138733,-0.00323473
34,44,	03/15/2024 10:59:35.442,592.2201,350.0143,1,6,0,0,0,-0.3608484,3.837138,-1.384625108,1.11262e-12,0.02013194,4.324e-12,0.07759316,,-0.000155729,,,,,,,25.33808875,0.007123844
35,45,	03/15/2024 10:59:45.442,602.2203,360.0145,1,6,0,0,0,-0.3589926,3.836599,-1.37731065,1.11262e-12,0.02112864,4.324e-12,0.08141743,,0.000314388,,,,,,,25.30453,-0.007044077
36,46,	03/15/2024 10:59:55.443,612.2212,370.0154,1,6,0,0,0,-0.3396912,3.837822,-1.303674361,1.11262e-12,0.02211752,4.324e-12,0.08521124,,0.000257814,,,1.078665018,,,,25.28202,-0.01730323
37,47,	03/15/2024 11:00:05.443,622.222,380.0162,1,6,0,0,0,-0.3317423,3.837206,-1.272963544,1.11262e-12,0.02304932,4.324e-12,0.08878721,,0.00031374,,,,,,,25.38415234,0.021861996
38,48,	03/15/2024 11:00:15.444,632.223,390.0172,1,6,0,0,0,-0.3252611,3.837232,-1.248102301,1.11262e-12,0.0239616,4.324e-12,0.09228828,,-4.7415e-07,,,,,,,25.34232944,-0.011709593
39,49,	03/15/2024 11:00:25.445,642.2232,400.0174,1,6,0,0,0,-0.3195238,3.836945,-1.225995247,1.11262e-12,0.02485733,4.324e-12,0.09572586,,8.37659e-06,,,,,,,25.39517,0.006688833
40,50,	03/15/2024 11:00:35.446,652.2241,410.0183,1,6,0,0,0,-0.2863455,3.840038,-1.099577601,1.11262e-12,0.02570225,4.324e-12,0.09896929,,0.000114578,,,,,,,25.3723,0.006471276
41,51,	03/15/2024 11:00:45.446,662.2242,420.0184,1,6,0,0,0,-0.271203,3.841391,-1.041796763,1.11262e-12,0.02647741,4.324e-12,0.1019464,,0.000147623,,-1.56428194,,,,,25.3769054,-0.003797309
42,52,	03/15/2024 11:00:55.447,672.2251,430.0193,1,6,0,0,0,-0.2862864,3.839378,-1.099161706,1.11262e-12,0.0272599,4.324e-12,0.1049512,,-2.3944e-05,,,,,,,25.348,-0.02052605
43,53,	03/15/2024 11:01:05.447,682.2251,440.0193,1,6,0,0,0,-0.2822399,3.839443,-1.083644008,1.11262e-12,0.02804909,4.324e-12,0.1079811,,-8.02104e-06,,0.286172211,,,,,25.34869,-0.01293361
44,54,	03/15/2024 11:01:15.447,692.226,450.0202,1,6,0,0,0,-0.27775,3.838543,-1.066155318,1.11262e-12,0.02882688,4.324e-12,0.1109671,,,,,,,,,25.42044,-0.002229214
45,55,	03/15/2024 11:01:25.448,702.2262,460.0204,1,6,0,0,0,-0.272562,3.839037,-1.046375603,1.11262e-12,0.02959171,4.324e-12,0.1139034,,-3.51656e-05,,,,,,,25.46684,0.01852214
46,56,	03/15/2024 11:01:35.448,712.2262,470.0204,1,6,0,0,0,-0.2680216,3.840044,-1.029214737,1.11262e-12,0.03034403,4.324e-12,0.1167915,,-5.21557e-06,,,,,,,25.43610604,-0.001792109
47,57,	03/15/2024 11:01:45.449,722.2272,480.0214,1,6,0,0,0,-0.3094168,3.834813,-1.186555567,1.11262e-12,0.03110478,4.324e-12,0.1197114,,-0.001067125,,,,,,,25.40537483,-0.006253079
48,58,	03/15/2024 11:01:55.450,732.2281,490.0223,1,6,0,0,0,-0.3268709,3.832584,-1.252760181,1.11262e-12,0.031991,4.324e-12,0.1231087,,-0.000242807,,0.821991324,0.0,,,,25.44748,-0.00257194
49,59,	03/15/2024 11:02:05.450,742.229,500.0232,1,6,0,0,0,-0.3624954,3.827581,-1.387480506,1.11262e-12,0.0329359,4.324e-12,0.1267283,,-0.000104863,,,,,,,25.45249,0.003794432
50,60,	03/15/2024 11:02:15.451,752.2292,510.0234,1,6,0,0,0,-0.3841085,3.825252,-1.469311808,1.11262e-12,0.03397196,4.324e-12,0.1306929,,-0.000141677,,0.278141886,0.814130723,,,,25.46497,0.005804896
51,61,	03/15/2024 11:02:25.451,762.2293,520.0235,1,6,0,0,0,-0.4044762,3.822466,-1.546096522,1.11262e-12,0.03506579,4.324e-12,0.1348755,,-0.00015525,,,,,,,25.41928,-0.007247925
52,62,	03/15/2024 11:02:35.451,772.2293,530.0235,1,6,0,0,0,-0.4020939,3.821419,-1.536569269,1.11262e-12,0.03621336,4.324e-12,0.1392603,,-0.000355729,,0.402637213,,,,,25.42429,0.003576875
53,63,	03/15/2024 11:02:45.451,782.2293,540.0235,1,6,0,0,0,-0.358984,3.8246,-1.372970206,1.11262e-12,0.03724544,4.324e-12,0.1432067,,0.000214062,,-0.250823885,,,,,25.33685,-0.006358624
54,64,	03/15/2024 11:02:55.451,792.2295,550.0237,1,6,0,0,0,-0.3577442,3.823825,-1.367951216,1.11262e-12,0.03823977,4.324e-12,0.1470093,,-0.000577926,,,,,,,25.31468604,-0.008824443
55,65,	03/15/2024 11:03:05.451,802.2297,560.0239,1,6,0,0,0,-0.3351307,3.825307,-1.281977813,1.11262e-12,0.03922818,4.324e-12,0.1507888,,5.68581e-05,,,,,,,25.29540844,0.016290294
56,66,	03/15/2024 11:03:15.451,812.2299,570.0241,1,6,0,0,0,-0.3133965,3.826253,-1.199134298,1.11262e-12,0.04012346,4.324e-12,0.1542143,,0.000168121,,,,,,,25.2351,-0.007260442
57,67,	03/15/2024 11:03:25.451,822.2298,580.024,1,6,0,0,0,-0.2979345,3.827773,-1.140425635,1.11262e-12,0.04097318,4.324e-12,0.1574664,,8.07234e-05,,,,,,,25.24153,0.002108812
58,68,	03/15/2024 11:03:35.451,832.23,590.0242,1,6,0,0,0,-0.2918463,3.827988,-1.117184134,1.11262e-12,0.04178542,4.324e-12,0.1605757,,6.53532e-05,,,,,,,25.23618513,0.005911551
59,69,	03/15/2024 11:03:45.452,842.2301,600.0243,1,6,0,0,0,-0.2821579,3.828464,-1.080231362,1.11262e-12,0.04258326,4.324e-12,0.16363,,8.16315e-05,,,,,,,25.21052,0.01996934
60,70,	03/15/2024 11:03:55.452,852.2303,610.0245,1,6,0,0,0,-0.2902575,3.827261,-1.11089121,1.11262e-12,0.04336876,4.324e-12,0.1666369,,,,,,,,,25.12377253,-0.011493845
61,71,	03/15/2024 11:04:05.453,862.2311,620.0253,1,6,0,0,0,-0.2877789,3.827023,-1.101336469,1.11262e-12,0.04417276,4.324e-12,0.1697139,,-4.35026e-05,,,,,,,25.087376,-0.006587554
62,72,	03/15/2024 11:04:15.453,872.2313,630.0255,1,6,0,0,0,-0.2847433,3.826752,-1.089641993,1.11262e-12,0.04496858,4.324e-12,0.1727594,,-3.21629e-05,,,,,,,25.10596638,0.007481434
63,73,	03/15/2024 11:04:25.453,882.2314,640.0256,1,6,0,0,0,-0.2816868,3.826937,-1.077997637,1.11262e-12,0.04575536,4.324e-12,0.17577,,-5.10897e-05,,,0.0,,,,25.02813,-0.006694198
64,74,	03/15/2024 11:04:28.438,885.2162,643.0104,1,6,0,0,0,-0.3840742,3.816727,-1.465906369,1.11262e-12,0.04599186,4.324e-12,0.1766749,,-0.001171363,,1.059679031,,,,,25.01211792,-0.005004463
65,75,	03/15/2024 11:04:29.933,886.7114,644.5056,1,6,0,0,0,-0.4989529,3.806323,-1.899175899,1.11262e-12,0.04617123,4.324e-12,0.1773588,,-0.006236318,,0.016546421,0.999019682,,,,25.01211739,-0.005004406
66,76,	03/15/2024 11:04:35.869,892.6475,650.4417,1,6,0,0,0,-0.5899076,3.795764,-2.239150031,1.11262e-12,0.04708374,4.324e-12,0.1808273,,-0.001731907,,0.105914198,24.82420921,,,,25.03141,-0.001452565
67,77,	03/15/2024 11:04:37.431,894.21,652.0042,1,6,0,0,0,-0.490304,3.805851,-1.866023969,1.11262e-12,0.04732047,4.324e-12,0.1817271,,0.000848487,,-0.031813361,,,,,25.02387,-0.002356172
68,78,	03/15/2024 11:04:42.527,899.306,657.1002,1,6,0,0,0,-0.3829393,3.816035,-1.461309772,1.11262e-12,0.04792498,4.324e-12,0.1840308,,0.001018801,,-0.04470811,-9.194019318,,,,25.00537527,0.003798483
69,79,	03/15/2024 11:04:52.528,909.3061,667.1003,1,6,0,0,0,-0.3586607,3.816597,-1.368863352,1.11262e-12,0.04893958,4.324e-12,0.1879028,,0.000348469,,-0.096883357,,,,,24.95107133,-0.000216921
70,80,	03/15/2024 11:05:02.528,919.3063,677.1005,1,6,0,0,0,-0.3576078,3.816658,-1.364866671,1.11262e-12,0.04993323,4.324e-12,0.191695,,2.63151e-05,,,,,,,24.9629,0.0075984
71,81,	03/15/2024 11:05:12.528,929.3063,687.1005,1,6,0,0,0,-0.3574791,3.815766,-1.364056595,1.11262e-12,0.05092595,4.324e-12,0.1954831,,-9.68654e-05,,,,,,,24.94187567,-0.000882064
72,82,	03/15/2024 11:05:22.528,939.3064,697.1006,1,6,0,0,0,-0.3576174,3.815033,-1.364322182,1.11262e-12,0.05191822,4.324e-12,0.1992689,,-7.13991e-05,,,,,,,24.91111,-0.008609295
73,83,	03/15/2024 11:05:32.529,949.3073,707.1015,1,6,0,0,0,-0.2991991,3.819999,-1.142940263,1.11262e-12,0.05282571,4.324e-12,0.2027332,,0.000348341,,,,,,,24.93584036,0.015867108
74,84,	03/15/2024 11:05:42.529,959.308,717.1022,1,6,0,0,0,-0.2636271,3.822871,-1.007812395,1.11262e-12,0.05361746,4.324e-12,0.2057584,,0.000152436,,-0.954630077,-1.823977947,,,,24.91151,-0.01183748
75,85,	03/15/2024 11:05:52.530,969.3084,727.1026,1,6,0,0,0,-0.2286692,3.826005,-0.874889503,1.11262e-12,0.05429764,4.324e-12,0.2083598,,0.00026751,,,,,,,24.88404683,-0.012156364
76,86,	03/15/2024 11:06:02.530,979.3085,737.1027,1,6,0,0,0,-0.2808008,3.821175,-1.072988997,1.11262e-12,0.05493281,4.324e-12,0.2107898,,-0.000146189,,0.079719797,,,,,24.88331605,-0.01351832
77,87,	03/15/2024 11:06:12.530,989.3086,747.1028,1,6,0,0,0,-0.2948494,3.819823,-1.12627252,1.11262e-12,0.05573963,4.324e-12,0.2138719,,-0.000793609,,0.156088293,,,,,24.89408864,0.000780082
78,88,	03/15/2024 11:06:22.530,999.3088,757.103,1,6,0,0,0,-0.3011303,3.819721,-1.150233731,1.11262e-12,0.05656779,4.324e-12,0.2170345,,-3.80923e-05,,,,,,,24.91090186,-0.009272594
79,89,	03/15/2024 11:06:32.531,1009.3096,767.1038,1,6,0,0,0,-0.3066473,3.816515,-1.17032402,1.11262e-12,0.05741178,4.324e-12,0.2202567,,-0.000241762,,,,,,,24.89478127,-0.005699432
80,90,	03/15/2024 11:06:42.531,1019.3097,777.1039,1,6,0,0,0,-0.3766241,3.810491,-1.435122743,1.11262e-12,0.05834929,4.324e-12,0.2238323,,-0.000792749,,0.431209713,2.149847984,,,,24.84874,-0.02221107
81,91,	03/15/2024 11:06:52.531,1029.3099,787.1041,1,6,0,0,0,-0.4046974,3.80628,-1.54039162,1.11262e-12,0.05943405,4.324e-12,0.2279637,,-0.00031761,,0.214774504,,,,,24.88271,-0.004463792
82,92,	03/15/2024 11:07:02.531,1039.31,797.1042,1,6,0,0,0,-0.3298397,3.813073,-1.257702854,1.11262e-12,0.06043363,4.324e-12,0.2317725,,0.000398013,,-0.154449105,,,,,24.86703,-0.006470084
83,93,	03/15/2024 11:07:12.532,1049.3107,807.1049,1,6,0,0,0,-0.3218622,3.813382,-1.22738352,1.11262e-12,0.06133884,4.324e-12,0.2352242,,,,,,,,,24.88846,-0.01094282
84,94,	03/15/2024 11:07:22.532,1059.3109,817.1051,1,6,0,0,0,-0.3151503,3.81377,-1.20191076,1.11262e-12,0.06222316,4.324e-12,0.2385965,,1.7662e-05,,,,,,,24.92092,0.001441836
85,95,	03/15/2024 11:07:32.433,1069.2118,827.006,1,6,0,0,0,-0.4543829,3.801054,-1.72713394,1.11262e-12,0.06309269,4.324e-12,0.2419123,,-0.001643579,,0.507358491,,,,,24.90663352,0.001658795
86,96,	03/15/2024 11:07:33.973,1070.7519,828.5461,1,6,0,0,0,-0.5461769,3.790923,-2.070514572,1.11262e-12,0.06330386,4.324e-12,0.2427141,,-0.004597181,,0.02005153,2.069199085,,,,24.90663338,0.001658797
87,97,	03/15/2024 11:07:37.440,1074.2183,832.0125,1,6,0,0,0,-0.4525518,3.800949,-1.720126312,1.11262e-12,0.06381136,4.324e-12,0.2446393,,0.001610099,,-0.02972688,47.9486618,,,,24.92455,0.005599856
88,98,	03/15/2024 11:07:47.440,1084.2184,842.0126,1,6,0,0,0,-0.3609238,3.807594,-1.374251295,1.11262e-12,0.06488768,4.324e-12,0.2487351,,0.000323808,,-0.075196236,-19.75779915,,,,24.90887848,0.005687474
89,99,	03/15/2024 11:07:57.441,1094.2193,852.0135,1,6,0,0,0,-0.357481,3.806104,-1.360609864,1.11262e-12,0.06588378,4.324e-12,0.2525279,,,,,,,,,24.91713134,0.010725805
90,100,	03/15/2024 11:08:07.441,1104.2199,862.0141,1,6,0,0,0,-0.3577099,3.807802,-1.362088473,1.11262e-12,0.06687673,4.324e-12,0.2563084,,-0.000432209,,,,,,,24.88884,0.001136065
91,101,	03/15/2024 11:08:17.443,1114.2211,872.0153,1,6,0,0,0,-0.3573103,3.806766,-1.360196701,1.11262e-12,0.06786951,4.324e-12,0.2600878,,1.93608e-05,,,,,,,24.90815525,-0.013519379
92,102,	03/15/2024 11:08:27.443,1124.2213,882.0155,1,6,0,0,0,-0.3573227,3.806606,-1.360186734,1.11262e-12,0.06886169,4.324e-12,0.2638645,,-0.000282445,,,,,,,24.91925,0.000443459
93,103,	03/15/2024 11:08:37.443,1134.2215,892.0157,1,6,0,0,0,-0.3430672,3.807244,-1.306140539,1.11262e-12,0.06984115,4.324e-12,0.2675926,,0.000714344,,,,,,,24.96026,-0.02603352
