,Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
0,10,	03/14/2024 14:04:28.850,252.2414,10.0002,1,6,0,0,0,-0.06116867,3.880789,-0.237382702,1.04722e-07,1.63438e-05,4.06961e-07,6.34432e-05,,-0.000121816,,,,,,,24.92135,0.01105249
16,26,	03/14/2024 14:07:08.860,412.2518,170.0106,1,6,0,0,0,-0.1813354,3.864871,-0.700837929,1.04722e-07,0.005315848,4.06961e-07,0.02058359,,2.0545e-06,,,,,,,25.17452636,-0.005903171
17,27,	03/14/2024 14:07:18.861,422.2522,180.011,1,6,0,0,0,-0.193368,3.863437,-0.747065086,1.04722e-07,0.005835132,4.06961e-07,0.0225902,,-0.00020071,,0.362196714,,,,,25.29160573,0.022539808
18,28,	03/14/2024 14:07:28.861,432.2529,190.0117,1,6,0,0,0,-0.2062216,3.860741,-0.796168186,1.04722e-07,0.006388841,4.06961e-07,0.02472896,,-0.00018473,,,,,,,25.28619962,0.012157663
19,29,	03/14/2024 14:07:38.862,442.2532,200.012,1,6,0,0,0,-0.2193613,3.86027,-0.846793846,1.04722e-07,0.006978855,4.06961e-07,0.02700699,,-5.92249e-05,,,,,,,25.3026,0.005030632
20,30,	03/14/2024 14:07:48.862,452.254,210.0128,1,6,0,0,0,-0.2335787,3.858575,-0.901280932,1.04722e-07,0.007607358,4.06961e-07,0.02943253,,-0.00024622,,0.317004204,,,,,25.31295,0.004802346
21,31,	03/14/2024 14:07:58.864,462.2558,220.0146,1,6,0,0,0,-0.248702,3.855697,-0.958919555,1.04722e-07,0.008276167,4.06961e-07,0.03201239,,-0.000220879,,,2.955527067,,,,25.31578,-0.006585717
22,32,	03/14/2024 14:08:08.864,472.2559,230.0147,1,6,0,0,0,-0.2639647,3.854706,-1.017506313,1.04722e-07,0.008987475,4.06961e-07,0.0347548,,-0.000133522,,,,,,,25.3457219,0.005126478
23,33,	03/14/2024 14:08:18.865,482.2569,240.0157,1,6,0,0,0,-0.2805681,3.851693,-1.080662187,1.04722e-07,0.009742927,4.06961e-07,0.03766587,,-0.000336066,,0.378075808,,,,,25.33288,0.00913918
24,34,	03/14/2024 14:08:28.866,492.2579,250.0167,1,6,0,0,0,-0.2976389,3.850182,-1.145963935,1.04722e-07,0.0105451,4.06961e-07,0.04075526,,-7.85904e-05,,,,,,,25.3264733,-0.005344008
25,35,	03/14/2024 14:08:38.868,502.2592,260.018,1,6,0,0,0,-0.3152666,3.848032,-1.213155965,1.04722e-07,0.01139546,4.06961e-07,0.04402828,,-0.000291645,,0.390491188,,,,,25.35889593,0.013586093
26,36,	03/14/2024 14:08:48.869,512.2604,270.0192,1,6,0,0,0,-0.3340588,3.845373,-1.28458069,1.04722e-07,0.01229563,4.06961e-07,0.04749088,,-0.000123978,,,2.650538921,,,,25.30499,-0.02455175
27,37,	03/14/2024 14:08:58.869,522.261,280.0198,1,6,0,0,0,-0.3206596,3.845908,-1.233227321,1.04722e-07,0.01321793,4.06961e-07,0.05103726,,0.001429134,,,,,,,25.37530066,0.018178989
28,38,	03/14/2024 14:09:08.871,532.2625,290.0213,1,6,0,0,0,-0.3332119,3.843848,-1.280815895,1.04722e-07,0.01412513,4.06961e-07,0.0545254,,-3.22812e-05,,,,,,,25.33426,-0.009029508
29,39,	03/14/2024 14:09:18.872,542.2637,300.0225,1,6,0,0,0,-0.2950974,3.846982,-1.135234386,1.04722e-07,0.01499664,4.06961e-07,0.05787667,,0.000131068,,-0.070333451,,,,,25.31037,-0.01694381
30,40,	03/14/2024 14:09:28.874,552.2659,310.0247,1,6,0,0,0,-0.2974768,3.846282,-1.144179661,1.04722e-07,0.01581924,4.06961e-07,0.06104088,,-5.34596e-05,,,,,,,25.32961,0.0141561
31,41,	03/14/2024 14:09:38.875,562.2664,320.0252,1,6,0,0,0,-0.3104382,3.844677,-1.193534607,1.04722e-07,0.01666748,4.06961e-07,0.06430253,,0.001372998,,0.408035696,,,,,25.30607247,-0.003683389
32,42,	03/14/2024 14:09:48.876,572.2672,330.026,1,6,0,0,0,-0.3148632,3.843562,-1.210196231,1.04722e-07,0.01753611,4.06961e-07,0.06764151,,-0.000193576,,,,,,,25.36176,0.0137192
33,43,	03/14/2024 14:09:58.877,582.2682,340.027,1,6,0,0,0,-0.319623,3.842586,-1.228178865,1.04722e-07,0.0184177,4.06961e-07,0.07102938,,-0.000103965,,,,,,,25.35318,-0.000777245
34,44,	03/14/2024 14:10:08.877,592.2688,350.0276,1,6,0,0,0,-0.3145456,3.842178,-1.208540184,1.04722e-07,0.01931041,4.06961e-07,0.07445905,,-0.000132089,,,,,,,25.34672,0.003005862
35,45,	03/14/2024 14:10:18.878,602.2694,360.0282,1,6,0,0,0,-0.3130102,3.841742,-1.202504432,1.04722e-07,0.02017822,4.06961e-07,0.07779323,,-7.94136e-06,,,,,,,25.43947,0.009126663
36,46,	03/14/2024 14:10:28.878,612.2693,370.0281,1,6,0,0,0,-0.2950783,3.841969,-1.133681681,1.04722e-07,0.02103921,4.06961e-07,0.08110088,,-0.000121747,,,,,,,25.39166498,-0.009703448
37,47,	03/14/2024 14:10:38.878,622.2696,380.0284,1,6,0,0,0,-0.2909069,3.842741,-1.117879872,1.04722e-07,0.02185243,4.06961e-07,0.08422587,,0.000907763,,,,,,,25.44765,-0.01227081
38,48,	03/14/2024 14:10:48.878,632.2697,390.0285,1,6,0,0,0,-0.2880535,3.841949,-1.106686856,1.04722e-07,0.02265592,4.06961e-07,0.08731329,,-5.19585e-05,,,0.0,,,,25.5051054,0.006021078
39,49,	03/14/2024 14:10:58.880,642.2715,400.0303,1,6,0,0,0,-0.2844982,3.842243,-1.093111217,1.04722e-07,0.02345164,4.06961e-07,0.09037071,,-3.82478e-05,,,,,,,25.56608,0.003791451
40,50,	03/14/2024 14:11:08.881,652.2723,410.0311,1,6,0,0,0,-0.2577124,3.843582,-0.990538742,1.04722e-07,0.0242059,4.06961e-07,0.09326937,,0.00014876,,,,,,,25.56643104,0.004675976
41,51,	03/14/2024 14:11:18.881,662.2731,420.0319,1,6,0,0,0,-0.2494831,3.844667,-0.959179442,1.04722e-07,0.02491102,4.06961e-07,0.09598012,,-4.88399e-05,,,,,,,25.64166566,0.00846561
42,52,	03/14/2024 14:11:28.881,672.2731,430.0319,1,6,0,0,0,-0.2663202,3.842831,-1.02342352,1.04722e-07,0.02563648,4.06961e-07,0.0987683,,-0.000166982,,,,,,,25.68588594,0.004905498
43,53,	03/14/2024 14:11:38.882,682.2733,440.0321,1,6,0,0,0,-0.2630472,3.842273,-1.010699154,1.04722e-07,0.02637197,4.06961e-07,0.1015944,,-4.7214e-05,,,,,,,25.65520699,0.00122372
44,54,	03/14/2024 14:11:48.882,692.274,450.0328,1,6,0,0,0,-0.2604303,3.842258,-1.000640404,1.04722e-07,0.02709882,4.06961e-07,0.1043871,,-0.000108948,,0.0,,,,,25.74897482,-0.005679062
45,55,	03/14/2024 14:11:58.883,702.2744,460.0332,1,6,0,0,0,-0.2575865,3.842094,-0.989671546,1.04722e-07,0.02781774,4.06961e-07,0.1071493,,,,,,,,,25.76248346,0.012133539
46,56,	03/14/2024 14:12:08.884,712.2755,470.0343,1,6,0,0,0,-0.2540703,3.84166,-0.976051709,1.04722e-07,0.02852857,4.06961e-07,0.1098802,,-5.26337e-05,,,,,,,25.82627,0.01336634
47,57,	03/14/2024 14:12:18.885,722.2771,480.0359,1,6,0,0,0,-0.2936668,3.837523,-1.126953099,1.04722e-07,0.02925187,4.06961e-07,0.1126583,,-0.000196908,,2.468677998,,,,,25.83483497,0.023164651
48,58,	03/14/2024 14:12:28.886,732.2778,490.0366,1,6,0,0,0,-0.3026428,3.836156,-1.160984993,1.04722e-07,0.03008239,4.06961e-07,0.1158449,,-0.000165,,,0.610216618,,,,25.86619,0.01592517
49,59,	03/14/2024 14:12:38.886,742.2781,500.0369,1,6,0,0,0,-0.3296995,3.833268,-1.263826543,1.04722e-07,0.03095073,4.06961e-07,0.1191748,,-9.21447e-05,,0.293347389,,,,,25.83236,-0.000554323
50,60,	03/14/2024 14:12:48.887,752.2787,510.0375,1,6,0,0,0,-0.3418951,3.83087,-1.309755682,1.04722e-07,0.03188241,4.06961e-07,0.1227449,,-0.000234147,,,,,,,25.82949,0.001893044
51,61,	03/14/2024 14:12:58.887,762.279,520.0378,1,6,0,0,0,-0.3532276,3.827656,-1.352033743,1.04722e-07,0.03284682,4.06961e-07,0.1264385,,-0.000251372,,,,,,,25.88295883,0.006010491
52,62,	03/14/2024 14:13:08.888,772.2799,530.0387,1,6,0,0,0,-0.365159,3.827033,-1.397475543,1.04722e-07,0.03384412,4.06961e-07,0.1302562,,-0.000221505,,0.48935461,,,,,25.8712,-0.000562668
53,63,	03/14/2024 14:13:18.888,782.28,540.0388,1,6,0,0,0,-0.3203773,3.830287,-1.227137007,1.04722e-07,0.03477867,4.06961e-07,0.1338347,,0.000717083,,-0.168718293,2.231163025,,,,25.84483555,-0.017710157
54,64,	03/14/2024 14:13:28.890,792.2817,550.0405,1,6,0,0,0,-0.3204174,3.829817,-1.227140006,1.04722e-07,0.03566883,4.06961e-07,0.137244,,-6.61478e-05,,,,,,,25.86943,0.001775622
55,65,	03/14/2024 14:13:38.891,802.2822,560.041,1,6,0,0,0,-0.281312,3.832085,-1.078011496,1.04722e-07,0.0364778,4.06961e-07,0.1403441,,0.000359311,,,,,,,25.79923891,-0.016706401
56,66,	03/14/2024 14:13:48.891,812.2828,570.0416,1,6,0,0,0,-0.2734394,3.832761,-1.048027868,1.04722e-07,0.0372482,4.06961e-07,0.143297,,-0.000224969,,,-3.258799076,,,,25.82206513,-0.010244315
57,67,	03/14/2024 14:13:58.891,822.2828,580.0416,1,6,0,0,0,-0.2653294,3.834259,-1.01734164,1.04722e-07,0.03799701,4.06961e-07,0.1461674,,0.000342168,,,,,,,25.78215,0.00123322
58,68,	03/14/2024 14:14:08.892,832.2837,590.0425,1,6,0,0,0,-0.2646933,3.833397,-1.014674502,1.04722e-07,0.03872727,4.06961e-07,0.1489668,,0.000674013,,,,,,,25.78928,-0.002449155
59,69,	03/14/2024 14:14:18.893,842.2848,600.0436,1,6,0,0,0,-0.259841,3.833321,-0.996053962,1.04722e-07,0.03945708,4.06961e-07,0.1517643,,-0.00017495,,,,,,,25.80459579,0.010474791
60,70,	03/14/2024 14:14:28.894,852.2858,610.0446,1,6,0,0,0,-0.2700558,3.831836,-1.034809536,1.04722e-07,0.04018436,4.06961e-07,0.1545518,,-0.003712245,,,,,,,25.74256,-0.009813905
61,71,	03/14/2024 14:14:38.895,862.2863,620.0451,1,6,0,0,0,-0.2678499,3.831991,-1.026398406,1.04722e-07,0.0409314,4.06961e-07,0.1574142,,-4.90746e-05,,,,,,,25.70698,-0.002006292
62,72,	03/14/2024 14:14:48.895,872.2865,630.0453,1,6,0,0,0,-0.2657738,3.83136,-1.018275106,1.04722e-07,0.04167264,4.06961e-07,0.1602542,,,,,,,,,25.71909,-0.003221035
63,73,	03/14/2024 14:14:58.896,882.2875,640.0463,1,6,0,0,0,-0.2635698,3.831195,-1.0097873,1.04722e-07,0.04240767,4.06961e-07,0.1630701,,-2.63134e-05,,,,,,,25.72547,-0.003242493
64,74,	03/14/2024 14:15:02.297,885.6888,643.4476,1,6,0,0,0,-0.3646584,3.821174,-1.393423197,1.04722e-07,0.04267166,4.06961e-07,0.164081,,-0.000748163,,0.892955184,2.263997078,,,,25.70161,0.00914216
65,75,	03/14/2024 14:15:03.406,886.7973,644.5561,1,6,0,0,0,-0.4679308,3.81108,-1.783321713,1.04722e-07,0.04280369,4.06961e-07,0.1645848,,-0.006837817,,0.01137958,57.94527054,,,,25.70161057,0.00914216
66,76,	03/14/2024 14:15:13.406,896.7973,654.5561,1,6,0,0,0,-0.5516491,3.802134,-2.097443799,1.04722e-07,0.04424721,4.06961e-07,0.1700795,,-0.001019753,,0.09044791,8.353627205,,,,25.66275,-0.003783703
67,77,	03/14/2024 14:15:17.860,901.2521,659.0109,1,6,0,0,0,-0.4344912,3.812252,-1.656389946,1.04722e-07,0.04488741,4.06961e-07,0.1725155,,0.004898591,,-0.264349401,-13.71275997,,,,25.66917596,0.002008547
68,78,	03/14/2024 14:15:27.861,911.2528,669.0116,1,6,0,0,0,-0.3605986,3.817614,-1.376626264,1.04722e-07,0.04594718,4.06961e-07,0.1765602,,0.000552707,,-0.05850894,,,,,25.66059,0.007015467
69,79,	03/14/2024 14:15:37.862,921.2535,679.0123,1,6,0,0,0,-0.2931395,3.823739,-1.120888939,1.04722e-07,0.04684152,4.06961e-07,0.179978,,0.000111125,,-0.072528623,-7.508778095,,,,25.64923,0.005469918
70,80,	03/14/2024 14:15:47.864,931.2557,689.0145,1,6,0,0,0,-0.2790747,3.825464,-1.067590218,1.04722e-07,0.04763727,4.06961e-07,0.1830216,,0.00020274,,,,,,,25.64457,-0.001456738
71,81,	03/14/2024 14:15:57.865,941.2563,699.0151,1,6,0,0,0,-0.2651529,3.826504,-1.014608632,1.04722e-07,0.04839402,4.06961e-07,0.1859167,,8.99074e-05,,,,,,,25.62459393,0.007227572
72,82,	03/14/2024 14:16:07.866,951.2578,709.0166,1,6,0,0,0,-0.2518272,3.827623,-0.963899583,1.04722e-07,0.04911247,4.06961e-07,0.1886661,,7.68888e-05,,,,,,,25.63568,-0.002006888
73,83,	03/14/2024 14:16:17.866,961.258,719.0168,1,6,0,0,0,-0.2262011,3.83049,-0.866461052,1.04722e-07,0.04978713,4.06961e-07,0.1912487,,0.000103302,,-0.592193425,,,,,25.64778507,-0.003781897
74,84,	03/14/2024 14:16:27.867,971.259,729.0178,1,6,0,0,0,-0.2103968,3.830736,-0.805974596,1.04722e-07,0.05039404,4.06961e-07,0.1935732,,0.000174861,,,,,,,25.62177493,-0.02049191
75,85,	03/14/2024 14:16:37.869,981.2602,739.019,1,6,0,0,0,-0.2774668,3.824575,-1.061192587,1.04722e-07,0.05103549,4.06961e-07,0.196029,,-0.000193181,,0.213508993,-2.362729073,,,,25.67846,0.007246733
76,86,	03/14/2024 14:16:47.870,991.2618,749.0206,1,6,0,0,0,-0.2802944,3.823745,-1.071774311,1.04722e-07,0.05181037,4.06961e-07,0.1989921,,-0.000189627,,,13.65606022,,,,25.7134,0.008912683
77,87,	03/14/2024 14:16:57.871,1001.2623,759.0211,1,6,0,0,0,-0.2826796,3.822945,-1.080668563,1.04722e-07,0.05259129,4.06961e-07,0.2019778,,4.10501e-05,,0.326714188,,,,,25.708,0.004554987
78,88,	03/14/2024 14:17:07.872,1011.2633,769.0221,1,6,0,0,0,-0.2847147,3.822167,-1.088227131,1.04722e-07,0.05337888,4.06961e-07,0.2049885,,-0.000120315,,,,,,,25.66706698,-0.003905212
79,89,	03/14/2024 14:17:17.874,1021.2655,779.0243,1,6,0,0,0,-0.3468866,3.816085,-1.323748751,1.04722e-07,0.05427723,4.06961e-07,0.2084186,,-0.000547063,,0.254375994,,,,,25.68703631,-0.013236906
80,90,	03/14/2024 14:17:27.875,1031.2667,789.0255,1,6,0,0,0,-0.3615789,3.813792,-1.378986716,1.04722e-07,0.05525988,4.06961e-07,0.2121673,,-0.000253537,,,2.727590084,,,,25.71555681,0.006240412
81,91,	03/14/2024 14:17:37.875,1041.267,799.0258,1,6,0,0,0,-0.2865896,3.82059,-1.09494136,1.04722e-07,0.05609256,4.06961e-07,0.2153473,,0.00056823,,-0.270543993,,,,,25.71481896,0.003561404
82,92,	03/14/2024 14:17:47.875,1051.2671,809.0259,1,6,0,0,0,-0.2830887,3.8204,-1.081512069,1.04722e-07,0.05688433,4.06961e-07,0.2183719,,1.46987e-05,,,,,,,25.72269,0.01292467
83,93,	03/14/2024 14:17:57.875,1061.2671,819.0259,1,6,0,0,0,-0.2804699,3.820114,-1.071426992,1.04722e-07,0.0576672,4.06961e-07,0.2213626,,-3.5561e-05,,,,,,,25.68845783,0.005461052
84,94,	03/14/2024 14:18:05.855,1069.2471,827.0059,1,6,0,0,0,-0.4192247,3.807748,-1.596302013,1.04722e-07,0.0582971,4.06961e-07,0.2237685,,-0.000122165,,0.370260388,,,,,25.68453794,-0.006009793
85,95,	03/14/2024 14:18:07.955,1071.3471,829.1059,1,6,0,0,0,-0.5109234,3.797052,-1.940002718,1.04722e-07,0.05856939,4.06961e-07,0.2248039,,-0.002721557,,0.017305691,3.148161888,,,,25.6492498,-0.011027812
86,96,	03/14/2024 14:18:17.956,1081.3475,839.1063,1,6,0,0,0,-0.4330034,3.804958,-1.647559751,1.04722e-07,0.06003252,4.06961e-07,0.2303582,,0.001900106,,-0.043374911,-31.94836044,,,,25.67882,0.008788705
87,97,	03/14/2024 14:18:27.956,1091.3476,849.1064,1,6,0,0,0,-0.3599911,3.809361,-1.371336057,1.04722e-07,0.06109012,4.06961e-07,0.2343858,,0.000597851,,-0.050435182,,,,,25.6753,-0.001553297
88,98,	03/14/2024 14:18:37.956,1101.3477,859.1065,1,6,0,0,0,-0.3579674,3.809489,-1.363672873,1.04722e-07,0.06208548,4.06961e-07,0.2381781,,2.46538e-05,,,,,,,25.71306,0.005680323
89,99,	03/14/2024 14:18:47.957,1111.3485,869.1073,1,6,0,0,0,-0.2699633,3.817504,-1.030585978,1.04722e-07,0.06296945,4.06961e-07,0.2415484,,0.001233605,,-0.045647699,-3.925076962,,,,25.74691357,0.005681515
90,100,	03/14/2024 14:18:57.957,1121.3489,879.1077,1,6,0,0,0,-0.2498436,3.819599,-0.954302365,1.04722e-07,0.06369218,4.06961e-07,0.2443081,,0.000159744,,,,,,,25.69348,-0.02015948
91,101,	03/14/2024 14:19:07.958,1131.3495,889.1083,1,6,0,0,0,-0.2922211,3.81531,-1.114914085,1.04722e-07,0.06446587,4.06961e-07,0.2472608,,-0.000182456,,,,,,,25.71774,-0.006790161
92,102,	03/14/2024 14:19:17.958,1141.3501,899.1089,1,6,0,0,0,-0.2862148,3.815574,-1.092073749,1.04722e-07,0.06526962,4.06961e-07,0.2503273,,-6.56698e-05,,,,,,,25.7441,-0.005006194
