,Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
0,10,	03/29/2024 20:57:27.644,242.2806,0.0129,1,6,0,0,0,-2.507782,3.534084,-8.862712242,2.25438e-11,3.92411e-06,8.75179e-11,1.39691e-05,,-0.029675201,,,,,,,24.16654,0.005645752
17,27,	03/29/2024 20:58:52.650,327.2862,85.0185,1,6,0,0,0,-0.08338928,3.868744,-0.322611777,0.000266847,0.001760707,0.001037886,0.006629636,,-0.000139708,,,,,,,24.2784285,0.009915069
18,28,	03/29/2024 20:59:02.651,337.2871,95.0194,1,6,0,0,0,-0.0890522,3.867838,-0.344439483,0.000266847,0.001999743,0.001037886,0.007554272,,-0.000127494,,,,,,,24.23904077,0.00127205
19,29,	03/29/2024 20:59:12.653,347.2891,105.0214,1,6,0,0,0,-0.09472942,3.866306,-0.366252925,0.000266847,0.002254423,0.001037886,0.00853917,,-8.16717e-05,,,,,,,24.25697,0.01800001
20,30,	03/29/2024 20:59:22.655,357.2907,115.023,1,6,0,0,0,-0.1006746,3.865788,-0.389186661,0.000266847,0.002524926,0.001037886,0.00958498,,-0.000207421,,0.228372499,,,,,24.24873932,-0.003415728
21,31,	03/29/2024 20:59:32.655,367.2915,125.0238,1,6,0,0,0,-0.1064806,3.86412,-0.411453816,0.000266847,0.002811774,0.001037886,0.01069369,,-0.000121736,,,,,,,24.27569,0.01251698
22,32,	03/29/2024 20:59:42.657,377.2933,135.0256,1,6,0,0,0,-0.1127224,3.863609,-0.435515279,0.000266847,0.003115934,0.001037886,0.01186897,,-2.54461e-05,,,,,,,24.21743,0.003248453
23,33,	03/29/2024 20:59:52.660,387.2957,145.028,1,6,0,0,0,-0.1196747,3.861634,-0.46213989,0.000266847,0.003438411,0.001037886,0.01311466,,-0.00017707,,,,,,,24.20312,-0.02087116
24,34,	03/29/2024 21:00:02.662,397.2983,155.0306,1,6,0,0,0,-0.1269398,3.861177,-0.490137036,0.000266847,0.003780447,0.001037886,0.01443547,,2.77394e-05,,,4.406867981,,,,24.20769878,-0.023105718
25,35,	03/29/2024 21:00:12.663,407.2993,165.0316,1,6,0,0,0,-0.1346579,3.859847,-0.519758891,0.000266847,0.004143353,0.001037886,0.01583641,,-0.000171041,,0.267051786,,,,,24.19272819,-0.021298546
26,36,	03/29/2024 21:00:22.664,417.3001,175.0324,1,6,0,0,0,-0.1427517,3.858609,-0.550822994,0.000266847,0.004528478,0.001037886,0.01732258,,-0.000150587,,,,,,,24.21539475,-0.004848406
27,37,	03/29/2024 21:00:32.665,427.3009,185.0332,1,6,0,0,0,-0.1514645,3.856807,-0.584169344,0.000266847,0.004936954,0.001037886,0.01889824,,-0.000162791,,,,,,,24.27760634,0.009537195
28,38,	03/29/2024 21:00:42.666,437.3017,195.034,1,6,0,0,0,-0.1610603,3.853725,-0.620682105,0.000266847,0.005370097,0.001037886,0.02056839,,-0.000198084,,0.285626411,,,,,24.23993,-0.007926822
29,39,	03/29/2024 21:00:52.667,447.3029,205.0352,1,6,0,0,0,-0.1708736,3.853352,-0.658436128,0.000266847,0.005829798,0.001037886,0.02234018,,-0.000358553,,,,,,,24.25869,0.01458466
30,40,	03/29/2024 21:01:02.668,457.3038,215.0361,1,6,0,0,0,-0.1807623,3.85179,-0.69625842,0.000266847,0.006317043,0.001037886,0.02421728,,-3.21627e-05,,,,,,,24.21523519,-0.007302542
31,41,	03/29/2024 21:01:12.669,467.3054,225.0377,1,6,0,0,0,-0.1915836,3.849924,-0.7375823,0.000266847,0.006833382,0.001037886,0.02620553,,-0.000266359,,0.239580005,3.758740902,,,,24.29308813,0.01321176
32,42,	03/29/2024 21:01:22.670,477.3059,235.0382,1,6,0,0,0,-0.2027454,3.847761,-0.780115843,0.000266847,0.007380196,0.001037886,0.02831008,,-8.53853e-05,,,,,,,24.26842,-0.001430511
33,43,	03/29/2024 21:01:32.670,487.3066,245.0389,1,6,0,0,0,-0.214654,3.845757,-0.825507123,0.000266847,0.007958815,0.001037886,0.03053586,,-0.000261171,,0.220762193,,,,,24.29500172,0.007889774
34,44,	03/29/2024 21:01:42.671,497.3068,255.0391,1,6,0,0,0,-0.2269564,3.843576,-0.872324172,0.000266847,0.008570408,0.001037886,0.03288722,,-0.00066378,,,,,,,24.25357479,0.004262364
35,45,	03/29/2024 21:01:52.674,507.31,265.0423,1,6,0,0,0,-0.2393312,3.841475,-0.919384822,0.000266847,0.009217327,0.001037886,0.03537296,,-0.000209745,,,,,,,24.22238763,-0.009953834
36,46,	03/29/2024 21:02:02.675,517.3109,275.0432,1,6,0,0,0,-0.2528315,3.838329,-0.970450479,0.000266847,0.009900058,0.001037886,0.03799473,,-0.000304973,,0.387511313,3.2353549,,,,24.21969,-0.02635658
37,47,	03/29/2024 21:02:12.676,527.3126,285.0449,1,6,0,0,0,-0.2598,3.837545,-0.996994191,0.000266847,0.01061197,0.001037886,0.04072718,,-0.000224679,,,,,,,24.21120461,0.004469444
38,48,	03/29/2024 21:02:22.678,537.3142,295.0465,1,6,0,0,0,-0.2721081,3.833215,-1.043048851,0.000266847,0.01135008,0.001037886,0.04355883,,-0.000473425,,,,,,,24.18001778,-0.005484124
39,49,	03/29/2024 21:02:32.678,547.3145,305.0468,1,6,0,0,0,-0.2396841,3.839197,-0.920194478,0.000266847,0.01210043,0.001037886,0.04643652,,0.001248042,,-0.01451614,,,,,24.21633,0.006498098
40,50,	03/29/2024 21:02:42.679,557.3154,315.0477,1,6,0,0,0,-0.2326651,3.840001,-0.893434217,0.000266847,0.01275341,0.001037886,0.04894383,,0.00111401,,,,,,,24.15519775,-0.017456769
41,51,	03/29/2024 21:02:52.681,567.3169,325.0492,1,6,0,0,0,-0.2301025,3.840182,-0.883635479,0.000266847,0.01339595,0.001037886,0.05141123,,-4.06949e-06,,,,,,,24.12912776,0.008687116
42,52,	03/29/2024 21:03:02.682,577.3184,335.0507,1,6,0,0,0,-0.2282581,3.840302,-0.876580038,0.000266847,0.01403232,0.001037886,0.05385497,,-1.46193e-06,,,,,,,24.11482062,-0.000588205
43,53,	03/29/2024 21:03:12.683,587.3188,345.0511,1,6,0,0,0,-0.2269812,3.840032,-0.871615071,0.000266847,0.01466444,0.001037886,0.05628231,,-1.65953e-05,,,,,,,24.04597351,-0.021687535
44,54,	03/29/2024 21:03:22.685,597.3212,355.0535,1,6,0,0,0,-0.2260647,3.84,-0.868088448,0.000266847,0.01529369,0.001037886,0.05869855,,-5.1523e-05,,,,,,,24.05692,-0.004470944
45,55,	03/29/2024 21:03:32.687,607.3231,365.0554,1,6,0,0,0,-0.2253923,3.839649,-0.865427319,0.000266847,0.01592085,0.001037886,0.06110663,,,,,,,,,24.09189,0.003631115
46,56,	03/29/2024 21:03:42.689,617.3253,375.0576,1,6,0,0,0,-0.2248144,3.839484,-0.863171292,0.000266847,0.01654654,0.001037886,0.06350895,,-3.37852e-05,,,,,,,24.08473022,-0.001646824
47,57,	03/29/2024 21:03:52.690,627.3266,385.0589,1,6,0,0,0,-0.2244596,3.837801,-0.861431277,0.000266847,0.01717097,0.001037886,0.06590629,,3.5124e-05,,,,,,,24.10877,0.006924272
48,58,	03/29/2024 21:04:02.691,637.3273,395.0596,1,6,0,0,0,-0.2243013,3.838992,-0.861090896,0.000266847,0.01779446,0.001037886,0.06829984,,-7.19954e-05,,,0.0,,,,24.06706661,-0.005901328
49,59,	03/29/2024 21:04:12.693,647.329,405.0613,1,6,0,0,0,-0.224041,3.838753,-0.860038061,0.000266847,0.01841699,0.001037886,0.07068959,,-3.95517e-05,,,,,,,24.07610693,0.00911638
50,60,	03/29/2024 21:04:22.694,657.3302,415.0625,1,6,0,0,0,-0.2237549,3.83834,-0.858847383,0.000266847,0.01903882,0.001037886,0.07307646,,1.134e-05,,,,,,,24.01901,-0.008900166
51,61,	03/29/2024 21:04:32.694,667.3303,425.0626,1,6,0,0,0,-0.2233715,3.838152,-0.857333769,0.000266847,0.01965965,0.001037886,0.07545932,,0.000239671,,0.0,,,,,24.04236,-0.004264116
52,62,	03/29/2024 21:04:42.697,677.3334,435.0657,1,6,0,0,0,-0.2230206,3.837619,-0.855868092,0.000266847,0.02028044,0.001037886,0.07784191,,-5.67395e-05,,,,,,,23.99876,-0.01358032
53,63,	03/29/2024 21:04:52.699,687.3351,445.0674,1,6,0,0,0,-0.2230816,3.837533,-0.856083002,0.000266847,0.02090035,0.001037886,0.08022094,,-4.24361e-05,,,,,,,24.05384,0.008736253
54,64,	03/29/2024 21:05:02.699,697.3354,455.0677,1,6,0,0,0,-0.2229681,3.8374,-0.855617787,0.000266847,0.02151931,0.001037886,0.08259615,,-0.00247938,,,,,,,24.06355085,0.000425064
55,65,	03/29/2024 21:05:12.699,707.3354,465.0677,1,6,0,0,0,-0.2226505,3.836395,-0.854175265,0.000266847,0.02213791,0.001037886,0.08496983,,0.000569934,,,,,,,24.08368663,0.017471739
56,66,	03/29/2024 21:05:22.702,717.3378,475.0701,1,6,0,0,0,-0.2222214,3.836875,-0.852635734,0.000266847,0.02275589,0.001037886,0.08734094,,-4.45332e-05,,,,,,,24.10770202,0.02881754
57,67,	03/29/2024 21:05:32.703,727.3391,485.0714,1,6,0,0,0,-0.2219009,3.835833,-0.851174795,0.000266847,0.02337325,0.001037886,0.08970955,,-5.04567e-05,,,,,,,24.07385,-0.00223577
58,68,	03/29/2024 21:05:42.705,737.3412,495.0735,1,6,0,0,0,-0.2218637,3.836336,-0.851143699,0.000266847,0.02399007,0.001037886,0.09207589,,-0.00015999,,,,,,,24.06613358,-0.00038268
59,69,	03/29/2024 21:05:52.706,747.3421,505.0744,1,6,0,0,0,-0.221714,3.836125,-0.850522618,0.000266847,0.02460608,0.001037886,0.094439,,-3.0624e-05,,,,,,,24.08491,-0.003033876
60,70,	03/29/2024 21:06:02.708,757.3439,515.0762,1,6,0,0,0,-0.2213488,3.8353,-0.848939053,0.000266847,0.02522157,0.001037886,0.09679992,,-5.25108e-05,,,0.0,,,,24.09329406,-0.005486583
61,71,	03/29/2024 21:06:12.710,767.3464,525.0787,1,6,0,0,0,-0.2211361,3.835535,-0.848175251,0.000266847,0.02583638,0.001037886,0.09915812,,-0.00869435,,,,,,,24.08223,0.001987219
62,72,	03/29/2024 21:06:22.712,777.3483,535.0806,1,6,0,0,0,-0.2208757,3.835815,-0.847238323,0.000266847,0.02645053,0.001037886,0.1015136,,,,,,,,,24.10558,0.004470944
63,73,	03/29/2024 21:06:32.712,787.3483,545.0806,1,6,0,0,0,-0.2204304,3.835208,-0.845396434,0.000266847,0.02706418,0.001037886,0.103867,,-4.4846e-05,,0.0,,,,,24.10883137,0.001230868
64,74,	03/29/2024 21:06:42.712,797.3484,555.0807,1,6,0,0,0,-0.2205391,3.83493,-0.845752011,0.000266847,0.02767713,0.001037886,0.1062176,,0.000371929,,,,,,,24.11273762,0.017677977
65,75,	03/29/2024 21:06:52.712,807.3484,565.0807,1,6,0,0,0,-0.2199297,3.834558,-0.843333191,0.000266847,0.02828904,0.001037886,0.108564,,-4.12882e-05,,,,,,,24.10612304,-0.002865586
66,76,	03/29/2024 21:07:02.714,817.3502,575.0825,1,6,0,0,0,-0.2199678,3.834265,-0.843414837,0.000266847,0.02890069,0.001037886,0.1109093,,,,3.243736982,,,,,24.09909255,0.000796877
67,77,	03/29/2024 21:07:12.716,827.352,585.0843,1,6,0,0,0,-0.219944,3.834304,-0.843332159,0.000266847,0.02951178,0.001037886,0.1132522,,-1.01948e-05,,,,,,,24.12828,0.01523614
68,78,	03/29/2024 21:07:22.717,837.3536,595.0859,1,6,0,0,0,-0.2194986,3.834185,-0.84159824,0.000266847,0.0301222,0.001037886,0.1155925,,-5.04928e-05,,,,,,,24.08996,0.007514954
69,79,	03/29/2024 21:07:32.719,847.3547,605.087,1,6,0,0,0,-0.2192926,3.832966,-0.84054108,0.000266847,0.03073207,0.001037886,0.1179305,,-4.01441e-05,,,,,,,24.07306116,-0.011769936
70,80,	03/29/2024 21:07:42.719,857.3556,615.0879,1,6,0,0,0,-0.2191114,3.833368,-0.839934629,0.000266847,0.03134134,0.001037886,0.120266,,-6.73327e-05,,,,,,,24.09774,-0.000600815
71,81,	03/29/2024 21:07:52.722,867.3581,625.0904,1,6,0,0,0,-0.2187862,3.833142,-0.838638572,0.000266847,0.03194998,0.001037886,0.1225989,,-7.18685e-05,,,,,,,24.09843,-0.0156492
72,82,	03/29/2024 21:08:02.724,877.3597,635.092,1,6,0,0,0,-0.2187872,3.832725,-0.838551171,0.000266847,0.03255796,0.001037886,0.1249292,,,,,0.0,,,,24.077759,-0.011316581
73,83,	03/29/2024 21:08:12.725,887.3614,645.0937,1,6,0,0,0,-0.2183905,3.832541,-0.836990545,0.000266847,0.03316525,0.001037886,0.1272567,,-4.26333e-05,,,,,,,24.1497395,0.012370111
74,84,	03/29/2024 21:08:22.727,897.363,655.0953,1,6,0,0,0,-0.2182169,3.831918,-0.836189267,0.000266847,0.03377199,0.001037886,0.1295819,,7.76473e-05,,,,,,,24.13486114,0.003456562
75,85,	03/29/2024 21:08:32.728,907.3642,665.0965,1,6,0,0,0,-0.2177181,3.832026,-0.83430142,0.000266847,0.0343781,0.001037886,0.1319045,,-4.46458e-05,,,,,,,24.13947,0.008529425
76,86,	03/29/2024 21:08:42.730,917.3666,675.0989,1,6,0,0,0,-0.2180548,3.831012,-0.835370555,0.000266847,0.0349836,0.001037886,0.1342247,,1.13795e-05,,,,,,,24.13810731,-0.001221202
77,87,	03/29/2024 21:08:52.731,927.3675,685.0998,1,6,0,0,0,-0.2177048,3.831934,-0.834230425,0.000266847,0.03558853,0.001037886,0.1365425,,,,,,,,,24.14012,-0.009955764
78,88,	03/29/2024 21:09:02.733,937.369,695.1013,1,6,0,0,0,-0.2173576,3.830647,-0.832620238,0.000266847,0.03619279,0.001037886,0.1388576,,0.000314271,,0.0,,,,,24.14337155,-0.008095521
79,89,	03/29/2024 21:09:12.735,947.3707,705.103,1,6,0,0,0,-0.2171478,3.831311,-0.831960755,0.000266847,0.03679641,0.001037886,0.1411701,,-5.00981e-05,,,0.3771905,,,,24.18115578,-0.004254022
80,90,	03/29/2024 21:09:22.737,957.3733,715.1056,1,6,0,0,0,-0.216898,3.829301,-0.830567728,0.000266847,0.03739949,0.001037886,0.1434803,,-4.21228e-05,,,,,,,24.21612895,0.006458056
81,91,	03/29/2024 21:09:32.740,967.3759,725.1082,1,6,0,0,0,-0.2166939,3.830232,-0.82998791,0.000266847,0.03800184,0.001037886,0.1457876,,,,,,,,,24.21165471,0.008898353
82,92,	03/29/2024 21:09:42.741,977.3768,735.1091,1,6,0,0,0,-0.2166138,3.830194,-0.829672877,0.000266847,0.03860371,0.001037886,0.1480929,,0.000174788,,,,,,,24.17006343,-0.006499137
83,93,	03/29/2024 21:09:52.742,987.3779,745.1102,1,6,0,0,0,-0.2166443,3.829998,-0.829747236,0.000266847,0.03920509,0.001037886,0.1503962,,-0.000149649,,1.933552027,,,,,24.20394,0.00872314
84,94,	03/29/2024 21:10:02.744,997.3803,755.1126,1,6,0,0,0,-0.2162266,3.830051,-0.828158906,0.000266847,0.03980582,0.001037886,0.1526968,,7.79168e-05,,,,,,,24.19937,-0.008722544
85,95,	03/29/2024 21:10:12.747,1007.3828,765.1151,1,6,0,0,0,-0.2161589,3.82936,-0.827750245,0.000266847,0.04040582,0.001037886,0.1549945,,-4.22364e-05,,,,,,,24.22272,0.003415346
86,96,	03/29/2024 21:10:22.748,1017.3843,775.1166,1,6,0,0,0,-0.2157221,3.829247,-0.826053204,0.000266847,0.04100525,0.001037886,0.1572899,,,,,,,,,24.22741504,-0.00548473
87,97,	03/29/2024 21:10:32.750,1027.386,785.1183,1,6,0,0,0,-0.2152758,3.829157,-0.824324837,0.000266847,0.04160406,0.001037886,0.1595827,,-6.89093e-05,,,,,,,24.27413512,0.017847782
88,98,	03/29/2024 21:10:42.751,1037.3875,795.1198,1,6,0,0,0,-0.2152472,3.828555,-0.824085744,0.000266847,0.04220235,0.001037886,0.1618734,,-2.12177e-05,,,,,,,24.24953676,-0.016409412
89,99,	03/29/2024 21:10:52.752,1047.3879,805.1202,1,6,0,0,0,-0.2149191,3.828355,-0.822786611,0.000266847,0.04280004,0.001037886,0.1641616,,-5.9822e-05,,,,,,,24.29827,-0.002823472
90,100,	03/29/2024 21:11:02.754,1057.3904,815.1227,1,6,0,0,0,-0.2150993,3.828241,-0.823451959,0.000266847,0.04339715,0.001037886,0.1664475,,-4.34663e-07,,,,,,,24.29704858,-0.009910989
91,101,	03/29/2024 21:11:12.756,1067.3921,825.1244,1,6,0,0,0,-0.214488,3.82774,-0.821004297,0.000266847,0.04399361,0.001037886,0.1687307,,-2.35491e-05,,,0.0,,,,24.27894,-0.01194
92,102,	03/29/2024 21:11:22.757,1077.3931,835.1254,1,6,0,0,0,-0.2144232,3.827657,-0.820738462,0.000266847,0.04458935,0.001037886,0.171011,,,,,,,,,24.31973,0.000382662
93,103,	03/29/2024 21:11:32.759,1087.3947,845.127,1,6,0,0,0,-0.2140827,3.827485,-0.819398323,0.000266847,0.0451846,0.001037886,0.1732892,,-4.16459e-05,,,,,,,24.33336626,-0.001634339
94,104,	03/29/2024 21:11:42.760,1097.3966,855.1289,1,6,0,0,0,-0.2140999,3.827085,-0.819378516,0.000266847,0.04577921,0.001037886,0.1755649,,-6.06517e-05,,,,,,,24.35803,0.006072521
95,105,	03/29/2024 21:11:52.762,1107.3981,865.1304,1,6,0,0,0,-0.2136831,3.826224,-0.817599406,0.000266847,0.04637321,0.001037886,0.1778381,,-1.6436e-05,,0.0,,,,,24.32631524,-0.006672017
96,106,	03/29/2024 21:12:02.763,1117.399,875.1313,1,6,0,0,0,-0.213232,3.826662,-0.815966792,0.000266847,0.04696661,0.001037886,0.1801088,,-3.58771e-05,,,,,,,24.36855465,0.008730734
97,107,	03/29/2024 21:12:12.765,1127.4011,885.1334,1,6,0,0,0,-0.2135515,3.825608,-0.816964327,0.000266847,0.04755934,0.001037886,0.1823768,,0.000562779,,,,,,,24.35962,0.01015902
98,108,	03/29/2024 21:12:22.766,1137.4018,895.1341,1,6,0,0,0,-0.2129822,3.826026,-0.814875435,0.000266847,0.04815144,0.001037886,0.1846423,,-4.40554e-05,,,,,,,24.35708,-0.001809001
99,109,	03/29/2024 21:12:32.767,1147.4034,905.1357,1,6,0,0,0,-0.2126532,3.824924,-0.813382328,0.000266847,0.04874305,0.001037886,0.1869057,,-2.88853e-05,,,,,,,24.34613,-0.01091957
100,110,	03/29/2024 21:12:42.769,1157.4052,915.1375,1,6,0,0,0,-0.2128305,3.825043,-0.814085814,0.000266847,0.04933396,0.001037886,0.1891663,,-3.39785e-05,,,,,,,24.29932,-0.01117289
101,111,	03/29/2024 21:12:52.770,1167.406,925.1383,1,6,0,0,0,-0.2125854,3.825285,-0.813199742,0.000266847,0.04992422,0.001037886,0.1914243,,-3.52838e-05,,,,,,,24.29363638,0.011969573
102,112,	03/29/2024 21:13:02.773,1177.4087,935.141,1,6,0,0,0,-0.2120333,3.82512,-0.811052816,0.000266847,0.05051386,0.001037886,0.1936797,,,,,,,,,24.26761,-0.00813365
103,113,	03/29/2024 21:13:12.774,1187.4102,945.1425,1,6,0,0,0,-0.2115965,3.824629,-0.80927811,0.000266847,0.0511029,0.001037886,0.1959327,,-4.89556e-05,,,0.0,,,,24.28784922,0.002660643
104,114,	03/29/2024 21:13:22.777,1197.4127,955.145,1,6,0,0,0,-0.2114115,3.824463,-0.80853546,0.000266847,0.05169136,0.001037886,0.1981832,,-3.44944e-05,,2.237386942,,,,,24.29621,0.01724422
105,115,	03/29/2024 21:13:32.778,1207.4137,965.146,1,6,0,0,0,-0.2110348,3.824296,-0.807059542,0.000266847,0.05227924,0.001037886,0.2004315,,0.005019095,,,,,,,24.26367029,-0.007509938
106,116,	03/29/2024 21:13:42.780,1217.4161,975.1484,1,6,0,0,0,-0.2111778,3.824096,-0.80756418,0.000266847,0.05286643,0.001037886,0.2026769,,-0.000223088,,,,,,,24.29216166,0.008098327
107,117,	03/29/2024 21:13:52.782,1227.4183,985.1506,1,6,0,0,0,-0.2113161,3.823634,-0.807995425,0.000266847,0.05345302,0.001037886,0.2049199,,-5.39373e-05,,,,,,,24.25128,0.00649631
108,118,	03/29/2024 21:14:02.785,1237.4212,995.1535,1,6,0,0,0,-0.2107353,3.823621,-0.805771919,0.000266847,0.05403901,0.001037886,0.2071605,,-8.89826e-05,,,,,,,24.24615484,0.002027199
109,119,	03/29/2024 21:14:12.785,1247.4214,1005.1537,1,6,0,0,0,-0.2108555,3.823098,-0.80612124,0.000266847,0.05462442,0.001037886,0.2093986,,-7.74497e-05,,,,,,,24.29932,0.01075923
110,120,	03/29/2024 21:14:22.786,1257.4222,1015.1545,1,6,0,0,0,-0.2104664,3.822907,-0.804593474,0.000266847,0.05520918,0.001037886,0.2116342,,-5.05748e-05,,,,,,,24.25518843,0.008525275
111,121,	03/29/2024 21:14:32.789,1267.4249,1025.1572,1,6,0,0,0,-0.2101326,3.822756,-0.803285657,0.000266847,0.0557934,0.001037886,0.2138675,,,,,,,,,24.24277,-0.01177311
112,122,	03/29/2024 21:14:42.791,1277.4268,1035.1591,1,6,0,0,0,-0.2101851,3.822439,-0.803419723,0.000266847,0.05637692,0.001037886,0.216098,,7.56226e-05,,,,,,,24.23307,-0.01134813
113,123,	03/29/2024 21:14:52.793,1287.4289,1045.1612,1,6,0,0,0,-0.2097139,3.822177,-0.801563645,0.000266847,0.05695995,0.001037886,0.2183264,,-5.1724e-05,,,,,,,24.22592,0.004045963
114,124,	03/29/2024 21:15:02.794,1297.4298,1055.1621,1,6,0,0,0,-0.2099323,3.821906,-0.802341517,0.000266847,0.0575425,0.001037886,0.2205529,,-0.002153005,,,,,,,24.19214664,-0.010760875
115,125,	03/29/2024 21:15:12.796,1307.4317,1065.164,1,6,0,0,0,-0.2096252,3.821649,-0.801113936,0.000266847,0.05812442,0.001037886,0.2227768,,-1.18924e-05,,,0.0,,,,24.23628,-0.001231432
116,126,	03/29/2024 21:15:22.797,1317.4327,1075.165,1,6,0,0,0,-0.2091637,3.820628,-0.799136689,0.000266847,0.05870565,0.001037886,0.224998,,,,0.0,,,,,24.22901542,0.015185907
117,127,	03/29/2024 21:15:32.797,1327.4335,1085.1658,1,6,0,0,0,-0.2091293,3.821012,-0.799085565,0.000266847,0.05928631,0.001037886,0.2272167,,-5.63081e-05,,,,,,,24.1855454,-0.007512342
118,128,	03/29/2024 21:15:42.797,1337.4335,1095.1658,1,6,0,0,0,-0.2087669,3.82017,-0.797525048,0.000266847,0.05986596,0.001037886,0.2294315,,8.17855e-06,,,0.445004791,,,,24.1758462,-0.013999278
119,129,	03/29/2024 21:15:52.799,1347.4353,1105.1676,1,6,0,0,0,-0.2084227,3.820565,-0.796292473,0.000266847,0.06044542,0.001037886,0.2316454,,-6.04177e-05,,,,,,,24.15114,-0.005692244
