,Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
0,10,	03/22/2024 23:53:52.510,242.2596,0.0113,1,6,0,0,0,-1.123938,3.722193,-4.183514156,4.92467e-10,2.41446e-07,1.91101e-09,9.33777e-07,,-0.01357072,,,,,,,25.36269951,0.008273125
19,29,	03/22/2024 23:56:06.020,375.7698,133.5215,1,6,0,0,0,-0.1228676,3.861264,-0.474424241,4.95766e-06,0.003152416,1.92415e-05,0.01215351,,-0.000246813,,,,,,,25.07753,-0.008159876
20,30,	03/22/2024 23:56:16.021,385.7708,143.5225,1,6,0,0,0,-0.1303644,3.859583,-0.503152222,4.95766e-06,0.00350363,1.92415e-05,0.01350927,,-0.000121682,,,,,,,25.10215,0.000531673
21,31,	03/22/2024 23:56:26.022,395.7715,153.5232,1,6,0,0,0,-0.1388664,3.857632,-0.535695468,4.95766e-06,0.003876726,1.92415e-05,0.01494898,,-0.000150146,,0.25798741,3.775580883,,,,25.08694,0.002231002
22,32,	03/22/2024 23:56:36.022,405.7718,163.5235,1,6,0,0,0,-0.1475477,3.856795,-0.569061232,4.95766e-06,0.004273474,1.92415e-05,0.01647937,,-2.17319e-05,,,,,,,25.12371,0.0174284
23,33,	03/22/2024 23:56:46.022,415.772,173.5237,1,6,0,0,0,-0.1570053,3.854151,-0.605122134,4.95766e-06,0.00469487,1.92415e-05,0.01810415,,-0.000188005,,,,,,,25.11903,0.01192212
24,34,	03/22/2024 23:56:56.022,425.772,183.5237,1,6,0,0,0,-0.1665583,3.853473,-0.641827912,4.95766e-06,0.005143047,1.92415e-05,0.01983145,,-7.23079e-05,,,,,,,25.1207,0.01315296
25,35,	03/22/2024 23:57:06.022,435.7721,193.5238,1,6,0,0,0,-0.1770573,3.851558,-0.68194646,4.95766e-06,0.005619526,1.92415e-05,0.02166699,,-0.000131672,,0.2931768,,,,,25.08653,0.005984306
26,36,	03/22/2024 23:57:16.022,445.7722,203.5239,1,6,0,0,0,-0.1879787,3.849605,-0.723643743,4.95766e-06,0.006125714,1.92415e-05,0.023616,,-0.000118811,,,,,,,25.10828,-0.000708103
27,37,	03/22/2024 23:57:26.023,455.7732,213.5249,1,6,0,0,0,-0.1995773,3.848125,-0.767998398,4.95766e-06,0.006662984,1.92415e-05,0.02568363,,-0.000106161,,0.189792395,4.20592308,,,,25.05515,-0.02629519
28,38,	03/22/2024 23:57:36.025,465.7748,223.5265,1,6,0,0,0,-0.2120476,3.84541,-0.815409962,4.95766e-06,0.007233391,1.92415e-05,0.0278776,,-9.59731e-05,,,,,,,25.0463,-0.00692606
29,39,	03/22/2024 23:57:46.026,475.7763,233.528,1,6,0,0,0,-0.2242212,3.843081,-0.861700234,4.95766e-06,0.007838635,1.92415e-05,0.03020422,,0.01764933,,,,,,,25.10449923,0.004171022
30,40,	03/22/2024 23:57:56.027,485.7766,243.5283,1,6,0,0,0,-0.2379045,3.840731,-0.913727188,4.95766e-06,0.008479716,1.92415e-05,0.03266715,,0.01058146,,0.328977197,,,,,25.08084893,-0.004936366
31,41,	03/22/2024 23:58:06.027,495.7769,253.5286,1,6,0,0,0,-0.2517271,3.837789,-0.966075495,4.95766e-06,0.009158681,1.92415e-05,0.03527399,,-0.000173644,,,,,,,25.07707,0.000523925
32,42,	03/22/2024 23:58:16.027,505.777,263.5287,1,6,0,0,0,-0.2661448,3.835737,-1.020861457,4.95766e-06,0.009876905,1.92415e-05,0.03802973,,-0.0009737,,0.193197593,3.83623004,,,,25.11202,0.007692575
33,43,	03/22/2024 23:58:26.028,515.7778,273.5295,1,6,0,0,0,-0.2811956,3.833043,-1.077834826,4.95766e-06,0.01063569,1.92415e-05,0.04093913,,-0.000370294,,,,,,,25.09868254,0.01291091
34,44,	03/22/2024 23:58:36.028,525.7779,283.5296,1,6,0,0,0,-0.2971811,3.829265,-1.137985185,4.95766e-06,0.01143753,1.92415e-05,0.04401141,,-0.000132222,,0.368144989,,,,,25.14733,-0.00246346
35,45,	03/22/2024 23:58:46.029,535.7787,293.5304,1,6,0,0,0,-0.3056583,3.828482,-1.1702073,4.95766e-06,0.01228062,1.92415e-05,0.04723947,,-0.000167631,,,,,,,25.0940004,-0.007976238
36,46,	03/22/2024 23:58:56.029,545.779,303.5307,1,6,0,0,0,-0.3189917,3.825918,-1.220436087,4.95766e-06,0.01314622,1.92415e-05,0.05055223,,-3.80499e-05,,,2.799365044,,,,25.11070044,-0.011742077
37,47,	03/22/2024 23:59:06.029,555.7791,313.5308,1,6,0,0,0,-0.3243818,3.824664,-1.240651393,4.95766e-06,0.01404081,1.92415e-05,0.05397408,,0.001204478,,0.394087911,,,,,25.16181322,-0.000935901
38,48,	03/22/2024 23:59:16.030,565.78,323.5317,1,6,0,0,0,-0.3361082,3.822419,-1.28474637,4.95766e-06,0.01495717,1.92415e-05,0.05747771,,-0.000154248,,,,,,,25.18396546,-0.005987236
39,49,	03/22/2024 23:59:26.030,575.7801,333.5318,1,6,0,0,0,-0.3486853,3.820575,-1.33217834,4.95766e-06,0.01590734,1.92415e-05,0.06110837,,-0.000367831,,0.487175912,,,,,25.16575259,-0.009680353
40,50,	03/22/2024 23:59:36.030,585.7802,343.5319,1,6,0,0,0,-0.3613682,3.816744,-1.379249909,4.95766e-06,0.01689288,1.92415e-05,0.06487178,,-0.000306493,,,,,,,25.20632,0.002998114
41,51,	03/22/2024 23:59:46.030,595.7804,353.5321,1,6,0,0,0,-0.3750067,3.81523,-1.430736812,4.95766e-06,0.01791421,1.92415e-05,0.06876934,,-8.94635e-05,,0.368370891,2.23583293,,,,25.21272,-0.000757575
42,52,	03/22/2024 23:59:56.031,605.7813,363.533,1,6,0,0,0,-0.3416376,3.818377,-1.304501154,4.95766e-06,0.01894031,1.92415e-05,0.07268413,,0.001032767,,-0.193310305,,,,,25.20932,0.003988147
43,53,	03/23/2024 00:00:06.031,615.7814,373.5331,1,6,0,0,0,-0.3360262,3.81973,-1.283529357,4.95766e-06,0.01987993,1.92415e-05,0.07627288,,,,,,,,,25.23336,0.000293851
44,54,	03/23/2024 00:00:16.032,625.7815,383.5332,1,6,0,0,0,-0.3317404,3.819814,-1.267186624,4.95766e-06,0.02080727,1.92415e-05,0.07981493,,5.76873e-06,,,,,,,25.25796484,0.018136919
45,55,	03/23/2024 00:00:26.032,635.7815,393.5332,1,6,0,0,0,-0.3289213,3.819885,-1.25644154,4.95766e-06,0.02172471,1.92415e-05,0.0833192,,3.2951e-05,,,,,,,25.30342,0.0113827
46,56,	03/23/2024 00:00:36.032,645.7816,403.5333,1,6,0,0,0,-0.3262043,3.819827,-1.246043993,4.95766e-06,0.02263477,1.92415e-05,0.08679532,,-2.1259e-05,,,,,,,25.27076,-0.003986955
47,57,	03/23/2024 00:00:46.033,655.7826,413.5343,1,6,0,0,0,-0.3236256,3.820293,-1.236344614,4.95766e-06,0.02353785,1.92415e-05,0.09024473,,7.11178e-06,,,,,,,25.31863546,0.013499085
48,58,	03/23/2024 00:00:56.034,665.7836,423.5353,1,6,0,0,0,-0.3216562,3.821146,-1.229095302,4.95766e-06,0.02443435,1.92415e-05,0.09366898,,-0.000238267,,,,,,,25.28971129,0.007458986
49,59,	03/23/2024 00:01:06.034,675.7837,433.5354,1,6,0,0,0,-0.3196697,3.819537,-1.220990247,4.95766e-06,0.02532502,1.92415e-05,0.09707084,,0.000151241,,,,,,,25.31206,0.001471639
50,60,	03/23/2024 00:01:16.035,685.7846,443.5363,1,6,0,0,0,-0.3173637,3.818802,-1.211949132,4.95766e-06,0.02620956,1.92415e-05,0.1004492,,-4.76086e-05,,,,,,,25.33835,0.004754663
51,61,	03/23/2024 00:01:26.036,695.7855,453.5372,1,6,0,0,0,-0.3155003,3.818885,-1.204859363,4.95766e-06,0.02708923,1.92415e-05,0.1038089,,8.03336e-05,,,,,,,25.35242,0.00621736
52,62,	03/23/2024 00:01:36.036,705.7863,463.538,1,6,0,0,0,-0.2512531,3.828009,-0.961799128,4.95766e-06,0.02795581,1.92415e-05,0.1071188,,0.000602012,,-1.397438049,-1.139533043,,,,25.34454354,0.005458005
53,63,	03/23/2024 00:01:42.226,711.976,469.7277,1,6,0,0,0,-0.1919355,3.838275,-0.736701231,4.95766e-06,0.02832094,1.92415e-05,0.1085185,,0.000946907,,-0.01625503,-66.9618988,,,,25.35881401,-0.00405177
54,64,	03/23/2024 00:01:52.227,721.9768,479.7285,1,6,0,0,0,-0.150362,3.843242,-0.577877554,4.95766e-06,0.02879496,1.92415e-05,0.1103387,,0.000502357,,-0.07731019,,,,,25.35467152,-0.001064569
55,65,	03/23/2024 00:01:53.084,722.8337,480.5854,1,6,0,0,0,-0.2124481,3.833219,-0.814360093,4.95766e-06,0.02883717,1.92415e-05,0.1105007,,-0.001095917,,0.055466302,,,,,25.37157,0.005281568
56,66,	03/23/2024 00:02:03.085,732.8346,490.5863,1,6,0,0,0,-0.2658443,3.826099,-1.01714661,4.95766e-06,0.0295471,1.92415e-05,0.113218,,-0.000850684,,0.030233281,11.01568031,,,,25.37948,0.001999736
57,67,	03/23/2024 00:02:13.086,742.8355,500.5872,1,6,0,0,0,-0.2728367,3.824372,-1.043429036,4.95766e-06,0.03029527,1.92415e-05,0.11608,,-0.000118024,,,,,,,25.41044395,-0.00152644
58,68,	03/23/2024 00:02:23.086,752.8357,510.5874,1,6,0,0,0,-0.2786484,3.823376,-1.065377605,4.95766e-06,0.03106105,1.92415e-05,0.1190083,,-4.74937e-05,,0.359470695,,,,,25.43525099,0.018954072
59,69,	03/23/2024 00:02:33.086,762.8363,520.588,1,6,0,0,0,-0.2833948,3.82143,-1.082973391,4.95766e-06,0.03184126,1.92415e-05,0.1219908,,-8.80533e-05,,,,,,,25.40896,0.01619816
60,70,	03/23/2024 00:02:43.088,772.8376,530.5893,1,6,0,0,0,-0.2878971,3.820906,-1.100027757,4.95766e-06,0.03263457,1.92415e-05,0.1250226,,-3.59561e-06,,,,,,,25.42548926,-0.001523914
61,71,	03/23/2024 00:02:53.088,782.8384,540.5901,1,6,0,0,0,-0.2439375,3.827386,-0.933642972,4.95766e-06,0.03334486,1.92415e-05,0.1277398,,0.000189475,,-0.325321406,,,,,25.43262284,-0.009210629
62,72,	03/23/2024 00:03:03.089,792.8385,550.5902,1,6,0,0,0,-0.2015581,3.833379,-0.772648588,4.95766e-06,0.03399738,1.92415e-05,0.1302379,,0.001749857,,-0.219865799,,,,,25.43824,0.00821352
63,73,	03/23/2024 00:03:13.090,802.8395,560.5912,1,6,0,0,0,-0.1737003,3.8376,-0.666592271,4.95766e-06,0.03451502,1.92415e-05,0.1322232,,0.000518473,,-0.036578599,-2.118716002,,,,25.46133,0.01037955
64,74,	03/23/2024 00:03:23.090,812.8402,570.5919,1,6,0,0,0,-0.1523762,3.840489,-0.58519912,4.95766e-06,0.03496872,1.92415e-05,0.1339648,,0.000278646,,-0.155315697,,,,,25.40011276,-0.009917414
65,75,	03/23/2024 00:03:33.091,822.8412,580.5929,1,6,0,0,0,-0.13241,3.843266,-0.508886851,4.95766e-06,0.03536472,1.92415e-05,0.1354862,,0.00022289,,,,,,,25.43579,0.007383227
66,76,	03/23/2024 00:03:43.093,832.843,590.5947,1,6,0,0,0,-0.1135845,3.846274,-0.436877109,4.95766e-06,0.03570705,1.92415e-05,0.1368023,,0.00019865,,-0.127094001,-7.057991028,,,,25.39674,-0.01349628
67,77,	03/23/2024 00:03:53.094,842.8438,600.5955,1,6,0,0,0,-0.09610844,3.847845,-0.36981038,4.95766e-06,0.03599868,1.92415e-05,0.1379243,,9.45951e-05,,,,,,,25.44069628,0.001765933
68,78,	03/23/2024 00:04:03.095,852.8451,610.5968,1,6,0,0,0,-0.07954216,3.852663,-0.306449137,4.95766e-06,0.03624302,1.92415e-05,0.1388651,,0.000246198,,-0.107151099,,,,,25.45100011,-0.003467746
69,79,	03/23/2024 00:04:13.096,862.8458,620.5975,1,6,0,0,0,-0.06349182,3.853936,-0.244693411,4.95766e-06,0.03644234,1.92415e-05,0.1396329,,0.000184952,,,,,,,25.46038,-0.001525879
70,80,	03/23/2024 00:04:23.097,872.8467,630.5984,1,6,0,0,0,-0.04873276,3.856236,-0.187925023,4.95766e-06,0.0365992,1.92415e-05,0.1402376,,0.000180933,,-0.083415873,-10.4890604,,,,25.43167524,-0.001988406
71,81,	03/23/2024 00:04:33.098,882.8476,640.5993,1,6,0,0,0,-0.03446674,3.859917,-0.133038756,4.95766e-06,0.03671587,1.92415e-05,0.1406876,,0.000191213,,,,,,,25.46038408,0.004216371
72,82,	03/23/2024 00:04:43.098,892.8477,650.5994,1,6,0,0,0,-0.02163315,3.860537,-0.083515576,4.95766e-06,0.03679467,1.92415e-05,0.1409917,,0.000154971,,-0.049068511,,,,,25.48723194,0.007622804
73,83,	03/23/2024 00:04:45.017,894.7669,652.5186,1,6,0,0,0,-0.09018612,3.850292,-0.347242896,4.95766e-06,0.03681922,1.92415e-05,0.1410864,,-0.041991059,,0.002194255,,,,,25.47296408,-0.004458394
74,84,	03/23/2024 00:04:55.019,904.7685,662.5202,1,6,0,0,0,-0.1298876,3.844021,-0.499290662,4.95766e-06,0.03714731,1.92415e-05,0.1423483,,-0.000468949,,0.01106292,31.26914024,,,,25.47690388,-0.002997532
75,85,	03/23/2024 00:05:01.571,911.3207,669.0724,1,6,0,0,0,-0.1901484,3.833563,-0.728945871,4.95766e-06,0.03739592,1.92415e-05,0.1433038,,-0.000151001,,0.080525383,21.26148033,,,,25.5231011,0.012439254
76,86,	03/23/2024 00:05:08.302,918.0519,675.8036,1,6,0,0,0,-0.258462,3.823524,-0.98823566,4.95766e-06,0.0378381,1.92415e-05,0.1449966,,-0.00103997,,0.02258141,34.24605179,,,,25.5413,0.002931952
77,87,	03/23/2024 00:05:18.303,928.0529,685.8046,1,6,0,0,0,-0.2983055,3.818542,-1.139092081,4.95766e-06,0.03861236,1.92415e-05,0.1479556,,-0.00107328,,0.066944338,,,,,25.49907536,-0.007444516
78,88,	03/23/2024 00:05:28.304,938.0537,695.8054,1,6,0,0,0,-0.336936,3.811075,-1.284088366,4.95766e-06,0.03949451,1.92415e-05,0.151321,,-0.00023829,,0.1118626,9.076927185,,,,25.5015,0.008442998
79,89,	03/23/2024 00:05:38.304,948.0539,705.8056,1,6,0,0,0,-0.3500824,3.809172,-1.333524076,4.95766e-06,0.04046776,1.92415e-05,0.1550285,,-0.001180911,,-0.069637813,,,,,25.53695,-0.01619339
80,90,	03/23/2024 00:05:48.305,958.0547,715.8064,1,6,0,0,0,-0.3789711,3.803844,-1.441546945,4.95766e-06,0.04147903,1.92415e-05,0.158878,,-0.000675029,,0.096255787,5.117711067,,,,25.55614,-0.009903908
81,91,	03/23/2024 00:05:54.564,964.3139,722.0656,1,6,0,0,0,-0.3176956,3.81391,-1.211662426,4.95766e-06,0.04212289,1.92415e-05,0.1613276,,0.000246123,,-0.251769304,,,,,25.64508105,0.018122941
82,92,	03/23/2024 00:06:04.564,974.3142,732.0659,1,6,0,0,0,-0.3071365,3.813649,-1.171310806,4.95766e-06,0.0429811,1.92415e-05,0.1646003,,0.000737841,,-0.167818502,-6.375824928,,,,25.55498976,-0.020647853
83,93,	03/23/2024 00:06:14.565,984.315,742.0667,1,6,0,0,0,-0.3073912,3.813076,-1.172106007,4.95766e-06,0.04383373,1.92415e-05,0.1678517,,-6.52e-06,,,,,,,25.56212,0.01014471
84,94,	03/23/2024 00:06:24.566,994.316,752.0677,1,6,0,0,0,-0.3095608,3.812344,-1.180152259,4.95766e-06,0.04468992,1.92415e-05,0.1711161,,-6.79158e-05,,0.206938297,,,,,25.55966761,-0.018658946
85,95,	03/23/2024 00:06:34.567,1004.3168,762.0685,1,6,0,0,0,-0.3123169,3.811581,-1.190421162,4.95766e-06,0.04555298,1.92415e-05,0.174406,,-5.76521e-05,,,,,,,25.66704261,0.01543011
86,96,	03/23/2024 00:06:44.568,1014.3178,772.0695,1,6,0,0,0,-0.3328581,3.808248,-1.267606194,4.95766e-06,0.046427,1.92415e-05,0.1777368,,-0.003221819,,,,,,,25.61373,0.007979274
87,97,	03/23/2024 00:06:54.568,1024.3179,782.0696,1,6,0,0,0,-0.3591671,3.802382,-1.365690516,4.95766e-06,0.04739844,1.92415e-05,0.1814334,,-0.00031517,,0.498222411,2.37221694,,,,25.60811,0.01214206
88,98,	03/23/2024 00:07:04.290,1034.0404,791.7921,1,6,0,0,0,-0.3020954,3.812726,-1.151806986,4.95766e-06,0.04834093,1.92415e-05,0.1850191,,0.002681065,,-0.272873104,,,,,25.65746,0.01665056
89,99,	03/23/2024 00:07:14.291,1044.0413,801.793,1,6,0,0,0,-0.2840757,3.813976,-1.083457902,4.95766e-06,0.04915227,1.92415e-05,0.1881124,,0.000261332,,,,,,,25.61917534,0.017366402
90,100,	03/23/2024 00:07:24.291,1054.0414,811.7931,1,6,0,0,0,-0.2726622,3.815059,-1.04022238,4.95766e-06,0.04992609,1.92415e-05,0.1910639,,0.000123912,,-0.247090399,-3.852397919,,,,25.6295,0.008682609
91,101,	03/23/2024 00:07:34.292,1064.0416,821.7933,1,6,0,0,0,-0.261035,3.816539,-0.996250258,4.95766e-06,0.05066689,1.92415e-05,0.1938906,,0.000129251,,,,,,,25.63118742,-0.00175406
92,102,	03/23/2024 00:07:37.628,1067.3775,825.1292,1,6,0,0,0,-0.1992607,3.826662,-0.762503349,4.95766e-06,0.05088101,1.92415e-05,0.1947086,,0.003549496,,-0.01797381,-6.201043129,,,,25.61598251,-0.004751592
93,103,	03/23/2024 00:07:47.628,1077.3776,835.1293,1,6,0,0,0,-0.1581888,3.831632,-0.606121268,4.95766e-06,0.05137177,1.92415e-05,0.1965875,,0.000407857,,-0.071935177,,,,,25.58897,-0.01917481
