,Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,TC_Counter1,TC_Counter2,TC_Counter3,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,Aux_Temperature_1 (C),Aux_dT/dt_1 (C/s)
0,36,	03/13/2024 21:50:37.895,1055.0553,0.0097,1,6,0,0,0,-1.124656,3.625744,-4.077714744,1.18812e-10,0.02257627,4.68779e-10,0.0881731,,-0.02712792,,,,,,,25.63416672,0.014044642
11,47,	03/13/2024 21:51:01.895,1079.0555,24.0099,1,6,0,0,0,-0.0397253,3.934736,-0.156308568,4.87045e-06,0.02307303,1.92176e-05,0.09005603,,-0.000660359,,0.008730207,,,,,25.7383,0.004455447
12,48,	03/13/2024 21:51:03.705,1080.8659,25.8203,1,6,0,0,0,-0.04256725,3.924162,-0.167040785,4.87045e-06,0.02309371,1.92176e-05,0.09013738,,-0.004024052,,,,,,,25.77218822,0.010589618
13,49,	03/13/2024 21:51:03.732,1080.8932,25.8476,1,6,0,0,0,-0.04258347,3.934325,-0.167537211,4.87045e-06,0.02309404,1.92176e-05,0.09013867,,,,,,,,,25.77234576,0.010604082
14,50,	03/13/2024 21:51:13.733,1090.894,35.8484,1,6,0,0,0,-0.05755901,3.929643,-0.226186361,4.87045e-06,0.02323496,1.92176e-05,0.09069274,,-0.000328249,,0.0235146,-8460.839844,,,,25.83027,0.01592219
15,51,	03/13/2024 21:51:23.734,1100.895,45.8494,1,6,0,0,0,-0.06809425,3.926555,-0.267375818,4.87045e-06,0.02341006,1.92176e-05,0.09138063,,0.002872368,,,,,,,25.8,0.00891149
16,52,	03/13/2024 21:51:33.734,1110.8951,55.8495,1,6,0,0,0,-0.07567978,3.92534,-0.297068868,4.87045e-06,0.02360965,1.92176e-05,0.09216423,,-0.000207237,,0.063324846,24.37644005,,,,25.87449,0.007686615
17,53,	03/13/2024 21:51:43.735,1120.8959,65.8503,1,6,0,0,0,-0.08168697,3.922519,-0.320418692,4.87045e-06,0.02382841,1.92176e-05,0.09302267,,-0.00018139,,,,,,,25.88623989,0.011917906
18,54,	03/13/2024 21:51:48.775,1125.9361,70.8905,1,6,0,0,0,-0.08458805,3.911775,-0.330889419,4.87045e-06,0.02394487,1.92176e-05,0.09347952,,-0.001559926,,,,,,,25.84709,-0.01245737
19,55,	03/13/2024 21:51:48.792,1125.9528,70.9072,1,6,0,0,0,-0.08480167,3.921783,-0.332573748,4.87045e-06,0.02394526,1.92176e-05,0.09348106,,,,,,,,,25.84709,-0.01245737
20,56,	03/13/2024 21:51:49.279,1126.4393,71.3937,1,6,0,0,0,-0.08491707,3.909505,-0.33198371,4.87045e-06,0.02395672,1.92176e-05,0.09352601,,-0.032355368,,-0.000218205,-4582.846191,,,,25.84709,-0.01245737
21,57,	03/13/2024 21:51:49.284,1126.4449,71.3993,1,6,0,0,0,-0.08479691,3.921871,-0.332562542,4.87045e-06,0.02395688,1.92176e-05,0.09352662,,,,,,,,,25.84709398,-0.01244996
22,58,	03/13/2024 21:51:59.284,1136.445,81.3994,1,6,0,0,0,-0.09030914,3.920791,-0.354083263,4.87045e-06,0.02420049,1.92176e-05,0.09448197,,-0.000187382,,-0.00018324,-5457.308105,,,,25.85421,0.000782609
23,59,	03/13/2024 21:52:09.285,1146.4459,91.4003,1,6,0,0,0,-0.0956707,3.919361,-0.37496801,4.87045e-06,0.02445929,1.92176e-05,0.09549642,,-0.000216301,,0.09680777,,,,,25.93684,0.03038168
24,60,	03/13/2024 21:52:19.285,1156.446,101.4004,1,6,0,0,0,-0.1016846,3.918046,-0.39840494,4.87045e-06,0.02473357,1.92176e-05,0.09657114,,-3.05432e-05,,,,,,,25.85779,-0.01424074
25,61,	03/13/2024 21:52:29.286,1166.4469,111.4013,1,6,0,0,0,-0.1076069,3.915923,-0.421380335,4.87045e-06,0.02502397,1.92176e-05,0.09770852,,-5.21192e-05,,,,,,,25.85955046,-0.007684892
26,62,	03/13/2024 21:52:33.844,1171.0046,115.959,1,6,0,0,0,-0.1103249,3.903108,-0.43061,4.87045e-06,0.02516207,1.92176e-05,0.09824918,,-0.004231537,,,,,,,25.88309,-0.01268864
27,63,	03/13/2024 21:52:33.849,1171.01,115.9644,1,6,0,0,0,-0.1104794,3.914124,-0.432430071,4.87045e-06,0.02516226,1.92176e-05,0.09824996,,,,,,,,,25.88309,-0.01268864
28,64,	03/13/2024 21:52:34.349,1171.5093,116.4637,1,6,0,0,0,-0.110343,3.903011,-0.430669943,4.87045e-06,0.02517759,1.92176e-05,0.09830995,,-0.02939569,,-0.000248577,-4022.904053,,,,25.88309097,-0.012688637
29,65,	03/13/2024 21:52:34.353,1171.5142,116.4686,1,6,0,0,0,-0.1105547,3.915085,-0.432831048,4.87045e-06,0.02517779,1.92176e-05,0.09831074,,,,,,,,,25.88306654,-0.012691675
30,66,	03/13/2024 21:52:44.354,1181.5151,126.4695,1,6,0,0,0,-0.1174574,3.912862,-0.459594597,4.87045e-06,0.02549506,1.92176e-05,0.09955243,,-0.000246394,,-0.000261621,-3822.329102,,,,25.83215,-0.01902282
31,67,	03/13/2024 21:52:54.355,1191.5153,136.4697,1,6,0,0,0,-0.1245232,3.910818,-0.486987572,4.87045e-06,0.02583173,1.92176e-05,0.1008694,,-0.000376853,,0.091575809,,,,,25.78120855,-0.035174328
32,68,	03/13/2024 21:53:04.355,1201.5161,146.4705,1,6,0,0,0,-0.1325912,3.908504,-0.518233236,4.87045e-06,0.02618933,1.92176e-05,0.1022674,,-0.000124817,,,,,,,25.78154182,0.004782873
33,69,	03/13/2024 21:53:14.355,1211.5161,156.4705,1,6,0,0,0,-0.1408253,3.906083,-0.55007531,4.87045e-06,0.02656925,1.92176e-05,0.1037518,,-0.000510777,,,7.822528839,,,,25.78826516,0.007782548
34,70,	03/13/2024 21:53:24.356,1221.5171,166.4715,1,6,0,0,0,-0.1493864,3.90367,-0.583155208,4.87045e-06,0.02697293,1.92176e-05,0.105328,,-0.000185028,,0.178704694,,,,,25.71592,-0.0011307
35,71,	03/13/2024 21:53:33.865,1231.0253,175.9797,1,6,0,0,0,-0.1584234,3.890781,-0.616390755,4.87045e-06,0.02738055,1.92176e-05,0.1069186,,-0.002503985,,,,,,,25.70416463,0.010244131
36,72,	03/13/2024 21:53:33.893,1231.0541,176.0085,1,6,0,0,0,-0.1587944,3.900919,-0.619444092,4.87045e-06,0.02738182,1.92176e-05,0.1069235,,,,,,,,,25.70413504,0.010184872
37,73,	03/13/2024 21:53:43.895,1241.0557,186.0101,1,6,0,0,0,-0.1693592,3.898535,-0.660252769,4.87045e-06,0.02783686,1.92176e-05,0.1086978,,-0.000302337,,-0.000422327,-2367.831055,,,,25.69382,-0.01046598
38,74,	03/13/2024 21:53:53.896,1251.0566,196.011,1,6,0,0,0,-0.179637,3.89414,-0.699531627,4.87045e-06,0.02832066,1.92176e-05,0.1105828,,-0.000330519,,0.089962579,,,,,25.73514897,0.01647207
39,75,	03/13/2024 21:54:03.896,1261.0567,206.0111,1,6,0,0,0,-0.1910391,3.89147,-0.743422926,4.87045e-06,0.02883463,1.92176e-05,0.1125836,,-0.00048463,,,7.883962154,,,,25.69774,0.002005696
40,76,	03/13/2024 21:54:13.897,1271.0575,216.0119,1,6,0,0,0,-0.2025146,3.887237,-0.787222246,4.87045e-06,0.02938023,1.92176e-05,0.1147058,,-0.000405902,,0.187405795,,,,,25.70271487,0.006231027
41,77,	03/13/2024 21:54:19.102,1276.2626,221.217,1,6,0,0,0,-0.2087889,3.873708,-0.808787232,4.87045e-06,0.02967729,1.92176e-05,0.1158605,,-0.01416478,,-0.000844517,11.0096302,,,,25.66033635,-0.006461496
42,78,	03/13/2024 21:54:19.109,1276.2697,221.2241,1,6,0,0,0,-0.208807,3.885596,-0.811339644,4.87045e-06,0.02967784,1.92176e-05,0.1158626,,,,,,,,,25.66036677,-0.006453475
43,79,	03/13/2024 21:54:29.110,1286.2707,231.2251,1,6,0,0,0,-0.221077,3.882328,-0.858293427,4.87045e-06,0.03027474,1.92176e-05,0.118181,,-0.000157975,,0.101851098,,,,,25.70383028,0.005005483
44,80,	03/13/2024 21:54:39.110,1296.2708,241.2252,1,6,0,0,0,-0.2345171,3.878384,-0.909547368,4.87045e-06,0.03090738,1.92176e-05,0.1206359,,-0.000568549,,,,,,,25.67034,-0.01224756
45,81,	03/13/2024 21:54:49.111,1306.2716,251.226,1,6,0,0,0,-0.2484159,3.874437,-0.962471754,4.87045e-06,0.03157764,1.92176e-05,0.1232341,,-0.000884676,,0.171286106,,,,,25.66747,-0.003675222
46,82,	03/13/2024 21:54:59.111,1316.2718,261.2262,1,6,0,0,0,-0.2626095,3.870228,-1.01635864,4.87045e-06,0.03228685,1.92176e-05,0.1259803,,-0.000171401,,0.1438016,4.295245171,,,,25.61938,-0.005459785
47,83,	03/13/2024 21:55:09.112,1326.2726,271.227,1,6,0,0,0,-0.2775459,3.865739,-1.07292001,4.87045e-06,0.03303611,1.92176e-05,0.1288783,,-0.000234306,,0.173139498,,,,,25.61650088,0.010911659
48,84,	03/13/2024 21:55:19.112,1336.2728,281.2272,1,6,0,0,0,-0.2930593,3.860929,-1.13148115,4.87045e-06,0.03382795,1.92176e-05,0.1319375,,-0.000538888,,-0.00106751,9.967522621,,,,25.59656,-0.009686351
49,85,	03/13/2024 21:55:29.112,1346.2728,291.2272,1,6,0,0,0,-0.3086796,3.856288,-1.190357437,4.87045e-06,0.03466354,1.92176e-05,0.1351617,,-0.000273354,,0.118763201,,,,,25.614744,-0.012145614
50,86,	03/13/2024 21:55:39.112,1356.2729,301.2273,1,6,0,0,0,-0.3154984,3.853367,-1.215731123,4.87045e-06,0.03552261,1.92176e-05,0.1384741,,-0.000109699,,0.119702503,,,,,25.62475,-0.005786419
51,87,	03/13/2024 21:55:49.113,1366.2739,311.2283,1,6,0,0,0,-0.3216705,3.851796,-1.239009145,4.87045e-06,0.03641358,1.92176e-05,0.1419062,,0.000858173,,,,,,,25.67105,0.004002452
52,88,	03/13/2024 21:55:59.113,1376.2739,321.2283,1,6,0,0,0,-0.3330956,3.84826,-1.281838474,4.87045e-06,0.03732263,1.92176e-05,0.145406,,-0.000436895,,0.341580212,,,,,25.68355,-0.006241202
53,89,	03/13/2024 21:56:09.113,1386.2741,331.2285,1,6,0,0,0,-0.3451385,3.844357,-1.326835608,4.87045e-06,0.03826497,1.92176e-05,0.1490304,,-0.000408999,,,2.58554101,,,,25.75127,0.004551411
54,90,	03/13/2024 21:56:19.114,1396.275,341.2294,1,6,0,0,0,-0.358489,3.840435,-1.376753703,4.87045e-06,0.03924255,1.92176e-05,0.1527864,,-0.000393288,,0.239283994,,,,,25.73738,0.003674626
55,91,	03/13/2024 21:56:29.114,1406.2752,351.2296,1,6,0,0,0,-0.3715649,3.836189,-1.425393182,4.87045e-06,0.04025598,1.92176e-05,0.1566762,,-0.000484662,,0.264481604,3.893038034,,,,25.79474964,0.000221168
56,92,	03/13/2024 21:56:39.114,1416.2752,361.2296,1,6,0,0,0,-0.3525906,3.840342,-1.35406849,4.87045e-06,0.04129906,1.92176e-05,0.160676,,0.005086575,,,,,,,25.77128,-0.001328588
57,93,	03/13/2024 21:56:49.115,1426.2762,371.2306,1,6,0,0,0,-0.3367062,3.843361,-1.294083478,4.87045e-06,0.04224487,1.92176e-05,0.164311,,0.000769664,,-0.269937009,-4.947061062,,,,25.79083,0.0194788
58,94,	03/13/2024 21:56:51.447,1428.6075,373.5619,1,6,0,0,0,-0.3356524,3.832,-1.286219997,4.87045e-06,0.0424625,1.92176e-05,0.1651476,,-0.001164473,,,,,,,25.73917,0.0194788
59,95,	03/13/2024 21:56:51.452,1428.6123,373.5667,1,6,0,0,0,-0.3356409,3.842949,-1.289850861,4.87045e-06,0.04246295,1.92176e-05,0.1651493,,,,,,,,,25.73920812,0.01947688
60,96,	03/13/2024 21:57:01.452,1438.6131,383.5675,1,6,0,0,0,-0.3319206,3.844913,-1.27620583,4.87045e-06,0.04339036,1.92176e-05,0.1687148,,0.116538301,,-0.000755045,-1324.42395,,,,25.81863324,0.015476982
61,97,	03/13/2024 21:57:11.453,1448.6137,393.5681,1,6,0,0,0,-0.328886,3.845118,-1.264605479,4.87045e-06,0.04430844,1.92176e-05,0.1722448,,0.000222468,,,,,,,25.74451521,-0.018929495
62,98,	03/13/2024 21:57:21.453,1458.6141,403.5685,1,6,0,0,0,-0.3265209,3.845568,-1.255658324,4.87045e-06,0.04521865,1.92176e-05,0.175745,,3.93519e-05,,,,,,,25.71599607,0.000444457
63,99,	03/13/2024 21:57:31.454,1468.6143,413.5687,1,6,0,0,0,-0.3239145,3.84567,-1.245668275,4.87045e-06,0.04612119,1.92176e-05,0.1792159,,,,,,,,,25.63438,0.001337528
64,100,	03/13/2024 21:57:41.455,1478.6159,423.5703,1,6,0,0,0,-0.3217115,3.845619,-1.237179857,4.87045e-06,0.04701805,1.92176e-05,0.1826652,,1.14584e-06,,-0.000975656,,,,,25.59940945,0.012464412
65,101,	03/13/2024 21:57:51.456,1488.617,433.5714,1,6,0,0,0,-0.3196239,3.846428,-1.229410318,4.87045e-06,0.04790893,1.92176e-05,0.1860917,,2.47346e-05,,,,,,,25.50885,-0.009136796
66,102,	03/13/2024 21:58:01.457,1498.6178,443.5722,1,6,0,0,0,-0.3178816,3.846466,-1.222720766,4.87045e-06,0.04879408,1.92176e-05,0.1894963,,0.001521466,,,,,,,25.45391,-0.0285244
67,103,	03/13/2024 21:58:11.458,1508.6186,453.573,1,6,0,0,0,-0.3154383,3.846709,-1.213399348,4.87045e-06,0.04967377,1.92176e-05,0.1928801,,-2.76588e-06,,,,,,,25.36796084,-0.027851469
68,104,	03/13/2024 21:58:20.892,1518.0525,463.0069,1,6,0,0,0,-0.2728062,3.857405,-1.052324,4.87045e-06,0.05049697,1.92176e-05,0.1960469,,0.001056893,,,,,,,25.39537782,-0.005686518
69,105,	03/13/2024 21:58:22.374,1519.5349,464.4893,1,6,0,0,0,-0.2368889,3.867661,-0.91620596,4.87045e-06,0.05060164,1.92176e-05,0.1964511,,0.00417001,,-0.006743696,-1.628038049,,,,25.38574,-0.003011227
70,106,	03/13/2024 21:58:26.105,1523.2653,468.2197,1,6,0,0,0,-0.1984863,3.877899,-0.769709824,4.87045e-06,0.0508206,1.92176e-05,0.1972992,,0.001560051,,-0.000917614,-98.14002228,,,,25.41140488,0.008019509
71,107,	03/13/2024 21:58:35.244,1532.4047,477.3591,1,6,0,0,0,-0.1603537,3.888051,-0.623463364,4.87045e-06,0.05127439,1.92176e-05,0.1990608,,0.003417848,,-0.041926809,-46.76165009,,,,25.45063,0.02027631
72,108,	03/13/2024 21:58:38.390,1535.5511,480.5055,1,6,0,0,0,-0.2124023,3.872995,-0.822633046,4.87045e-06,0.05141391,1.92176e-05,0.1996032,,-0.023891831,,0.01277636,-22.37704086,,,,25.44132834,-0.00290499
73,109,	03/13/2024 21:58:40.530,1537.691,482.6454,1,6,0,0,0,-0.251729,3.862946,-0.972415534,4.87045e-06,0.05155246,1.92176e-05,0.2001391,,-0.007855537,,0.009359065,107.8330002,,,,25.44565,0.001351833
74,110,	03/13/2024 21:58:50.530,1547.6911,492.6455,1,6,0,0,0,-0.2675333,3.8594,-1.032518018,4.87045e-06,0.05228093,1.92176e-05,0.2029516,,-0.000283758,,0.021921819,72.46114349,,,,25.49982,0.01237154
75,111,	03/13/2024 21:59:00.530,1557.6912,502.6456,1,6,0,0,0,-0.27423,3.857285,-1.057783266,4.87045e-06,0.05303324,1.92176e-05,0.2058543,,-0.000401305,,0.1720649,,,,,25.57540055,-0.002682655
76,112,	03/13/2024 21:59:10.531,1567.6921,512.6465,1,6,0,0,0,-0.2796221,3.854909,-1.07791775,4.87045e-06,0.05380228,1.92176e-05,0.2088199,,-0.000170764,,,,,,,25.67774,0.01201987
77,113,	03/13/2024 21:59:20.532,1577.693,522.6474,1,6,0,0,0,-0.2843599,3.85397,-1.095914524,4.87045e-06,0.05458572,1.92176e-05,0.2118398,,-2.80534e-05,,,3.759453058,,,,25.74653938,0.004003128
78,114,	03/13/2024 21:59:30.533,1587.6941,532.6485,1,6,0,0,0,-0.261528,3.859094,-1.009261136,4.87045e-06,0.05537542,1.92176e-05,0.2148831,,-0.000207129,,-0.049548689,,,,,25.78722,-0.002111197
79,115,	03/13/2024 21:59:40.534,1597.695,542.6494,1,6,0,0,0,-0.2425356,3.864433,-0.937262576,4.87045e-06,0.05606642,1.92176e-05,0.2175522,,0.00036877,,-0.044067919,-8.304146767,,,,25.88559,0.005456805
80,116,	03/13/2024 21:59:47.916,1605.0766,550.031,1,6,0,0,0,-0.2046366,3.874467,-0.792857754,4.87045e-06,0.056548,1.92176e-05,0.219414,,0.123396501,,-0.00047109,-10.2718401,,,,25.94548,0.005803704
81,117,	03/13/2024 21:59:57.916,1615.0766,560.031,1,6,0,0,0,-0.1751995,3.88234,-0.680184027,4.87045e-06,0.05707031,1.92176e-05,0.2214397,,0.000364363,,-0.030620631,,,,,26.0096124,-0.006553407
82,118,	03/13/2024 22:00:07.916,1625.0768,570.0312,1,6,0,0,0,-0.1535902,3.887941,-0.597149636,4.87045e-06,0.0575277,1.92176e-05,0.2232165,,0.000393728,,-0.072511777,-17.90460968,,,,26.11256115,0.004123939
83,119,	03/13/2024 22:00:17.917,1635.0776,580.032,1,6,0,0,0,-0.1333008,3.892731,-0.518904156,4.87045e-06,0.05792699,1.92176e-05,0.2247698,,0.000449863,,-0.081278853,,,,,26.12327184,0.001120597
84,120,	03/13/2024 22:00:27.917,1645.0778,590.0322,1,6,0,0,0,-0.1146746,3.89845,-0.447053194,4.87045e-06,0.05827213,1.92176e-05,0.2261144,,0.000515282,,-0.05704993,-13.09687042,,,,26.22724238,0.009999186
85,121,	03/13/2024 22:00:32.229,1649.3899,594.3443,1,6,0,0,0,-0.107193,3.888347,-0.41680358,4.87045e-06,0.05840528,1.92176e-05,0.2266336,,-0.003603435,,,,,,,26.18316,-0.01377702
86,122,	03/13/2024 22:00:32.236,1649.3963,594.3507,1,6,0,0,0,-0.1071825,3.89972,-0.417981739,4.87045e-06,0.05840543,1.92176e-05,0.2266341,,,,,,,,,26.18319895,-0.013766704
87,123,	03/13/2024 22:00:42.236,1659.3972,604.3516,1,6,0,0,0,-0.09004402,3.905162,-0.351636485,4.87045e-06,0.05867924,1.92176e-05,0.2277028,,0.000644194,,-0.04181793,-16.72624016,,,,26.24405609,0.00235303
88,124,	03/13/2024 22:00:52.237,1669.3981,614.3525,1,6,0,0,0,-0.07390785,3.910121,-0.288988636,4.87045e-06,0.05890662,1.92176e-05,0.2285912,,0.00039344,,-0.04781894,,,,,26.26789,0.01145363
89,125,	03/13/2024 22:01:02.238,1679.399,624.3534,1,6,0,0,0,-0.05874538,3.914064,-0.229933177,4.87045e-06,0.05908992,1.92176e-05,0.2293082,,0.113875702,,-0.000134781,-20.03030968,,,,26.34592,0.01836002
90,126,	03/13/2024 22:01:12.238,1689.3992,634.3536,1,6,0,0,0,-0.04423809,3.918054,-0.173327225,4.87045e-06,0.05923171,1.92176e-05,0.2298634,,0.000357795,,-0.02624267,,,,,26.41928,0.01190305
91,127,	03/13/2024 22:01:22.238,1699.3992,644.3536,1,6,0,0,0,-0.0298624,3.921991,-0.117120064,4.87045e-06,0.05933406,1.92176e-05,0.2302646,,0.000309482,,-9.46313e-05,,,,,26.39406611,0.013775211
92,128,	03/13/2024 22:01:29.892,1707.053,652.0074,1,6,0,0,0,-0.07658386,3.910097,-0.299450321,4.87045e-06,0.05939265,1.92176e-05,0.2304944,,-0.001751214,,0.000543388,2009.646973,,,,26.45143625,-0.001547136
93,129,	03/13/2024 22:01:32.458,1709.6184,654.5728,1,6,0,0,0,-0.1127119,3.899856,-0.439560179,4.87045e-06,0.05946158,1.92176e-05,0.2307635,,-0.001968795,,0.00426747,349.782196,,,,26.45144,-0.001547337
94,130,	03/13/2024 22:01:42.459,1719.6202,664.5746,1,6,0,0,0,-0.132761,3.895537,-0.517175388,4.87045e-06,0.05980656,1.92176e-05,0.2321082,,-0.00080533,,0.060229398,31.26140022,,,,26.50561,-0.01343489
95,131,	03/13/2024 22:01:45.215,1722.3755,667.3299,1,6,0,0,0,-0.1360722,3.882733,-0.528332021,4.87045e-06,0.05990936,1.92176e-05,0.2325086,,-0.002584586,,,,,,,26.53551,0.009342432
96,132,	03/13/2024 22:01:45.220,1722.3805,667.3349,1,6,0,0,0,-0.136014,3.893715,-0.529599752,4.87045e-06,0.05990954,1.92176e-05,0.2325093,,,,,,,,,26.53552295,0.0093186
97,133,	03/13/2024 22:01:46.890,1724.0507,669.0051,1,6,0,0,0,-0.1885939,3.881493,-0.732025903,4.87045e-06,0.05997695,1.92176e-05,0.2327716,,-0.001687616,,0.003053423,-3040.187988,,,,26.53984998,0.001357674
98,134,	03/13/2024 22:01:48.389,1725.55,670.5044,1,6,0,0,0,-0.2264719,3.870736,-0.876612936,4.87045e-06,0.06006254,1.92176e-05,0.2331034,,-0.004212396,,0.005055563,200.4385986,,,,26.53985,0.001357198
99,135,	03/13/2024 22:01:53.626,1730.7867,675.7411,1,6,0,0,0,-0.2584944,3.860318,-0.997870585,4.87045e-06,0.0604183,1.92176e-05,0.2344787,,-0.001544842,,0.02632566,125.7205963,,,,26.61771,0.01488924
100,136,	03/13/2024 22:02:02.031,1739.1918,684.1462,1,6,0,0,0,-0.2923317,3.848697,-1.125096137,4.87045e-06,0.06106125,1.92176e-05,0.2369587,,-0.001444703,,0.066264667,29.27643967,,,,26.5712076,0.002448707
101,137,	03/13/2024 22:02:12.032,1749.1925,694.1469,1,6,0,0,0,-0.3309469,3.84064,-1.271047902,4.87045e-06,0.06192591,1.92176e-05,0.240285,,-0.001763412,,0.1143011,18.07445908,,,,26.60358969,-0.002223207
102,138,	03/13/2024 22:02:22.033,1759.1936,704.148,1,6,0,0,0,-0.3499718,3.835764,-1.342409231,4.87045e-06,0.06289195,1.92176e-05,0.2439911,,0.000790633,,0.096426956,11.04475975,,,,26.58557,-0.01843154
103,139,	03/13/2024 22:02:30.285,1767.4455,712.3999,1,6,0,0,0,-0.3681536,3.820532,-1.40654261,4.87045e-06,0.06371064,1.92176e-05,0.2471292,,-0.006469647,,0.096260794,10.38319969,,,,26.60122662,0.014887048
104,140,	03/13/2024 22:02:30.369,1767.5297,712.4841,1,6,0,0,0,-0.36833,3.830697,-1.410960626,4.87045e-06,0.06371874,1.92176e-05,0.2471602,,,,,,,,,26.60123,0.01488745
105,141,	03/13/2024 22:02:39.391,1776.5513,721.5057,1,6,0,0,0,-0.3232393,3.840718,-1.241470998,4.87045e-06,0.06465802,1.92176e-05,0.2507553,,0.005172278,,-0.009991984,-13.0071497,,,,26.52409639,-0.012439186
106,142,	03/13/2024 22:02:49.392,1786.5523,731.5067,1,6,0,0,0,-0.3070211,3.84438,-1.180305776,4.87045e-06,0.06551877,1.92176e-05,0.254064,,0.000858994,,-0.089700371,-64.31291199,,,,26.47471287,-0.006215039
107,143,	03/13/2024 22:02:59.392,1796.5532,741.5076,1,6,0,0,0,-0.3074589,3.843236,-1.181637113,4.87045e-06,0.06637153,1.92176e-05,0.2573423,,-1.52912e-05,,,,,,,26.50319,-0.001777411
108,144,	03/13/2024 22:03:09.393,1806.5539,751.5083,1,6,0,0,0,-0.3091135,3.843301,-1.188016224,4.87045e-06,0.06722733,1.92176e-05,0.2606318,,-8.83447e-05,,,,,,,26.51030343,0.013748252
109,145,	03/13/2024 22:03:15.689,1812.8502,757.8046,1,6,0,0,0,-0.3110056,3.831011,-1.191465875,4.87045e-06,0.06776942,1.92176e-05,0.262715,,-0.001374946,,-0.001139937,,,,,26.47023,0.003224611
110,146,	03/13/2024 22:03:15.694,1812.855,757.8094,1,6,0,0,0,-0.3110933,3.841994,-1.195218592,4.87045e-06,0.06776997,1.92176e-05,0.2627171,,,,,,,,,26.47022456,0.00322019
111,147,	03/13/2024 22:03:25.695,1822.8558,767.8102,1,6,0,0,0,-0.3142061,3.841407,-1.206993512,4.87045e-06,0.06863846,1.92176e-05,0.2660538,,-0.000127503,,-0.000754132,-1326.026978,,,,26.45889103,-0.005990771
112,148,	03/13/2024 22:03:33.167,1830.3279,775.2823,1,6,0,0,0,-0.3477526,3.831354,-1.332363315,4.87045e-06,0.06931816,1.92176e-05,0.2686622,,-0.001409527,,0.035502799,7.493377209,,,,26.40556788,0.001766578
